0:[(0.2799057960510254, 'XCEncSettingsState'), (1.3858280181884766, 'XCEncLoopState'), (1.3862969875335693, 'XCEncPreRunState'), (1.404006004333496, 'XCEncRunState'), (21.35151696205139, 'XCEncDumpState'), (24.210686922073364, 'XCEncLoopState'), (24.210871934890747, 'XCEncFinishState'), (24.522766828536987, 'XCEncQuitState'), (24.52284598350525, 'FinalState')]
4:[(0.28755784034729004, 'XCEncSettingsState'), (1.4476687908172607, 'XCEncLoopState'), (1.447826862335205, 'XCEncPreRunState'), (1.456054925918579, 'XCEncRunState'), (14.168031930923462, 'XCEncDumpState'), (18.041979789733887, 'XCEncLoopState'), (18.042212963104248, 'XCEncFinishState'), (18.34005880355835, 'XCEncQuitState'), (18.340204000473022, 'FinalState')]
8:[(0.4600098133087158, 'XCEncSettingsState'), (1.6083869934082031, 'XCEncLoopState'), (1.608461856842041, 'XCEncPreRunState'), (1.6207349300384521, 'XCEncRunState'), (13.410162925720215, 'XCEncDumpState'), (16.678035020828247, 'XCEncLoopState'), (16.678196907043457, 'XCEncFinishState'), (16.960481882095337, 'XCEncQuitState'), (16.96061897277832, 'FinalState')]
12:[(0.4609639644622803, 'XCEncSettingsState'), (1.6232118606567383, 'XCEncLoopState'), (1.6232869625091553, 'XCEncPreRunState'), (1.6275808811187744, 'XCEncRunState'), (14.41815996170044, 'XCEncDumpState'), (18.500300884246826, 'XCEncLoopState'), (18.50044083595276, 'XCEncFinishState'), (18.74398398399353, 'XCEncQuitState'), (18.74406385421753, 'FinalState')]
16:[(0.4707028865814209, 'XCEncSettingsState'), (2.408775806427002, 'XCEncLoopState'), (2.4088428020477295, 'XCEncPreRunState'), (2.4159419536590576, 'XCEncRunState'), (15.24000597000122, 'XCEncDumpState'), (18.161314010620117, 'XCEncLoopState'), (18.161460876464844, 'XCEncFinishState'), (18.372803926467896, 'XCEncQuitState'), (18.372918844223022, 'FinalState')]
20:[(0.47138285636901855, 'XCEncSettingsState'), (2.571131944656372, 'XCEncLoopState'), (2.571187973022461, 'XCEncPreRunState'), (2.575807809829712, 'XCEncRunState'), (12.313591003417969, 'XCEncDumpState'), (16.088035821914673, 'XCEncLoopState'), (16.08817982673645, 'XCEncFinishState'), (16.4240779876709, 'XCEncQuitState'), (16.424232959747314, 'FinalState')]
24:[(0.47216200828552246, 'XCEncSettingsState'), (1.9193580150604248, 'XCEncLoopState'), (1.9194228649139404, 'XCEncPreRunState'), (1.9258859157562256, 'XCEncRunState'), (12.261078834533691, 'XCEncDumpState'), (16.16941499710083, 'XCEncLoopState'), (16.169495820999146, 'XCEncFinishState'), (16.42217993736267, 'XCEncQuitState'), (16.422292947769165, 'FinalState')]
28:[(0.4729018211364746, 'XCEncSettingsState'), (1.608672857284546, 'XCEncLoopState'), (1.6087470054626465, 'XCEncPreRunState'), (1.62080979347229, 'XCEncRunState'), (12.482321977615356, 'XCEncDumpState'), (16.187659978866577, 'XCEncLoopState'), (16.18782901763916, 'XCEncFinishState'), (16.410737991333008, 'XCEncQuitState'), (16.410854816436768, 'FinalState')]
32:[(0.4732699394226074, 'XCEncSettingsState'), (1.5973830223083496, 'XCEncLoopState'), (1.5974948406219482, 'XCEncPreRunState'), (1.6036620140075684, 'XCEncRunState'), (13.292526006698608, 'XCEncDumpState'), (17.356722831726074, 'XCEncLoopState'), (17.35682988166809, 'XCEncFinishState'), (17.789708852767944, 'XCEncQuitState'), (17.789794921875, 'FinalState')]
36:[(0.48468494415283203, 'XCEncSettingsState'), (2.5832488536834717, 'XCEncLoopState'), (2.5833067893981934, 'XCEncPreRunState'), (2.592676877975464, 'XCEncRunState'), (14.773104906082153, 'XCEncDumpState'), (18.9341459274292, 'XCEncLoopState'), (18.934233903884888, 'XCEncFinishState'), (19.23125982284546, 'XCEncQuitState'), (19.231369972229004, 'FinalState')]
40:[(0.48789286613464355, 'XCEncSettingsState'), (2.4861018657684326, 'XCEncLoopState'), (2.486161947250366, 'XCEncPreRunState'), (2.4920639991760254, 'XCEncRunState'), (13.259601831436157, 'XCEncDumpState'), (17.46731686592102, 'XCEncLoopState'), (17.467437982559204, 'XCEncFinishState'), (17.770952939987183, 'XCEncQuitState'), (17.771029949188232, 'FinalState')]
