0:[(0.11345505714416504, 'XCEncSettingsState'), (1.2578399181365967, 'XCEncLoopState'), (1.2580840587615967, 'XCEncPreRunState'), (1.2599129676818848, 'XCEncRunState'), (10.469547033309937, 'XCEncFinishState'), (10.629427909851074, 'XCEncQuitState'), (10.62957501411438, 'FinalState')]
1:[(0.15642094612121582, 'XCEncSettingsState'), (1.6482200622558594, 'XCEncLoopState'), (1.6483380794525146, 'XCEncPreRunState'), (1.6584749221801758, 'XCEncRunState'), (11.985659122467041, 'XCEncFinishState'), (12.135271072387695, 'XCEncQuitState'), (12.135385036468506, 'FinalState')]
2:[(0.8422219753265381, 'XCEncSettingsState'), (2.19159197807312, 'XCEncLoopState'), (2.191663980484009, 'XCEncPreRunState'), (2.1956119537353516, 'XCEncRunState'), (11.709650039672852, 'XCEncFinishState'), (11.891273975372314, 'XCEncQuitState'), (11.89140796661377, 'FinalState')]
3:[(1.5628290176391602, 'XCEncSettingsState'), (3.558600902557373, 'XCEncLoopState'), (3.558711051940918, 'XCEncPreRunState'), (3.5631110668182373, 'XCEncRunState'), (13.01886510848999, 'XCEncFinishState'), (13.243463039398193, 'XCEncQuitState'), (13.243592023849487, 'FinalState')]
4:[(1.5744380950927734, 'XCEncSettingsState'), (2.7938709259033203, 'XCEncLoopState'), (2.793926954269409, 'XCEncPreRunState'), (2.8021440505981445, 'XCEncRunState'), (11.891513109207153, 'XCEncFinishState'), (11.995203018188477, 'XCEncQuitState'), (11.995337963104248, 'FinalState')]
5:[(1.576174020767212, 'XCEncSettingsState'), (3.0267679691314697, 'XCEncLoopState'), (3.026906967163086, 'XCEncPreRunState'), (3.031644105911255, 'XCEncRunState'), (14.582811117172241, 'XCEncFinishState'), (14.74623703956604, 'XCEncQuitState'), (14.746335983276367, 'FinalState')]
6:[(1.5765149593353271, 'XCEncSettingsState'), (3.629568099975586, 'XCEncLoopState'), (3.6296780109405518, 'XCEncPreRunState'), (3.638911008834839, 'XCEncRunState'), (12.597172975540161, 'XCEncFinishState'), (12.75640606880188, 'XCEncQuitState'), (12.756509065628052, 'FinalState')]
7:[(1.576833963394165, 'XCEncSettingsState'), (3.54430890083313, 'XCEncLoopState'), (3.5444281101226807, 'XCEncPreRunState'), (3.5494449138641357, 'XCEncRunState'), (15.217831134796143, 'XCEncFinishState'), (15.378236055374146, 'XCEncQuitState'), (15.378334045410156, 'FinalState')]
8:[(1.577275037765503, 'XCEncSettingsState'), (3.6096739768981934, 'XCEncLoopState'), (3.6097891330718994, 'XCEncPreRunState'), (3.619971990585327, 'XCEncRunState'), (14.914998054504395, 'XCEncFinishState'), (15.073530912399292, 'XCEncQuitState'), (15.073673963546753, 'FinalState')]
9:[(1.5782110691070557, 'XCEncSettingsState'), (3.7233030796051025, 'XCEncLoopState'), (3.7233710289001465, 'XCEncPreRunState'), (3.729396104812622, 'XCEncRunState'), (13.463357925415039, 'XCEncFinishState'), (13.686543941497803, 'XCEncQuitState'), (13.686634063720703, 'FinalState')]
10:[(1.5788941383361816, 'XCEncSettingsState'), (3.6614279747009277, 'XCEncLoopState'), (3.6615169048309326, 'XCEncPreRunState'), (3.667386054992676, 'XCEncRunState'), (12.505327939987183, 'XCEncFinishState'), (12.673403978347778, 'XCEncQuitState'), (12.67349100112915, 'FinalState')]
