0:[(0.0013439655303955078, 'XCEncSettingsState'), (1.4388148784637451, 'XCEncLoopState'), (1.4389688968658447, 'XCEncPreRunState'), (1.446544885635376, 'XCEncRunState'), (9.88289499282837, 'XCEncFinishState'), (10.060845851898193, 'XCEncQuitState'), (10.060992002487183, 'FinalState')]
1:[(0.0020220279693603516, 'XCEncSettingsState'), (1.6422388553619385, 'XCEncLoopState'), (1.6423180103302002, 'XCEncPreRunState'), (1.6470139026641846, 'XCEncRunState'), (8.717658996582031, 'XCEncFinishState'), (8.876237869262695, 'XCEncQuitState'), (8.876353979110718, 'FinalState')]
2:[(0.002154827117919922, 'XCEncSettingsState'), (1.1195080280303955, 'XCEncLoopState'), (1.1196730136871338, 'XCEncPreRunState'), (1.1258540153503418, 'XCEncRunState'), (8.332482814788818, 'XCEncFinishState'), (8.50135087966919, 'XCEncQuitState'), (8.50150203704834, 'FinalState')]
3:[(0.0035970211029052734, 'XCEncSettingsState'), (1.1199159622192383, 'XCEncLoopState'), (1.1200218200683594, 'XCEncPreRunState'), (1.125558853149414, 'XCEncRunState'), (8.349471807479858, 'XCEncFinishState'), (8.504236936569214, 'XCEncQuitState'), (8.50437593460083, 'FinalState')]
4:[(0.009476900100708008, 'XCEncSettingsState'), (1.120229959487915, 'XCEncLoopState'), (1.1203248500823975, 'XCEncPreRunState'), (1.1259479522705078, 'XCEncRunState'), (8.878557920455933, 'XCEncFinishState'), (9.201956033706665, 'XCEncQuitState'), (9.202059030532837, 'FinalState')]
5:[(0.01240396499633789, 'XCEncSettingsState'), (1.6298208236694336, 'XCEncLoopState'), (1.6298878192901611, 'XCEncPreRunState'), (1.6424648761749268, 'XCEncRunState'), (9.109393835067749, 'XCEncFinishState'), (9.265676975250244, 'XCEncQuitState'), (9.265805006027222, 'FinalState')]
6:[(0.01282501220703125, 'XCEncSettingsState'), (1.1567268371582031, 'XCEncLoopState'), (1.1568279266357422, 'XCEncPreRunState'), (1.1623079776763916, 'XCEncRunState'), (8.823805809020996, 'XCEncFinishState'), (8.992586851119995, 'XCEncQuitState'), (8.992689847946167, 'FinalState')]
7:[(0.014370918273925781, 'XCEncSettingsState'), (1.1427769660949707, 'XCEncLoopState'), (1.1429119110107422, 'XCEncPreRunState'), (1.1453628540039062, 'XCEncRunState'), (8.835669994354248, 'XCEncFinishState'), (9.015077829360962, 'XCEncQuitState'), (9.015241861343384, 'FinalState')]
8:[(0.01869988441467285, 'XCEncSettingsState'), (1.1405599117279053, 'XCEncLoopState'), (1.1406948566436768, 'XCEncPreRunState'), (1.1434948444366455, 'XCEncRunState'), (8.969229936599731, 'XCEncFinishState'), (9.128545999526978, 'XCEncQuitState'), (9.128690004348755, 'FinalState')]
9:[(0.06621289253234863, 'XCEncSettingsState'), (2.1004538536071777, 'XCEncLoopState'), (2.10050892829895, 'XCEncPreRunState'), (2.112529993057251, 'XCEncRunState'), (9.959699869155884, 'XCEncFinishState'), (10.125195980072021, 'XCEncQuitState'), (10.125337839126587, 'FinalState')]
10:[(0.06729984283447266, 'XCEncSettingsState'), (2.093266010284424, 'XCEncLoopState'), (2.0933430194854736, 'XCEncPreRunState'), (2.1022419929504395, 'XCEncRunState'), (9.286576986312866, 'XCEncFinishState'), (9.460424900054932, 'XCEncQuitState'), (9.460554838180542, 'FinalState')]
