0:[(0.00189208984375, 'XCEncSettingsState'), (1.1570429801940918, 'XCEncLoopState'), (1.1571578979492188, 'XCEncPreRunState'), (1.162019968032837, 'XCEncRunState'), (11.334725856781006, 'XCEncDumpState'), (14.836237907409668, 'XCEncLoopState'), (14.836359024047852, 'XCEncFinishState'), (15.098695039749146, 'XCEncQuitState'), (15.09875202178955, 'FinalState')]
2:[(0.038713932037353516, 'XCEncSettingsState'), (1.1719300746917725, 'XCEncLoopState'), (1.1720528602600098, 'XCEncPreRunState'), (1.1745848655700684, 'XCEncRunState'), (6.995924949645996, 'XCEncDumpState'), (9.23769998550415, 'XCEncLoopState'), (9.237823963165283, 'XCEncFinishState'), (9.432199001312256, 'XCEncQuitState'), (9.432317972183228, 'FinalState')]
4:[(0.039643049240112305, 'XCEncSettingsState'), (1.1561179161071777, 'XCEncLoopState'), (1.1562919616699219, 'XCEncPreRunState'), (1.1587560176849365, 'XCEncRunState'), (10.115428924560547, 'XCEncDumpState'), (13.359308958053589, 'XCEncLoopState'), (13.359379053115845, 'XCEncFinishState'), (13.610152006149292, 'XCEncQuitState'), (13.610218048095703, 'FinalState')]
6:[(0.05325508117675781, 'XCEncSettingsState'), (1.293416976928711, 'XCEncLoopState'), (1.293612003326416, 'XCEncPreRunState'), (1.2962939739227295, 'XCEncRunState'), (10.584673881530762, 'XCEncDumpState'), (13.828419923782349, 'XCEncLoopState'), (13.828528881072998, 'XCEncFinishState'), (14.103715896606445, 'XCEncQuitState'), (14.10378098487854, 'FinalState')]
8:[(0.05446195602416992, 'XCEncSettingsState'), (1.172903060913086, 'XCEncLoopState'), (1.1730599403381348, 'XCEncPreRunState'), (1.1766550540924072, 'XCEncRunState'), (10.127217054367065, 'XCEncDumpState'), (13.420119047164917, 'XCEncLoopState'), (13.420280933380127, 'XCEncFinishState'), (13.67607593536377, 'XCEncQuitState'), (13.676143884658813, 'FinalState')]
10:[(0.06099295616149902, 'XCEncSettingsState'), (2.0608229637145996, 'XCEncLoopState'), (2.0608808994293213, 'XCEncPreRunState'), (2.0727169513702393, 'XCEncRunState'), (10.004395008087158, 'XCEncDumpState'), (13.257195949554443, 'XCEncLoopState'), (13.257333040237427, 'XCEncFinishState'), (13.506701946258545, 'XCEncQuitState'), (13.5068678855896, 'FinalState')]
12:[(0.06168389320373535, 'XCEncSettingsState'), (1.271040916442871, 'XCEncLoopState'), (1.271178960800171, 'XCEncPreRunState'), (1.2738289833068848, 'XCEncRunState'), (9.622418880462646, 'XCEncDumpState'), (12.755619049072266, 'XCEncLoopState'), (12.755728960037231, 'XCEncFinishState'), (13.030648946762085, 'XCEncQuitState'), (13.03070592880249, 'FinalState')]
14:[(0.0624079704284668, 'XCEncSettingsState'), (2.0609970092773438, 'XCEncLoopState'), (2.0610480308532715, 'XCEncPreRunState'), (2.0727720260620117, 'XCEncRunState'), (14.344444036483765, 'XCEncDumpState'), (18.155179023742676, 'XCEncLoopState'), (18.15526294708252, 'XCEncFinishState'), (18.386859893798828, 'XCEncQuitState'), (18.386987924575806, 'FinalState')]
16:[(0.06383490562438965, 'XCEncSettingsState'), (1.2902929782867432, 'XCEncLoopState'), (1.2904419898986816, 'XCEncPreRunState'), (1.293039083480835, 'XCEncRunState'), (13.25112009048462, 'XCEncDumpState'), (16.65639090538025, 'XCEncLoopState'), (16.656563997268677, 'XCEncFinishState'), (16.994683980941772, 'XCEncQuitState'), (16.994752883911133, 'FinalState')]
18:[(0.06830501556396484, 'XCEncSettingsState'), (2.042943000793457, 'XCEncLoopState'), (2.0430359840393066, 'XCEncPreRunState'), (2.048891067504883, 'XCEncRunState'), (12.982764959335327, 'XCEncDumpState'), (15.434807062149048, 'XCEncLoopState'), (15.43488597869873, 'XCEncFinishState'), (15.65510606765747, 'XCEncQuitState'), (15.655236005783081, 'FinalState')]
20:[(0.07764506340026855, 'XCEncSettingsState'), (1.2189109325408936, 'XCEncLoopState'), (1.219054937362671, 'XCEncPreRunState'), (1.221580982208252, 'XCEncRunState'), (11.41046690940857, 'XCEncDumpState'), (14.936487913131714, 'XCEncLoopState'), (14.936569929122925, 'XCEncFinishState'), (15.219444990158081, 'XCEncQuitState'), (15.219605922698975, 'FinalState')]
