0:[(0.03717994689941406, 'XCEncSettingsState'), (1.1672680377960205, 'XCEncLoopState'), (1.1674540042877197, 'XCEncPreRunState'), (1.1742799282073975, 'XCEncRunState'), (14.512138843536377, 'XCEncDumpState'), (18.23233699798584, 'XCEncLoopState'), (18.232646942138672, 'XCEncFinishState'), (18.678335905075073, 'XCEncQuitState'), (18.678470849990845, 'FinalState')]
2:[(0.5455138683319092, 'XCEncSettingsState'), (2.70375394821167, 'XCEncLoopState'), (2.7038049697875977, 'XCEncPreRunState'), (2.7115859985351562, 'XCEncRunState'), (14.259379863739014, 'XCEncDumpState'), (17.01591992378235, 'XCEncLoopState'), (17.016098976135254, 'XCEncFinishState'), (17.549296855926514, 'XCEncQuitState'), (17.54949188232422, 'FinalState')]
4:[(0.5469570159912109, 'XCEncSettingsState'), (1.7246508598327637, 'XCEncLoopState'), (1.7247090339660645, 'XCEncPreRunState'), (1.7305269241333008, 'XCEncRunState'), (8.545055866241455, 'XCEncDumpState'), (10.917747974395752, 'XCEncLoopState'), (10.917863845825195, 'XCEncFinishState'), (11.177568912506104, 'XCEncQuitState'), (11.177633047103882, 'FinalState')]
6:[(0.5521159172058105, 'XCEncSettingsState'), (1.750471830368042, 'XCEncLoopState'), (1.7505488395690918, 'XCEncPreRunState'), (1.7554309368133545, 'XCEncRunState'), (8.472944974899292, 'XCEncDumpState'), (10.860740900039673, 'XCEncLoopState'), (10.86090898513794, 'XCEncFinishState'), (11.101785898208618, 'XCEncQuitState'), (11.101855039596558, 'FinalState')]
8:[(0.5589969158172607, 'XCEncSettingsState'), (1.7414219379425049, 'XCEncLoopState'), (1.7414789199829102, 'XCEncPreRunState'), (1.747403860092163, 'XCEncRunState'), (8.721902847290039, 'XCEncDumpState'), (10.781810998916626, 'XCEncLoopState'), (10.781911849975586, 'XCEncFinishState'), (11.256357908248901, 'XCEncQuitState'), (11.256500959396362, 'FinalState')]
10:[(0.5596480369567871, 'XCEncSettingsState'), (2.587373971939087, 'XCEncLoopState'), (2.5874528884887695, 'XCEncPreRunState'), (2.592928886413574, 'XCEncRunState'), (13.890584945678711, 'XCEncDumpState'), (17.410367012023926, 'XCEncLoopState'), (17.410708904266357, 'XCEncFinishState'), (17.793818950653076, 'XCEncQuitState'), (17.794091939926147, 'FinalState')]
12:[(0.5603559017181396, 'XCEncSettingsState'), (1.7453370094299316, 'XCEncLoopState'), (1.7454209327697754, 'XCEncPreRunState'), (1.7511839866638184, 'XCEncRunState'), (13.37507700920105, 'XCEncDumpState'), (17.151916027069092, 'XCEncLoopState'), (17.152071952819824, 'XCEncFinishState'), (17.657352924346924, 'XCEncQuitState'), (17.657554864883423, 'FinalState')]
14:[(0.5608799457550049, 'XCEncSettingsState'), (1.73744797706604, 'XCEncLoopState'), (1.7375059127807617, 'XCEncPreRunState'), (1.745574951171875, 'XCEncRunState'), (12.658607959747314, 'XCEncDumpState'), (15.420011043548584, 'XCEncLoopState'), (15.420372009277344, 'XCEncFinishState'), (15.618571043014526, 'XCEncQuitState'), (15.618809938430786, 'FinalState')]
16:[(0.5613338947296143, 'XCEncSettingsState'), (1.7120699882507324, 'XCEncLoopState'), (1.712134838104248, 'XCEncPreRunState'), (1.7177560329437256, 'XCEncRunState'), (10.391370058059692, 'XCEncDumpState'), (13.435986042022705, 'XCEncLoopState'), (13.436096906661987, 'XCEncFinishState'), (13.676849842071533, 'XCEncQuitState'), (13.677042007446289, 'FinalState')]
18:[(0.5647280216217041, 'XCEncSettingsState'), (2.6531519889831543, 'XCEncLoopState'), (2.653203010559082, 'XCEncPreRunState'), (2.666386842727661, 'XCEncRunState'), (12.811324834823608, 'XCEncDumpState'), (16.613534927368164, 'XCEncLoopState'), (16.61374592781067, 'XCEncFinishState'), (16.894250869750977, 'XCEncQuitState'), (16.894502878189087, 'FinalState')]
20:[(0.570842981338501, 'XCEncSettingsState'), (2.5999279022216797, 'XCEncLoopState'), (2.5999839305877686, 'XCEncPreRunState'), (2.6108028888702393, 'XCEncRunState'), (12.841559886932373, 'XCEncDumpState'), (16.4655339717865, 'XCEncLoopState'), (16.465807914733887, 'XCEncFinishState'), (16.716264009475708, 'XCEncQuitState'), (16.716795921325684, 'FinalState')]
