0:[(1.1538338661193848, 'XCEncSettingsState'), (5.081305027008057, 'XCEncLoopState'), (5.08141303062439, 'XCEncPreRunState'), (5.087557077407837, 'XCEncRunState'), (22.840033054351807, 'XCEncDumpState'), (27.26105499267578, 'XCEncLoopState'), (27.261252880096436, 'XCEncFinishState'), (27.48659586906433, 'XCEncQuitState'), (27.486746072769165, 'FinalState')]
4:[(1.165238857269287, 'XCEncSettingsState'), (4.337126970291138, 'XCEncLoopState'), (4.339639902114868, 'XCEncPreRunState'), (4.349048852920532, 'XCEncRunState'), (50.12244701385498, 'XCEncDumpState'), (56.16399002075195, 'XCEncLoopState'), (56.16412091255188, 'XCEncFinishState'), (56.594897985458374, 'XCEncQuitState'), (56.59502291679382, 'FinalState')]
8:[(1.1659510135650635, 'XCEncSettingsState'), (5.093700885772705, 'XCEncLoopState'), (5.093803882598877, 'XCEncPreRunState'), (5.099255084991455, 'XCEncRunState'), (35.47174286842346, 'XCEncDumpState'), (39.643056869506836, 'XCEncLoopState'), (39.64316201210022, 'XCEncFinishState'), (39.94950890541077, 'XCEncQuitState'), (39.949689865112305, 'FinalState')]
12:[(1.1665990352630615, 'XCEncSettingsState'), (3.3510899543762207, 'XCEncLoopState'), (3.351212978363037, 'XCEncPreRunState'), (3.3551700115203857, 'XCEncRunState'), (21.68682098388672, 'XCEncDumpState'), (25.267050981521606, 'XCEncLoopState'), (25.267191886901855, 'XCEncFinishState'), (25.53198003768921, 'XCEncQuitState'), (25.53215193748474, 'FinalState')]
16:[(1.1675188541412354, 'XCEncSettingsState'), (3.338923931121826, 'XCEncLoopState'), (3.339055061340332, 'XCEncPreRunState'), (3.3453428745269775, 'XCEncRunState'), (26.39629888534546, 'XCEncDumpState'), (31.234945058822632, 'XCEncLoopState'), (31.235055923461914, 'XCEncFinishState'), (31.502809047698975, 'XCEncQuitState'), (31.502994060516357, 'FinalState')]
20:[(1.1692180633544922, 'XCEncSettingsState'), (3.626465082168579, 'XCEncLoopState'), (3.626559019088745, 'XCEncPreRunState'), (3.633970022201538, 'XCEncRunState'), (33.85080289840698, 'XCEncDumpState'), (38.91571092605591, 'XCEncLoopState'), (38.9158718585968, 'XCEncFinishState'), (39.228617906570435, 'XCEncQuitState'), (39.22875499725342, 'FinalState')]
24:[(1.1704139709472656, 'XCEncSettingsState'), (5.105309009552002, 'XCEncLoopState'), (5.105427980422974, 'XCEncPreRunState'), (5.111147880554199, 'XCEncRunState'), (31.2480149269104, 'XCEncDumpState'), (36.50986886024475, 'XCEncLoopState'), (36.51000785827637, 'XCEncFinishState'), (37.33375287055969, 'XCEncQuitState'), (37.333919048309326, 'FinalState')]
28:[(1.1750550270080566, 'XCEncSettingsState'), (4.864938020706177, 'XCEncLoopState'), (4.865083932876587, 'XCEncPreRunState'), (4.8714869022369385, 'XCEncRunState'), (32.93018293380737, 'XCEncDumpState'), (38.36851501464844, 'XCEncLoopState'), (38.36863088607788, 'XCEncFinishState'), (38.633851051330566, 'XCEncQuitState'), (38.63399791717529, 'FinalState')]
32:[(1.1966328620910645, 'XCEncSettingsState'), (5.035810947418213, 'XCEncLoopState'), (5.035927057266235, 'XCEncPreRunState'), (5.041043043136597, 'XCEncRunState'), (44.80627107620239, 'XCEncDumpState'), (50.53973889350891, 'XCEncLoopState'), (50.539875984191895, 'XCEncFinishState'), (50.7628128528595, 'XCEncQuitState'), (50.76291298866272, 'FinalState')]
36:[(1.2008788585662842, 'XCEncSettingsState'), (5.011947870254517, 'XCEncLoopState'), (5.012086868286133, 'XCEncPreRunState'), (5.018002033233643, 'XCEncRunState'), (36.03583288192749, 'XCEncDumpState'), (40.30937099456787, 'XCEncLoopState'), (40.30942702293396, 'XCEncFinishState'), (40.557432889938354, 'XCEncQuitState'), (40.557535886764526, 'FinalState')]
40:[(1.2053589820861816, 'XCEncSettingsState'), (3.257323980331421, 'XCEncLoopState'), (3.2575159072875977, 'XCEncPreRunState'), (3.2630269527435303, 'XCEncRunState'), (38.51245999336243, 'XCEncDumpState'), (42.80840086936951, 'XCEncLoopState'), (42.80852508544922, 'XCEncFinishState'), (43.461885929107666, 'XCEncQuitState'), (43.46203899383545, 'FinalState')]
44:[(1.2065889835357666, 'XCEncSettingsState'), (3.463228940963745, 'XCEncLoopState'), (3.4633610248565674, 'XCEncPreRunState'), (3.4698128700256348, 'XCEncRunState'), (27.875010013580322, 'XCEncDumpState'), (31.467912912368774, 'XCEncLoopState'), (31.468082904815674, 'XCEncFinishState'), (31.82117795944214, 'XCEncQuitState'), (31.82131791114807, 'FinalState')]
48:[(1.2079460620880127, 'XCEncSettingsState'), (4.8761420249938965, 'XCEncLoopState'), (4.876223087310791, 'XCEncPreRunState'), (4.900040864944458, 'XCEncRunState'), (48.15086603164673, 'XCEncDumpState'), (53.703463077545166, 'XCEncLoopState'), (53.70360088348389, 'XCEncFinishState'), (54.00718688964844, 'XCEncQuitState'), (54.00734186172485, 'FinalState')]
52:[(1.2088549137115479, 'XCEncSettingsState'), (4.465498924255371, 'XCEncLoopState'), (4.465635061264038, 'XCEncPreRunState'), (4.475014925003052, 'XCEncRunState'), (38.493529081344604, 'XCEncDumpState'), (43.70373201370239, 'XCEncLoopState'), (43.70394802093506, 'XCEncFinishState'), (43.98797297477722, 'XCEncQuitState'), (43.98813605308533, 'FinalState')]
56:[(1.2162890434265137, 'XCEncSettingsState'), (3.363961935043335, 'XCEncLoopState'), (3.3642399311065674, 'XCEncPreRunState'), (3.3678970336914062, 'XCEncRunState'), (24.62946105003357, 'XCEncDumpState'), (28.388797998428345, 'XCEncLoopState'), (28.388942003250122, 'XCEncFinishState'), (28.668220043182373, 'XCEncQuitState'), (28.66837787628174, 'FinalState')]
60:[(1.2281150817871094, 'XCEncSettingsState'), (4.9731950759887695, 'XCEncLoopState'), (4.973355054855347, 'XCEncPreRunState'), (4.980568885803223, 'XCEncRunState'), (39.344558000564575, 'XCEncDumpState'), (44.61181688308716, 'XCEncLoopState'), (44.61198806762695, 'XCEncFinishState'), (44.96211791038513, 'XCEncQuitState'), (44.96220088005066, 'FinalState')]
64:[(1.2418360710144043, 'XCEncSettingsState'), (4.085290908813477, 'XCEncLoopState'), (4.085443019866943, 'XCEncPreRunState'), (4.094332933425903, 'XCEncRunState'), (31.013401985168457, 'XCEncDumpState'), (35.87946105003357, 'XCEncLoopState'), (35.87960886955261, 'XCEncFinishState'), (36.131595849990845, 'XCEncQuitState'), (36.13174486160278, 'FinalState')]
68:[(1.2448670864105225, 'XCEncSettingsState'), (4.847676038742065, 'XCEncLoopState'), (4.8477559089660645, 'XCEncPreRunState'), (4.853302001953125, 'XCEncRunState'), (30.637192010879517, 'XCEncDumpState'), (35.74289894104004, 'XCEncLoopState'), (35.74302792549133, 'XCEncFinishState'), (36.05025100708008, 'XCEncQuitState'), (36.050402879714966, 'FinalState')]
72:[(1.2455708980560303, 'XCEncSettingsState'), (3.282801866531372, 'XCEncLoopState'), (3.2829558849334717, 'XCEncPreRunState'), (3.2870399951934814, 'XCEncRunState'), (25.749785900115967, 'XCEncDumpState'), (29.340174913406372, 'XCEncLoopState'), (29.3403480052948, 'XCEncFinishState'), (29.649065017700195, 'XCEncQuitState'), (29.64929699897766, 'FinalState')]
76:[(1.2486028671264648, 'XCEncSettingsState'), (5.065582990646362, 'XCEncLoopState'), (5.065769910812378, 'XCEncPreRunState'), (5.071096897125244, 'XCEncRunState'), (40.42998003959656, 'XCEncDumpState'), (45.87505888938904, 'XCEncLoopState'), (45.87521696090698, 'XCEncFinishState'), (46.15211796760559, 'XCEncQuitState'), (46.152201890945435, 'FinalState')]
80:[(1.2514588832855225, 'XCEncSettingsState'), (4.907823085784912, 'XCEncLoopState'), (4.907952070236206, 'XCEncPreRunState'), (4.913819074630737, 'XCEncRunState'), (40.02754497528076, 'XCEncDumpState'), (45.29929995536804, 'XCEncLoopState'), (45.29943895339966, 'XCEncFinishState'), (45.59435796737671, 'XCEncQuitState'), (45.59450697898865, 'FinalState')]
