0:[(1.0556938648223877, 'XCEncSettingsState'), (8.47258186340332, 'XCEncLoopState'), (8.472718954086304, 'XCEncPreRunState'), (8.47899603843689, 'XCEncRunState'), (25.627032041549683, 'XCEncDumpState'), (30.67466402053833, 'XCEncLoopState'), (30.67488193511963, 'XCEncFinishState'), (30.903841018676758, 'XCEncQuitState'), (30.90401291847229, 'FinalState')]
2:[(1.143502950668335, 'XCEncSettingsState'), (8.105473041534424, 'XCEncLoopState'), (8.10564398765564, 'XCEncPreRunState'), (8.112433910369873, 'XCEncRunState'), (26.765753984451294, 'XCEncDumpState'), (32.44536089897156, 'XCEncLoopState'), (32.445509910583496, 'XCEncFinishState'), (32.68537998199463, 'XCEncQuitState'), (32.68553590774536, 'FinalState')]
4:[(1.1461408138275146, 'XCEncSettingsState'), (8.507658004760742, 'XCEncLoopState'), (8.50777792930603, 'XCEncPreRunState'), (8.513427972793579, 'XCEncRunState'), (26.27063298225403, 'XCEncDumpState'), (31.461994886398315, 'XCEncLoopState'), (31.462122917175293, 'XCEncFinishState'), (31.645413875579834, 'XCEncQuitState'), (31.645570993423462, 'FinalState')]
6:[(1.1473758220672607, 'XCEncSettingsState'), (8.249851942062378, 'XCEncLoopState'), (8.250006914138794, 'XCEncPreRunState'), (8.255223035812378, 'XCEncRunState'), (26.115592002868652, 'XCEncDumpState'), (31.286335945129395, 'XCEncLoopState'), (31.286553859710693, 'XCEncFinishState'), (31.45755696296692, 'XCEncQuitState'), (31.457687854766846, 'FinalState')]
8:[(1.1510968208312988, 'XCEncSettingsState'), (8.436662912368774, 'XCEncLoopState'), (8.436791896820068, 'XCEncPreRunState'), (8.443492889404297, 'XCEncRunState'), (28.949831008911133, 'XCEncDumpState'), (34.07710790634155, 'XCEncLoopState'), (34.07726001739502, 'XCEncFinishState'), (34.36004090309143, 'XCEncQuitState'), (34.360188007354736, 'FinalState')]
10:[(1.1517329216003418, 'XCEncSettingsState'), (8.497951984405518, 'XCEncLoopState'), (8.498080015182495, 'XCEncPreRunState'), (8.5036039352417, 'XCEncRunState'), (89.70605683326721, 'XCEncDumpState'), (95.87755799293518, 'XCEncLoopState'), (95.87770986557007, 'XCEncFinishState'), (96.26935195922852, 'XCEncQuitState'), (96.2694959640503, 'FinalState')]
12:[(1.156242847442627, 'XCEncSettingsState'), (7.9041688442230225, 'XCEncLoopState'), (7.904326915740967, 'XCEncPreRunState'), (7.911810874938965, 'XCEncRunState'), (86.49649786949158, 'XCEncDumpState'), (94.13761782646179, 'XCEncLoopState'), (94.13775587081909, 'XCEncFinishState'), (94.48283195495605, 'XCEncQuitState'), (94.48296904563904, 'FinalState')]
14:[(1.1592910289764404, 'XCEncSettingsState'), (8.659380912780762, 'XCEncLoopState'), (8.65948486328125, 'XCEncPreRunState'), (8.667587041854858, 'XCEncRunState'), (93.45254182815552, 'XCEncDumpState'), (100.04234290122986, 'XCEncLoopState'), (100.04250383377075, 'XCEncFinishState'), (101.17818188667297, 'XCEncQuitState'), (101.17823481559753, 'FinalState')]
16:[(1.1597850322723389, 'XCEncSettingsState'), (7.63927698135376, 'XCEncLoopState'), (7.63943886756897, 'XCEncPreRunState'), (7.646874904632568, 'XCEncRunState'), (77.80781292915344, 'XCEncDumpState'), (86.08655786514282, 'XCEncLoopState'), (86.08673191070557, 'XCEncFinishState'), (86.38759589195251, 'XCEncQuitState'), (86.38775181770325, 'FinalState')]
18:[(1.1603469848632812, 'XCEncSettingsState'), (8.522600889205933, 'XCEncLoopState'), (8.522754907608032, 'XCEncPreRunState'), (8.530970811843872, 'XCEncRunState'), (61.27388596534729, 'XCEncDumpState'), (69.59001302719116, 'XCEncLoopState'), (69.59015393257141, 'XCEncFinishState'), (69.93001294136047, 'XCEncQuitState'), (69.93013596534729, 'FinalState')]
20:[(1.1610119342803955, 'XCEncSettingsState'), (6.732648849487305, 'XCEncLoopState'), (6.732795000076294, 'XCEncPreRunState'), (6.739498853683472, 'XCEncRunState'), (70.97704982757568, 'XCEncDumpState'), (79.13257503509521, 'XCEncLoopState'), (79.13266396522522, 'XCEncFinishState'), (79.4125189781189, 'XCEncQuitState'), (79.41266298294067, 'FinalState')]
