0:[(0.027619123458862305, 'XCEncSettingsState'), (2.1075451374053955, 'XCEncLoopState'), (2.107599973678589, 'XCEncPreRunState'), (2.1163079738616943, 'XCEncRunState'), (11.227051019668579, 'XCEncDumpState'), (14.682368993759155, 'XCEncLoopState'), (14.682584047317505, 'XCEncFinishState'), (14.878556966781616, 'XCEncQuitState'), (14.8786940574646, 'FinalState')]
2:[(0.030485153198242188, 'XCEncSettingsState'), (2.8035800457000732, 'XCEncLoopState'), (2.803640127182007, 'XCEncPreRunState'), (2.8168411254882812, 'XCEncRunState'), (12.087574005126953, 'XCEncDumpState'), (15.743834018707275, 'XCEncLoopState'), (15.743991136550903, 'XCEncFinishState'), (15.91682505607605, 'XCEncQuitState'), (15.916969060897827, 'FinalState')]
4:[(0.03249311447143555, 'XCEncSettingsState'), (3.877918004989624, 'XCEncLoopState'), (3.878019094467163, 'XCEncPreRunState'), (3.883723020553589, 'XCEncRunState'), (13.032747983932495, 'XCEncDumpState'), (16.370023012161255, 'XCEncLoopState'), (16.3701810836792, 'XCEncFinishState'), (16.56343698501587, 'XCEncQuitState'), (16.563587188720703, 'FinalState')]
6:[(0.05464315414428711, 'XCEncSettingsState'), (2.0878331661224365, 'XCEncLoopState'), (2.087928056716919, 'XCEncPreRunState'), (2.0982069969177246, 'XCEncRunState'), (12.867385149002075, 'XCEncDumpState'), (17.643371105194092, 'XCEncLoopState'), (17.643522024154663, 'XCEncFinishState'), (17.893532037734985, 'XCEncQuitState'), (17.893660068511963, 'FinalState')]
8:[(0.06277608871459961, 'XCEncSettingsState'), (2.1342830657958984, 'XCEncLoopState'), (2.1343560218811035, 'XCEncPreRunState'), (2.142085075378418, 'XCEncRunState'), (16.159640073776245, 'XCEncDumpState'), (20.883814096450806, 'XCEncLoopState'), (20.88395118713379, 'XCEncFinishState'), (21.132483959197998, 'XCEncQuitState'), (21.1325740814209, 'FinalState')]
10:[(0.20578598976135254, 'XCEncSettingsState'), (3.8461501598358154, 'XCEncLoopState'), (3.8462820053100586, 'XCEncPreRunState'), (3.852339029312134, 'XCEncRunState'), (16.883597135543823, 'XCEncDumpState'), (20.024510145187378, 'XCEncLoopState'), (20.024700164794922, 'XCEncFinishState'), (20.21118712425232, 'XCEncQuitState'), (20.211313009262085, 'FinalState')]
12:[(0.4052770137786865, 'XCEncSettingsState'), (2.4863150119781494, 'XCEncLoopState'), (2.48637318611145, 'XCEncPreRunState'), (2.491856098175049, 'XCEncRunState'), (20.81622004508972, 'XCEncDumpState'), (25.644350051879883, 'XCEncLoopState'), (25.64443016052246, 'XCEncFinishState'), (25.943127155303955, 'XCEncQuitState'), (25.943252086639404, 'FinalState')]
14:[(0.42439913749694824, 'XCEncSettingsState'), (2.4510040283203125, 'XCEncLoopState'), (2.451073169708252, 'XCEncPreRunState'), (2.4581429958343506, 'XCEncRunState'), (19.495901107788086, 'XCEncDumpState'), (24.05435800552368, 'XCEncLoopState'), (24.054525136947632, 'XCEncFinishState'), (24.387140035629272, 'XCEncQuitState'), (24.387211084365845, 'FinalState')]
16:[(0.5898599624633789, 'XCEncSettingsState'), (2.728487968444824, 'XCEncLoopState'), (2.7285470962524414, 'XCEncPreRunState'), (2.7358741760253906, 'XCEncRunState'), (21.09058904647827, 'XCEncDumpState'), (25.67092800140381, 'XCEncLoopState'), (25.671087980270386, 'XCEncFinishState'), (26.066399097442627, 'XCEncQuitState'), (26.066527128219604, 'FinalState')]
18:[(0.8042089939117432, 'XCEncSettingsState'), (5.2538981437683105, 'XCEncLoopState'), (5.253993034362793, 'XCEncPreRunState'), (5.2611260414123535, 'XCEncRunState'), (21.896947145462036, 'XCEncDumpState'), (26.666447162628174, 'XCEncLoopState'), (26.66658902168274, 'XCEncFinishState'), (26.920457124710083, 'XCEncQuitState'), (26.92056918144226, 'FinalState')]
20:[(0.9006659984588623, 'XCEncSettingsState'), (4.062162160873413, 'XCEncLoopState'), (4.06230616569519, 'XCEncPreRunState'), (4.071444034576416, 'XCEncRunState'), (20.849071979522705, 'XCEncDumpState'), (25.548294067382812, 'XCEncLoopState'), (25.548418045043945, 'XCEncFinishState'), (25.738672018051147, 'XCEncQuitState'), (25.73875904083252, 'FinalState')]
