0:[(0.26488280296325684, 'XCEncSettingsState'), (4.019944906234741, 'XCEncLoopState'), (4.020059823989868, 'XCEncPreRunState'), (4.025589942932129, 'XCEncRunState'), (17.91304302215576, 'XCEncFinishState'), (18.083242893218994, 'XCEncQuitState'), (18.083391904830933, 'FinalState')]
1:[(0.5176119804382324, 'XCEncSettingsState'), (3.5743818283081055, 'XCEncLoopState'), (3.574537992477417, 'XCEncPreRunState'), (3.5825300216674805, 'XCEncRunState'), (17.830610990524292, 'XCEncFinishState'), (18.04076099395752, 'XCEncQuitState'), (18.04091191291809, 'FinalState')]
2:[(0.519110918045044, 'XCEncSettingsState'), (3.3989548683166504, 'XCEncLoopState'), (3.399113893508911, 'XCEncPreRunState'), (3.405686855316162, 'XCEncRunState'), (20.981557846069336, 'XCEncFinishState'), (21.147332906723022, 'XCEncQuitState'), (21.147491931915283, 'FinalState')]
3:[(0.5202059745788574, 'XCEncSettingsState'), (3.723827838897705, 'XCEncLoopState'), (3.7239489555358887, 'XCEncPreRunState'), (3.7313718795776367, 'XCEncRunState'), (36.82801079750061, 'XCEncFinishState'), (37.08702087402344, 'XCEncQuitState'), (37.087188959121704, 'FinalState')]
4:[(0.5211629867553711, 'XCEncSettingsState'), (4.367137908935547, 'XCEncLoopState'), (4.367252826690674, 'XCEncPreRunState'), (4.377070903778076, 'XCEncRunState'), (28.792749881744385, 'XCEncFinishState'), (29.00569486618042, 'XCEncQuitState'), (29.00583791732788, 'FinalState')]
5:[(0.5216269493103027, 'XCEncSettingsState'), (3.5042459964752197, 'XCEncLoopState'), (3.5043768882751465, 'XCEncPreRunState'), (3.510852813720703, 'XCEncRunState'), (32.43162488937378, 'XCEncFinishState'), (32.65835380554199, 'XCEncQuitState'), (32.65854597091675, 'FinalState')]
6:[(0.525986909866333, 'XCEncSettingsState'), (3.8804337978363037, 'XCEncLoopState'), (3.8805508613586426, 'XCEncPreRunState'), (3.885953903198242, 'XCEncRunState'), (33.46754002571106, 'XCEncFinishState'), (33.68340587615967, 'XCEncQuitState'), (33.68354797363281, 'FinalState')]
7:[(0.5329129695892334, 'XCEncSettingsState'), (4.276888847351074, 'XCEncLoopState'), (4.277029991149902, 'XCEncPreRunState'), (4.2839789390563965, 'XCEncRunState'), (26.337496995925903, 'XCEncFinishState'), (26.518220901489258, 'XCEncQuitState'), (26.51836085319519, 'FinalState')]
8:[(0.5368540287017822, 'XCEncSettingsState'), (3.8514468669891357, 'XCEncLoopState'), (3.851599931716919, 'XCEncPreRunState'), (3.86301589012146, 'XCEncRunState'), (25.6366868019104, 'XCEncFinishState'), (25.80467987060547, 'XCEncQuitState'), (25.8048038482666, 'FinalState')]
9:[(0.5409529209136963, 'XCEncSettingsState'), (4.001246929168701, 'XCEncLoopState'), (4.001365900039673, 'XCEncPreRunState'), (4.008155822753906, 'XCEncRunState'), (25.994963884353638, 'XCEncFinishState'), (26.15371799468994, 'XCEncQuitState'), (26.153856992721558, 'FinalState')]
10:[(0.5474178791046143, 'XCEncSettingsState'), (4.426620006561279, 'XCEncLoopState'), (4.4267048835754395, 'XCEncPreRunState'), (4.432969808578491, 'XCEncRunState'), (23.56659984588623, 'XCEncFinishState'), (23.728900909423828, 'XCEncQuitState'), (23.729049921035767, 'FinalState')]
11:[(0.5539560317993164, 'XCEncSettingsState'), (2.7660248279571533, 'XCEncLoopState'), (2.7661638259887695, 'XCEncPreRunState'), (2.7725889682769775, 'XCEncRunState'), (22.43503499031067, 'XCEncFinishState'), (22.66162085533142, 'XCEncQuitState'), (22.66176199913025, 'FinalState')]
12:[(0.5574729442596436, 'XCEncSettingsState'), (4.314260959625244, 'XCEncLoopState'), (4.31441593170166, 'XCEncPreRunState'), (4.319334030151367, 'XCEncRunState'), (24.55709195137024, 'XCEncFinishState'), (24.78045392036438, 'XCEncQuitState'), (24.780596017837524, 'FinalState')]
