0:[(1.1889379024505615, 'XCEncSettingsState'), (5.035444021224976, 'XCEncLoopState'), (5.035552978515625, 'XCEncPreRunState'), (5.0418360233306885, 'XCEncRunState'), (14.139785051345825, 'XCEncFinishState'), (14.29315996170044, 'XCEncQuitState'), (14.293325901031494, 'FinalState')]
1:[(1.190018892288208, 'XCEncSettingsState'), (5.003745079040527, 'XCEncLoopState'), (5.003889083862305, 'XCEncPreRunState'), (5.009596109390259, 'XCEncRunState'), (14.410674095153809, 'XCEncFinishState'), (14.567625999450684, 'XCEncQuitState'), (14.567745923995972, 'FinalState')]
2:[(1.190493106842041, 'XCEncSettingsState'), (5.039952993392944, 'XCEncLoopState'), (5.0400710105896, 'XCEncPreRunState'), (5.048542022705078, 'XCEncRunState'), (14.280715942382812, 'XCEncFinishState'), (14.53800892829895, 'XCEncQuitState'), (14.538134098052979, 'FinalState')]
3:[(1.1919009685516357, 'XCEncSettingsState'), (5.074966907501221, 'XCEncLoopState'), (5.07505989074707, 'XCEncPreRunState'), (5.080470085144043, 'XCEncRunState'), (14.479506015777588, 'XCEncFinishState'), (14.6963050365448, 'XCEncQuitState'), (14.696425914764404, 'FinalState')]
4:[(1.1937730312347412, 'XCEncSettingsState'), (4.985621929168701, 'XCEncLoopState'), (4.98575496673584, 'XCEncPreRunState'), (4.991044044494629, 'XCEncRunState'), (14.29577898979187, 'XCEncFinishState'), (14.453088998794556, 'XCEncQuitState'), (14.453202962875366, 'FinalState')]
5:[(1.1946189403533936, 'XCEncSettingsState'), (4.724908113479614, 'XCEncLoopState'), (4.72506308555603, 'XCEncPreRunState'), (4.731529951095581, 'XCEncRunState'), (14.285151958465576, 'XCEncFinishState'), (14.453289985656738, 'XCEncQuitState'), (14.453391075134277, 'FinalState')]
6:[(1.1948680877685547, 'XCEncSettingsState'), (5.016359090805054, 'XCEncLoopState'), (5.0164830684661865, 'XCEncPreRunState'), (5.023253917694092, 'XCEncRunState'), (14.27849793434143, 'XCEncFinishState'), (14.45119309425354, 'XCEncQuitState'), (14.451308965682983, 'FinalState')]
7:[(1.1954460144042969, 'XCEncSettingsState'), (4.481168031692505, 'XCEncLoopState'), (4.48128604888916, 'XCEncPreRunState'), (4.491059064865112, 'XCEncRunState'), (13.764846086502075, 'XCEncFinishState'), (13.92338490486145, 'XCEncQuitState'), (13.923542976379395, 'FinalState')]
8:[(1.196274995803833, 'XCEncSettingsState'), (5.185259103775024, 'XCEncLoopState'), (5.185319900512695, 'XCEncPreRunState'), (5.191159009933472, 'XCEncRunState'), (14.376039981842041, 'XCEncFinishState'), (14.583220958709717, 'XCEncQuitState'), (14.583338022232056, 'FinalState')]
9:[(1.1965930461883545, 'XCEncSettingsState'), (4.991146087646484, 'XCEncLoopState'), (4.991262912750244, 'XCEncPreRunState'), (4.995096921920776, 'XCEncRunState'), (14.18438196182251, 'XCEncFinishState'), (14.342703104019165, 'XCEncQuitState'), (14.342854022979736, 'FinalState')]
10:[(1.1968119144439697, 'XCEncSettingsState'), (4.436115980148315, 'XCEncLoopState'), (4.43625807762146, 'XCEncPreRunState'), (4.4446001052856445, 'XCEncRunState'), (14.347178936004639, 'XCEncFinishState'), (14.617294073104858, 'XCEncQuitState'), (14.617425918579102, 'FinalState')]
11:[(1.197077989578247, 'XCEncSettingsState'), (5.01371693611145, 'XCEncLoopState'), (5.013852119445801, 'XCEncPreRunState'), (5.018554925918579, 'XCEncRunState'), (14.17314100265503, 'XCEncFinishState'), (14.371145009994507, 'XCEncQuitState'), (14.371274948120117, 'FinalState')]
12:[(1.1974079608917236, 'XCEncSettingsState'), (5.006798028945923, 'XCEncLoopState'), (5.006968975067139, 'XCEncPreRunState'), (5.01413106918335, 'XCEncRunState'), (14.182084083557129, 'XCEncFinishState'), (14.335952997207642, 'XCEncQuitState'), (14.33611011505127, 'FinalState')]
13:[(1.2020809650421143, 'XCEncSettingsState'), (5.062396049499512, 'XCEncLoopState'), (5.062501907348633, 'XCEncPreRunState'), (5.067253112792969, 'XCEncRunState'), (14.449275970458984, 'XCEncFinishState'), (14.617517948150635, 'XCEncQuitState'), (14.617629051208496, 'FinalState')]
14:[(1.2108349800109863, 'XCEncSettingsState'), (5.014226913452148, 'XCEncLoopState'), (5.014344930648804, 'XCEncPreRunState'), (5.0209059715271, 'XCEncRunState'), (14.28098201751709, 'XCEncFinishState'), (14.440980911254883, 'XCEncQuitState'), (14.441123962402344, 'FinalState')]
15:[(1.2218599319458008, 'XCEncSettingsState'), (5.092802047729492, 'XCEncLoopState'), (5.092890024185181, 'XCEncPreRunState'), (5.098575115203857, 'XCEncRunState'), (14.340456008911133, 'XCEncFinishState'), (14.545533895492554, 'XCEncQuitState'), (14.545646905899048, 'FinalState')]
16:[(1.233091115951538, 'XCEncSettingsState'), (5.075253009796143, 'XCEncLoopState'), (5.075339078903198, 'XCEncPreRunState'), (5.0805559158325195, 'XCEncRunState'), (14.380970001220703, 'XCEncFinishState'), (14.644349098205566, 'XCEncQuitState'), (14.644491910934448, 'FinalState')]
17:[(1.2379109859466553, 'XCEncSettingsState'), (3.3498659133911133, 'XCEncLoopState'), (3.350053071975708, 'XCEncPreRunState'), (3.354438066482544, 'XCEncRunState'), (11.496655941009521, 'XCEncFinishState'), (12.153012037277222, 'XCEncQuitState'), (12.153171062469482, 'FinalState')]
18:[(1.2407259941101074, 'XCEncSettingsState'), (4.851629972457886, 'XCEncLoopState'), (4.851767063140869, 'XCEncPreRunState'), (4.860157012939453, 'XCEncRunState'), (34.23730993270874, 'XCEncFinishState'), (34.44670510292053, 'XCEncQuitState'), (34.44685888290405, 'FinalState')]
19:[(1.2452170848846436, 'XCEncSettingsState'), (4.459346055984497, 'XCEncLoopState'), (4.459479093551636, 'XCEncPreRunState'), (4.468645095825195, 'XCEncRunState'), (37.689208030700684, 'XCEncFinishState'), (37.942529916763306, 'XCEncQuitState'), (37.94266891479492, 'FinalState')]
20:[(1.2462139129638672, 'XCEncSettingsState'), (4.896917104721069, 'XCEncLoopState'), (4.897044897079468, 'XCEncPreRunState'), (4.903045892715454, 'XCEncRunState'), (34.51389408111572, 'XCEncFinishState'), (34.81330490112305, 'XCEncQuitState'), (34.81345295906067, 'FinalState')]
21:[(1.2469289302825928, 'XCEncSettingsState'), (4.561331033706665, 'XCEncLoopState'), (4.561424016952515, 'XCEncPreRunState'), (4.5659120082855225, 'XCEncRunState'), (38.40065002441406, 'XCEncFinishState'), (38.607311964035034, 'XCEncQuitState'), (38.60748505592346, 'FinalState')]
22:[(1.2495319843292236, 'XCEncSettingsState'), (5.103226900100708, 'XCEncLoopState'), (5.103312015533447, 'XCEncPreRunState'), (5.10791802406311, 'XCEncRunState'), (38.48183798789978, 'XCEncFinishState'), (38.78671407699585, 'XCEncQuitState'), (38.78687405586243, 'FinalState')]
23:[(1.252140998840332, 'XCEncSettingsState'), (3.9376330375671387, 'XCEncLoopState'), (3.9377849102020264, 'XCEncPreRunState'), (3.9457759857177734, 'XCEncRunState'), (43.32683706283569, 'XCEncFinishState'), (43.54834198951721, 'XCEncQuitState'), (43.54849696159363, 'FinalState')]
24:[(1.2564690113067627, 'XCEncSettingsState'), (5.024980068206787, 'XCEncLoopState'), (5.0251359939575195, 'XCEncPreRunState'), (5.031528949737549, 'XCEncRunState'), (38.31042504310608, 'XCEncFinishState'), (38.528302907943726, 'XCEncQuitState'), (38.52845811843872, 'FinalState')]
25:[(1.2589221000671387, 'XCEncSettingsState'), (5.004507064819336, 'XCEncLoopState'), (5.004637956619263, 'XCEncPreRunState'), (5.011677980422974, 'XCEncRunState'), (34.7453351020813, 'XCEncFinishState'), (34.94533395767212, 'XCEncQuitState'), (34.94548511505127, 'FinalState')]
26:[(1.2611639499664307, 'XCEncSettingsState'), (5.007256984710693, 'XCEncLoopState'), (5.007388114929199, 'XCEncPreRunState'), (5.011806964874268, 'XCEncRunState'), (32.94791507720947, 'XCEncFinishState'), (33.10485100746155, 'XCEncQuitState'), (33.10502290725708, 'FinalState')]
27:[(1.26332688331604, 'XCEncSettingsState'), (5.0806310176849365, 'XCEncLoopState'), (5.080748081207275, 'XCEncPreRunState'), (5.086445093154907, 'XCEncRunState'), (37.559406995773315, 'XCEncFinishState'), (37.7689790725708, 'XCEncQuitState'), (37.76913809776306, 'FinalState')]
28:[(1.2638330459594727, 'XCEncSettingsState'), (4.780476093292236, 'XCEncLoopState'), (4.780600070953369, 'XCEncPreRunState'), (4.787537097930908, 'XCEncRunState'), (39.49075698852539, 'XCEncFinishState'), (39.75061297416687, 'XCEncQuitState'), (39.750760078430176, 'FinalState')]
29:[(1.2642390727996826, 'XCEncSettingsState'), (4.05392599105835, 'XCEncLoopState'), (4.0540759563446045, 'XCEncPreRunState'), (4.059025049209595, 'XCEncRunState'), (43.41765594482422, 'XCEncFinishState'), (43.61910700798035, 'XCEncQuitState'), (43.61925005912781, 'FinalState')]
30:[(1.2646350860595703, 'XCEncSettingsState'), (4.876274108886719, 'XCEncLoopState'), (4.876406908035278, 'XCEncPreRunState'), (4.884867906570435, 'XCEncRunState'), (37.11405611038208, 'XCEncFinishState'), (37.32194209098816, 'XCEncQuitState'), (37.322088956832886, 'FinalState')]
31:[(1.2650949954986572, 'XCEncSettingsState'), (4.995193004608154, 'XCEncLoopState'), (4.995307922363281, 'XCEncPreRunState'), (5.001671075820923, 'XCEncRunState'), (33.642987966537476, 'XCEncFinishState'), (33.852482080459595, 'XCEncQuitState'), (33.85264205932617, 'FinalState')]
32:[(1.2672979831695557, 'XCEncSettingsState'), (5.1625189781188965, 'XCEncLoopState'), (5.16258692741394, 'XCEncPreRunState'), (5.166805982589722, 'XCEncRunState'), (33.49244999885559, 'XCEncFinishState'), (33.781649112701416, 'XCEncQuitState'), (33.78178811073303, 'FinalState')]
33:[(1.269989013671875, 'XCEncSettingsState'), (5.11511492729187, 'XCEncLoopState'), (5.115195035934448, 'XCEncPreRunState'), (5.121726036071777, 'XCEncRunState'), (27.52968692779541, 'XCEncFinishState'), (27.736923933029175, 'XCEncQuitState'), (27.737061977386475, 'FinalState')]
34:[(1.2778139114379883, 'XCEncSettingsState'), (4.564371109008789, 'XCEncLoopState'), (4.564461946487427, 'XCEncPreRunState'), (4.571551084518433, 'XCEncRunState'), (26.852540969848633, 'XCEncFinishState'), (27.081984996795654, 'XCEncQuitState'), (27.082133054733276, 'FinalState')]
35:[(1.285456895828247, 'XCEncSettingsState'), (5.232517957687378, 'XCEncLoopState'), (5.232652902603149, 'XCEncPreRunState'), (5.2426159381866455, 'XCEncRunState'), (25.726648092269897, 'XCEncFinishState'), (25.883915901184082, 'XCEncQuitState'), (25.884056091308594, 'FinalState')]
36:[(1.2913870811462402, 'XCEncSettingsState'), (5.098649978637695, 'XCEncLoopState'), (5.09873104095459, 'XCEncPreRunState'), (5.103498935699463, 'XCEncRunState'), (25.802086114883423, 'XCEncFinishState'), (26.015985012054443, 'XCEncQuitState'), (26.01611590385437, 'FinalState')]
