0:[(0.054038047790527344, 'XCEncSettingsState'), (3.8810219764709473, 'XCEncLoopState'), (3.881186008453369, 'XCEncPreRunState'), (3.8861310482025146, 'XCEncRunState'), (13.142523050308228, 'XCEncFinishState'), (13.301430940628052, 'XCEncQuitState'), (13.30163288116455, 'FinalState')]
1:[(0.13658499717712402, 'XCEncSettingsState'), (2.455967903137207, 'XCEncLoopState'), (2.456058979034424, 'XCEncPreRunState'), (2.4695539474487305, 'XCEncRunState'), (12.091243028640747, 'XCEncFinishState'), (12.248456954956055, 'XCEncQuitState'), (12.248632907867432, 'FinalState')]
2:[(0.22792601585388184, 'XCEncSettingsState'), (3.8907058238983154, 'XCEncLoopState'), (3.8908488750457764, 'XCEncPreRunState'), (3.897670030593872, 'XCEncRunState'), (13.080922842025757, 'XCEncFinishState'), (13.24417495727539, 'XCEncQuitState'), (13.244333982467651, 'FinalState')]
3:[(0.3563988208770752, 'XCEncSettingsState'), (4.10295295715332, 'XCEncLoopState'), (4.103096961975098, 'XCEncPreRunState'), (4.107528924942017, 'XCEncRunState'), (13.321610927581787, 'XCEncFinishState'), (13.47459101676941, 'XCEncQuitState'), (13.474751949310303, 'FinalState')]
4:[(0.42591285705566406, 'XCEncSettingsState'), (4.169229984283447, 'XCEncLoopState'), (4.169352054595947, 'XCEncPreRunState'), (4.173485994338989, 'XCEncRunState'), (13.042733907699585, 'XCEncFinishState'), (13.199818849563599, 'XCEncQuitState'), (13.199981927871704, 'FinalState')]
5:[(0.4791419506072998, 'XCEncSettingsState'), (12.885076999664307, 'XCEncLoopState'), (12.885239839553833, 'XCEncPreRunState'), (12.905216932296753, 'XCEncRunState'), (58.374852895736694, 'XCEncFinishState'), (59.47723603248596, 'XCEncQuitState'), (59.477388858795166, 'FinalState')]
6:[(0.8278429508209229, 'XCEncSettingsState'), (4.150943994522095, 'XCEncLoopState'), (4.151070833206177, 'XCEncPreRunState'), (4.157299041748047, 'XCEncRunState'), (13.388120889663696, 'XCEncFinishState'), (13.596654891967773, 'XCEncQuitState'), (13.596799850463867, 'FinalState')]
7:[(1.16650390625, 'XCEncSettingsState'), (4.961098909378052, 'XCEncLoopState'), (4.961230993270874, 'XCEncPreRunState'), (4.965423822402954, 'XCEncRunState'), (14.332892894744873, 'XCEncFinishState'), (14.50467300415039, 'XCEncQuitState'), (14.50481390953064, 'FinalState')]
8:[(1.1689438819885254, 'XCEncSettingsState'), (4.895959854125977, 'XCEncLoopState'), (4.896100044250488, 'XCEncPreRunState'), (4.9029669761657715, 'XCEncRunState'), (14.532234907150269, 'XCEncFinishState'), (15.172200918197632, 'XCEncQuitState'), (15.172354936599731, 'FinalState')]
9:[(1.1694228649139404, 'XCEncSettingsState'), (5.016450881958008, 'XCEncLoopState'), (5.016568899154663, 'XCEncPreRunState'), (5.028707981109619, 'XCEncRunState'), (14.327822923660278, 'XCEncFinishState'), (14.599853992462158, 'XCEncQuitState'), (14.600016832351685, 'FinalState')]
10:[(1.1698379516601562, 'XCEncSettingsState'), (5.257979869842529, 'XCEncLoopState'), (5.258111000061035, 'XCEncPreRunState'), (5.269647836685181, 'XCEncRunState'), (15.112933874130249, 'XCEncFinishState'), (15.332698822021484, 'XCEncQuitState'), (15.332860946655273, 'FinalState')]
11:[(1.1745450496673584, 'XCEncSettingsState'), (4.954885005950928, 'XCEncLoopState'), (4.955018043518066, 'XCEncPreRunState'), (4.959194898605347, 'XCEncRunState'), (14.122800827026367, 'XCEncFinishState'), (14.28517198562622, 'XCEncQuitState'), (14.28532886505127, 'FinalState')]
12:[(1.1831860542297363, 'XCEncSettingsState'), (4.900264024734497, 'XCEncLoopState'), (4.90039587020874, 'XCEncPreRunState'), (4.905910968780518, 'XCEncRunState'), (13.913195848464966, 'XCEncFinishState'), (14.067139863967896, 'XCEncQuitState'), (14.067301988601685, 'FinalState')]
13:[(1.1847288608551025, 'XCEncSettingsState'), (4.984247922897339, 'XCEncLoopState'), (4.984370946884155, 'XCEncPreRunState'), (4.991086959838867, 'XCEncRunState'), (14.303807973861694, 'XCEncFinishState'), (14.484299898147583, 'XCEncQuitState'), (14.484460830688477, 'FinalState')]
14:[(1.1856930255889893, 'XCEncSettingsState'), (5.085655927658081, 'XCEncLoopState'), (5.085760831832886, 'XCEncPreRunState'), (5.091277837753296, 'XCEncRunState'), (14.58046293258667, 'XCEncFinishState'), (14.740768909454346, 'XCEncQuitState'), (14.740916013717651, 'FinalState')]
15:[(1.1864888668060303, 'XCEncSettingsState'), (4.986415863037109, 'XCEncLoopState'), (4.986534833908081, 'XCEncPreRunState'), (4.993058919906616, 'XCEncRunState'), (13.995386838912964, 'XCEncFinishState'), (14.1582670211792, 'XCEncQuitState'), (14.158422946929932, 'FinalState')]
16:[(1.1872968673706055, 'XCEncSettingsState'), (4.90067195892334, 'XCEncLoopState'), (4.9007978439331055, 'XCEncPreRunState'), (4.907922983169556, 'XCEncRunState'), (14.004921913146973, 'XCEncFinishState'), (14.237483024597168, 'XCEncQuitState'), (14.237658023834229, 'FinalState')]
17:[(1.1932940483093262, 'XCEncSettingsState'), (4.317530870437622, 'XCEncLoopState'), (4.317680835723877, 'XCEncPreRunState'), (4.323568820953369, 'XCEncRunState'), (17.595176935195923, 'XCEncFinishState'), (17.809921979904175, 'XCEncQuitState'), (17.810061931610107, 'FinalState')]
18:[(1.2058489322662354, 'XCEncSettingsState'), (5.016921043395996, 'XCEncLoopState'), (5.017027854919434, 'XCEncPreRunState'), (5.028810977935791, 'XCEncRunState'), (31.78474497795105, 'XCEncFinishState'), (31.985383987426758, 'XCEncQuitState'), (31.985514879226685, 'FinalState')]
19:[(1.2179038524627686, 'XCEncSettingsState'), (5.384917974472046, 'XCEncLoopState'), (5.384990930557251, 'XCEncPreRunState'), (5.390352010726929, 'XCEncRunState'), (39.115476846694946, 'XCEncFinishState'), (39.32450604438782, 'XCEncQuitState'), (39.324681997299194, 'FinalState')]
20:[(1.221756935119629, 'XCEncSettingsState'), (5.023645877838135, 'XCEncLoopState'), (5.023761987686157, 'XCEncPreRunState'), (5.031074047088623, 'XCEncRunState'), (42.959242820739746, 'XCEncFinishState'), (43.16296195983887, 'XCEncQuitState'), (43.163118839263916, 'FinalState')]
21:[(1.222470998764038, 'XCEncSettingsState'), (4.800226926803589, 'XCEncLoopState'), (4.8003599643707275, 'XCEncPreRunState'), (4.809128046035767, 'XCEncRunState'), (39.651829957962036, 'XCEncFinishState'), (39.86772584915161, 'XCEncQuitState'), (39.86787486076355, 'FinalState')]
22:[(1.22324800491333, 'XCEncSettingsState'), (4.208384037017822, 'XCEncLoopState'), (4.208544969558716, 'XCEncPreRunState'), (4.216559886932373, 'XCEncRunState'), (49.13789892196655, 'XCEncFinishState'), (49.35184097290039, 'XCEncQuitState'), (49.35198998451233, 'FinalState')]
23:[(1.2240309715270996, 'XCEncSettingsState'), (5.059340953826904, 'XCEncLoopState'), (5.059432029724121, 'XCEncPreRunState'), (5.064352035522461, 'XCEncRunState'), (42.32803988456726, 'XCEncFinishState'), (42.58826303482056, 'XCEncQuitState'), (42.58842587471008, 'FinalState')]
