0:[(1.159256935119629, 'XCEncSettingsState'), (3.1987788677215576, 'XCEncLoopState'), (3.1989779472351074, 'XCEncPreRunState'), (3.2033400535583496, 'XCEncRunState'), (13.04235291481018, 'XCEncDumpState'), (16.041030883789062, 'XCEncLoopState'), (16.041194915771484, 'XCEncFinishState'), (16.253506898880005, 'XCEncQuitState'), (16.253665924072266, 'FinalState')]
4:[(1.1618220806121826, 'XCEncSettingsState'), (4.106647968292236, 'XCEncLoopState'), (4.106788873672485, 'XCEncPreRunState'), (4.116147041320801, 'XCEncRunState'), (47.92635202407837, 'XCEncDumpState'), (53.75460600852966, 'XCEncLoopState'), (53.75472688674927, 'XCEncFinishState'), (54.10624289512634, 'XCEncQuitState'), (54.10640907287598, 'FinalState')]
8:[(1.1622998714447021, 'XCEncSettingsState'), (3.2528340816497803, 'XCEncLoopState'), (3.2529449462890625, 'XCEncPreRunState'), (3.258404016494751, 'XCEncRunState'), (20.31532096862793, 'XCEncDumpState'), (24.01988387107849, 'XCEncLoopState'), (24.019958972930908, 'XCEncFinishState'), (24.251049995422363, 'XCEncQuitState'), (24.251126050949097, 'FinalState')]
12:[(1.162735939025879, 'XCEncSettingsState'), (3.3005518913269043, 'XCEncLoopState'), (3.300668954849243, 'XCEncPreRunState'), (3.3068768978118896, 'XCEncRunState'), (20.544522047042847, 'XCEncDumpState'), (24.343157052993774, 'XCEncLoopState'), (24.343358039855957, 'XCEncFinishState'), (24.591938018798828, 'XCEncQuitState'), (24.592024087905884, 'FinalState')]
16:[(1.1635000705718994, 'XCEncSettingsState'), (4.943788051605225, 'XCEncLoopState'), (4.943918943405151, 'XCEncPreRunState'), (4.951158046722412, 'XCEncRunState'), (29.171443939208984, 'XCEncDumpState'), (34.79616189002991, 'XCEncLoopState'), (34.796319007873535, 'XCEncFinishState'), (35.103374004364014, 'XCEncQuitState'), (35.10347890853882, 'FinalState')]
20:[(1.1650660037994385, 'XCEncSettingsState'), (5.136538028717041, 'XCEncLoopState'), (5.136643886566162, 'XCEncPreRunState'), (5.144201040267944, 'XCEncRunState'), (34.35163593292236, 'XCEncDumpState'), (40.07542896270752, 'XCEncLoopState'), (40.07552790641785, 'XCEncFinishState'), (40.38399004936218, 'XCEncQuitState'), (40.384095907211304, 'FinalState')]
24:[(1.1661169528961182, 'XCEncSettingsState'), (5.043052911758423, 'XCEncLoopState'), (5.043154001235962, 'XCEncPreRunState'), (5.048878908157349, 'XCEncRunState'), (25.57310199737549, 'XCEncDumpState'), (29.4235360622406, 'XCEncLoopState'), (29.4236900806427, 'XCEncFinishState'), (29.661911964416504, 'XCEncQuitState'), (29.66203808784485, 'FinalState')]
28:[(1.1728029251098633, 'XCEncSettingsState'), (5.094415903091431, 'XCEncLoopState'), (5.094495058059692, 'XCEncPreRunState'), (5.09936785697937, 'XCEncRunState'), (30.223551988601685, 'XCEncDumpState'), (35.600746870040894, 'XCEncLoopState'), (35.60088491439819, 'XCEncFinishState'), (35.903477907180786, 'XCEncQuitState'), (35.903559923172, 'FinalState')]
32:[(1.1911370754241943, 'XCEncSettingsState'), (3.2505998611450195, 'XCEncLoopState'), (3.2507219314575195, 'XCEncPreRunState'), (3.25661301612854, 'XCEncRunState'), (23.095242023468018, 'XCEncDumpState'), (27.213593006134033, 'XCEncLoopState'), (27.21368908882141, 'XCEncFinishState'), (27.480876922607422, 'XCEncQuitState'), (27.481049060821533, 'FinalState')]
36:[(1.203010082244873, 'XCEncSettingsState'), (3.201158046722412, 'XCEncLoopState'), (3.2012720108032227, 'XCEncPreRunState'), (3.2065420150756836, 'XCEncRunState'), (20.40076208114624, 'XCEncDumpState'), (24.229748964309692, 'XCEncLoopState'), (24.229907035827637, 'XCEncFinishState'), (24.497331857681274, 'XCEncQuitState'), (24.497467041015625, 'FinalState')]
40:[(1.2072110176086426, 'XCEncSettingsState'), (4.825540065765381, 'XCEncLoopState'), (4.825655937194824, 'XCEncPreRunState'), (4.832239866256714, 'XCEncRunState'), (55.32493591308594, 'XCEncDumpState'), (61.75541090965271, 'XCEncLoopState'), (61.75549507141113, 'XCEncFinishState'), (62.09329700469971, 'XCEncQuitState'), (62.097342014312744, 'FinalState')]
