0:[(0.7419991493225098, 'XCEncSettingsState'), (2.806455135345459, 'XCEncLoopState'), (2.806612968444824, 'XCEncPreRunState'), (2.8099069595336914, 'XCEncRunState'), (8.373737096786499, 'XCEncDumpState'), (10.700786113739014, 'XCEncLoopState'), (10.700963973999023, 'XCEncFinishState'), (10.863610982894897, 'XCEncQuitState'), (10.863782167434692, 'FinalState')]
4:[(1.161055088043213, 'XCEncSettingsState'), (3.501300096511841, 'XCEncLoopState'), (3.5014359951019287, 'XCEncPreRunState'), (3.51143217086792, 'XCEncRunState'), (12.818772077560425, 'XCEncDumpState'), (16.173943042755127, 'XCEncLoopState'), (16.17418599128723, 'XCEncFinishState'), (16.34333896636963, 'XCEncQuitState'), (16.343499183654785, 'FinalState')]
8:[(1.1639201641082764, 'XCEncSettingsState'), (5.1644370555877686, 'XCEncLoopState'), (5.164546966552734, 'XCEncPreRunState'), (5.1769421100616455, 'XCEncRunState'), (14.400146007537842, 'XCEncDumpState'), (17.8120219707489, 'XCEncLoopState'), (17.812193155288696, 'XCEncFinishState'), (18.055878162384033, 'XCEncQuitState'), (18.056032180786133, 'FinalState')]
12:[(1.1646580696105957, 'XCEncSettingsState'), (3.244572162628174, 'XCEncLoopState'), (3.2447240352630615, 'XCEncPreRunState'), (3.2513680458068848, 'XCEncRunState'), (8.945310115814209, 'XCEncDumpState'), (11.274299144744873, 'XCEncLoopState'), (11.274454116821289, 'XCEncFinishState'), (11.455696105957031, 'XCEncQuitState'), (11.455849170684814, 'FinalState')]
16:[(1.167323112487793, 'XCEncSettingsState'), (4.056039094924927, 'XCEncLoopState'), (4.056158065795898, 'XCEncPreRunState'), (4.063438177108765, 'XCEncRunState'), (13.426189184188843, 'XCEncDumpState'), (16.822249174118042, 'XCEncLoopState'), (16.82244300842285, 'XCEncFinishState'), (17.206969022750854, 'XCEncQuitState'), (17.2071270942688, 'FinalState')]
20:[(1.167971134185791, 'XCEncSettingsState'), (3.432340145111084, 'XCEncLoopState'), (3.4324769973754883, 'XCEncPreRunState'), (3.436634063720703, 'XCEncRunState'), (33.519185066223145, 'XCEncDumpState'), (37.53267002105713, 'XCEncLoopState'), (37.53281211853027, 'XCEncFinishState'), (38.03603911399841, 'XCEncQuitState'), (38.03617215156555, 'FinalState')]
24:[(1.1686060428619385, 'XCEncSettingsState'), (5.09953498840332, 'XCEncLoopState'), (5.099616050720215, 'XCEncPreRunState'), (5.103859186172485, 'XCEncRunState'), (49.04138398170471, 'XCEncDumpState'), (54.44250702857971, 'XCEncLoopState'), (54.44264507293701, 'XCEncFinishState'), (55.27154612541199, 'XCEncQuitState'), (55.27169108390808, 'FinalState')]
28:[(1.1703879833221436, 'XCEncSettingsState'), (4.917313098907471, 'XCEncLoopState'), (4.917442083358765, 'XCEncPreRunState'), (4.921818017959595, 'XCEncRunState'), (54.34239315986633, 'XCEncDumpState'), (59.7215690612793, 'XCEncLoopState'), (59.72172999382019, 'XCEncFinishState'), (59.996610164642334, 'XCEncQuitState'), (59.99676203727722, 'FinalState')]
32:[(1.1710309982299805, 'XCEncSettingsState'), (4.654026985168457, 'XCEncLoopState'), (4.65419602394104, 'XCEncPreRunState'), (4.662379026412964, 'XCEncRunState'), (43.37686896324158, 'XCEncDumpState'), (48.75285816192627, 'XCEncLoopState'), (48.753013134002686, 'XCEncFinishState'), (49.02772903442383, 'XCEncQuitState'), (49.02789497375488, 'FinalState')]
36:[(1.1714351177215576, 'XCEncSettingsState'), (5.078969955444336, 'XCEncLoopState'), (5.079060077667236, 'XCEncPreRunState'), (5.0922510623931885, 'XCEncRunState'), (29.84902811050415, 'XCEncDumpState'), (34.87383413314819, 'XCEncLoopState'), (34.87397313117981, 'XCEncFinishState'), (35.14801907539368, 'XCEncQuitState'), (35.14814496040344, 'FinalState')]
40:[(1.1719610691070557, 'XCEncSettingsState'), (3.422677993774414, 'XCEncLoopState'), (3.4228150844573975, 'XCEncPreRunState'), (3.427448034286499, 'XCEncRunState'), (22.97684597969055, 'XCEncDumpState'), (26.531196117401123, 'XCEncLoopState'), (26.531355142593384, 'XCEncFinishState'), (26.796597003936768, 'XCEncQuitState'), (26.796754121780396, 'FinalState')]
44:[(1.1732900142669678, 'XCEncSettingsState'), (4.9913740158081055, 'XCEncLoopState'), (4.991504192352295, 'XCEncPreRunState'), (4.9969000816345215, 'XCEncRunState'), (37.700387954711914, 'XCEncDumpState'), (43.132363080978394, 'XCEncLoopState'), (43.132508993148804, 'XCEncFinishState'), (43.45559811592102, 'XCEncQuitState'), (43.45574712753296, 'FinalState')]
48:[(1.1808981895446777, 'XCEncSettingsState'), (3.2470970153808594, 'XCEncLoopState'), (3.2472281455993652, 'XCEncPreRunState'), (3.253329038619995, 'XCEncRunState'), (23.282734155654907, 'XCEncDumpState'), (26.724361181259155, 'XCEncLoopState'), (26.724528074264526, 'XCEncFinishState'), (27.100268125534058, 'XCEncQuitState'), (27.10041904449463, 'FinalState')]
52:[(1.1976070404052734, 'XCEncSettingsState'), (4.986562967300415, 'XCEncLoopState'), (4.986694097518921, 'XCEncPreRunState'), (4.994587182998657, 'XCEncRunState'), (52.2976291179657, 'XCEncDumpState'), (58.173941135406494, 'XCEncLoopState'), (58.17407512664795, 'XCEncFinishState'), (58.556349992752075, 'XCEncQuitState'), (58.55642008781433, 'FinalState')]
56:[(1.2145261764526367, 'XCEncSettingsState'), (3.2661261558532715, 'XCEncLoopState'), (3.2663300037384033, 'XCEncPreRunState'), (3.2709810733795166, 'XCEncRunState'), (33.25079011917114, 'XCEncDumpState'), (37.16974115371704, 'XCEncLoopState'), (37.16991305351257, 'XCEncFinishState'), (37.57287812232971, 'XCEncQuitState'), (37.573050022125244, 'FinalState')]
60:[(1.2227680683135986, 'XCEncSettingsState'), (5.092319011688232, 'XCEncLoopState'), (5.092400074005127, 'XCEncPreRunState'), (5.097929954528809, 'XCEncRunState'), (53.749935150146484, 'XCEncDumpState'), (57.9987211227417, 'XCEncLoopState'), (57.99888801574707, 'XCEncFinishState'), (58.424448013305664, 'XCEncQuitState'), (58.4246141910553, 'FinalState')]
