0:[(0.5278370380401611, 'XCEncSettingsState'), (2.179764986038208, 'XCEncLoopState'), (2.179831027984619, 'XCEncPreRunState'), (2.1864688396453857, 'XCEncRunState'), (14.349386930465698, 'XCEncFinishState'), (14.50056791305542, 'XCEncQuitState'), (14.500695943832397, 'FinalState')]
1:[(0.6875889301300049, 'XCEncSettingsState'), (1.8811008930206299, 'XCEncLoopState'), (1.8812048435211182, 'XCEncPreRunState'), (1.8890750408172607, 'XCEncRunState'), (14.353868961334229, 'XCEncFinishState'), (14.510372877120972, 'XCEncQuitState'), (14.510496854782104, 'FinalState')]
2:[(0.8052699565887451, 'XCEncSettingsState'), (2.5235259532928467, 'XCEncLoopState'), (2.5235838890075684, 'XCEncPreRunState'), (2.5354959964752197, 'XCEncRunState'), (14.824933052062988, 'XCEncFinishState'), (14.975951910018921, 'XCEncQuitState'), (14.97611689567566, 'FinalState')]
3:[(1.1629948616027832, 'XCEncSettingsState'), (3.236629009246826, 'XCEncLoopState'), (3.23671293258667, 'XCEncPreRunState'), (3.240952968597412, 'XCEncRunState'), (13.600234985351562, 'XCEncFinishState'), (13.865906000137329, 'XCEncQuitState'), (13.866021871566772, 'FinalState')]
4:[(1.1675200462341309, 'XCEncSettingsState'), (3.5449750423431396, 'XCEncLoopState'), (3.545024871826172, 'XCEncPreRunState'), (3.5487420558929443, 'XCEncRunState'), (13.068834066390991, 'XCEncFinishState'), (13.221542835235596, 'XCEncQuitState'), (13.221690893173218, 'FinalState')]
5:[(1.1722509860992432, 'XCEncSettingsState'), (3.176487922668457, 'XCEncLoopState'), (3.1765809059143066, 'XCEncPreRunState'), (3.1820080280303955, 'XCEncRunState'), (12.130436897277832, 'XCEncFinishState'), (12.347667932510376, 'XCEncQuitState'), (12.347823858261108, 'FinalState')]
6:[(1.1728880405426025, 'XCEncSettingsState'), (3.2687108516693115, 'XCEncLoopState'), (3.268794059753418, 'XCEncPreRunState'), (3.276866912841797, 'XCEncRunState'), (12.850023984909058, 'XCEncFinishState'), (13.053580045700073, 'XCEncQuitState'), (13.05372405052185, 'FinalState')]
7:[(1.1775050163269043, 'XCEncSettingsState'), (2.914414882659912, 'XCEncLoopState'), (2.9145009517669678, 'XCEncPreRunState'), (2.9208788871765137, 'XCEncRunState'), (12.29537296295166, 'XCEncFinishState'), (12.497768878936768, 'XCEncQuitState'), (12.497926950454712, 'FinalState')]
8:[(1.1804709434509277, 'XCEncSettingsState'), (2.789803981781006, 'XCEncLoopState'), (2.7898600101470947, 'XCEncPreRunState'), (2.7971959114074707, 'XCEncRunState'), (11.901144027709961, 'XCEncFinishState'), (12.12007188796997, 'XCEncQuitState'), (12.120206832885742, 'FinalState')]
9:[(1.1837098598480225, 'XCEncSettingsState'), (3.1702229976654053, 'XCEncLoopState'), (3.1703178882598877, 'XCEncPreRunState'), (3.1767849922180176, 'XCEncRunState'), (12.302398920059204, 'XCEncFinishState'), (12.471365928649902, 'XCEncQuitState'), (12.471534013748169, 'FinalState')]
10:[(1.184514045715332, 'XCEncSettingsState'), (2.3919730186462402, 'XCEncLoopState'), (2.392030954360962, 'XCEncPreRunState'), (2.3963680267333984, 'XCEncRunState'), (11.768748998641968, 'XCEncFinishState'), (11.984586000442505, 'XCEncQuitState'), (11.984736919403076, 'FinalState')]
