0:[(0.019227027893066406, 'XCEncSettingsState'), (1.129648208618164, 'XCEncLoopState'), (1.1297521591186523, 'XCEncPreRunState'), (1.1323020458221436, 'XCEncRunState'), (8.382604122161865, 'XCEncFinishState'), (8.55807113647461, 'XCEncQuitState'), (8.558225154876709, 'FinalState')]
1:[(0.030236005783081055, 'XCEncSettingsState'), (1.152515172958374, 'XCEncLoopState'), (1.1527411937713623, 'XCEncPreRunState'), (1.1549451351165771, 'XCEncRunState'), (8.364889144897461, 'XCEncFinishState'), (8.52687120437622, 'XCEncQuitState'), (8.527015209197998, 'FinalState')]
2:[(0.036669015884399414, 'XCEncSettingsState'), (2.011263132095337, 'XCEncLoopState'), (2.0113210678100586, 'XCEncPreRunState'), (2.0175981521606445, 'XCEncRunState'), (9.5071861743927, 'XCEncFinishState'), (9.669308185577393, 'XCEncQuitState'), (9.669461011886597, 'FinalState')]
3:[(0.03718304634094238, 'XCEncSettingsState'), (2.0441651344299316, 'XCEncLoopState'), (2.044222116470337, 'XCEncPreRunState'), (2.0497071743011475, 'XCEncRunState'), (9.48688817024231, 'XCEncFinishState'), (9.703788042068481, 'XCEncQuitState'), (9.703939199447632, 'FinalState')]
4:[(0.03835606575012207, 'XCEncSettingsState'), (1.1468870639801025, 'XCEncLoopState'), (1.1470880508422852, 'XCEncPreRunState'), (1.150083065032959, 'XCEncRunState'), (9.98346209526062, 'XCEncFinishState'), (10.146880149841309, 'XCEncQuitState'), (10.147024154663086, 'FinalState')]
5:[(0.038935184478759766, 'XCEncSettingsState'), (2.005427122116089, 'XCEncLoopState'), (2.0054850578308105, 'XCEncPreRunState'), (2.013625144958496, 'XCEncRunState'), (10.024496078491211, 'XCEncFinishState'), (10.190765142440796, 'XCEncQuitState'), (10.19091510772705, 'FinalState')]
6:[(0.039350032806396484, 'XCEncSettingsState'), (1.2350680828094482, 'XCEncLoopState'), (1.2351410388946533, 'XCEncPreRunState'), (1.2429800033569336, 'XCEncRunState'), (12.953623056411743, 'XCEncFinishState'), (13.131717205047607, 'XCEncQuitState'), (13.131821155548096, 'FinalState')]
7:[(0.043337106704711914, 'XCEncSettingsState'), (2.1208531856536865, 'XCEncLoopState'), (2.1209261417388916, 'XCEncPreRunState'), (2.1291191577911377, 'XCEncRunState'), (12.660830020904541, 'XCEncFinishState'), (12.820284128189087, 'XCEncQuitState'), (12.820415019989014, 'FinalState')]
8:[(0.05276608467102051, 'XCEncSettingsState'), (2.0987980365753174, 'XCEncLoopState'), (2.0988540649414062, 'XCEncPreRunState'), (2.107093095779419, 'XCEncRunState'), (14.68736720085144, 'XCEncFinishState'), (14.840511083602905, 'XCEncQuitState'), (14.840630054473877, 'FinalState')]
9:[(0.05626821517944336, 'XCEncSettingsState'), (1.986725091934204, 'XCEncLoopState'), (1.9867830276489258, 'XCEncPreRunState'), (1.9929451942443848, 'XCEncRunState'), (14.208280086517334, 'XCEncFinishState'), (14.421751022338867, 'XCEncQuitState'), (14.42187213897705, 'FinalState')]
10:[(0.05963420867919922, 'XCEncSettingsState'), (1.2223811149597168, 'XCEncLoopState'), (1.2224681377410889, 'XCEncPreRunState'), (1.231504201889038, 'XCEncRunState'), (13.85148000717163, 'XCEncFinishState'), (14.059552192687988, 'XCEncQuitState'), (14.05967903137207, 'FinalState')]
11:[(0.06303119659423828, 'XCEncSettingsState'), (1.2551000118255615, 'XCEncLoopState'), (1.2551641464233398, 'XCEncPreRunState'), (1.2677512168884277, 'XCEncRunState'), (13.456600189208984, 'XCEncFinishState'), (13.615158081054688, 'XCEncQuitState'), (13.615296125411987, 'FinalState')]
12:[(0.12789106369018555, 'XCEncSettingsState'), (1.2678680419921875, 'XCEncLoopState'), (1.267991065979004, 'XCEncPreRunState'), (1.2734160423278809, 'XCEncRunState'), (13.142452001571655, 'XCEncFinishState'), (13.290212154388428, 'XCEncQuitState'), (13.290316104888916, 'FinalState')]
13:[(0.1544032096862793, 'XCEncSettingsState'), (1.3215460777282715, 'XCEncLoopState'), (1.3216040134429932, 'XCEncPreRunState'), (1.338987112045288, 'XCEncRunState'), (12.352029085159302, 'XCEncFinishState'), (12.497166156768799, 'XCEncQuitState'), (12.497295141220093, 'FinalState')]
14:[(0.20116901397705078, 'XCEncSettingsState'), (1.3954071998596191, 'XCEncLoopState'), (1.395477056503296, 'XCEncPreRunState'), (1.4099700450897217, 'XCEncRunState'), (12.213555097579956, 'XCEncFinishState'), (12.361205101013184, 'XCEncQuitState'), (12.361313104629517, 'FinalState')]
15:[(0.5021460056304932, 'XCEncSettingsState'), (2.600370168685913, 'XCEncLoopState'), (2.6004271507263184, 'XCEncPreRunState'), (2.6089940071105957, 'XCEncRunState'), (12.085137128829956, 'XCEncFinishState'), (12.234385013580322, 'XCEncQuitState'), (12.234499216079712, 'FinalState')]
16:[(0.6755030155181885, 'XCEncSettingsState'), (2.0056052207946777, 'XCEncLoopState'), (2.005657196044922, 'XCEncPreRunState'), (2.0136921405792236, 'XCEncRunState'), (12.21378207206726, 'XCEncFinishState'), (12.373915195465088, 'XCEncQuitState'), (12.374042987823486, 'FinalState')]
17:[(0.7277030944824219, 'XCEncSettingsState'), (2.2765421867370605, 'XCEncLoopState'), (2.2765982151031494, 'XCEncPreRunState'), (2.288006067276001, 'XCEncRunState'), (12.671356201171875, 'XCEncFinishState'), (12.86742615699768, 'XCEncQuitState'), (12.867542028427124, 'FinalState')]
18:[(0.771367073059082, 'XCEncSettingsState'), (1.8795061111450195, 'XCEncLoopState'), (1.8795990943908691, 'XCEncPreRunState'), (1.888118028640747, 'XCEncRunState'), (11.639991044998169, 'XCEncFinishState'), (11.848726034164429, 'XCEncQuitState'), (11.848883152008057, 'FinalState')]
19:[(0.8033380508422852, 'XCEncSettingsState'), (2.7384870052337646, 'XCEncLoopState'), (2.7385520935058594, 'XCEncPreRunState'), (2.7439939975738525, 'XCEncRunState'), (12.984024047851562, 'XCEncFinishState'), (13.152082204818726, 'XCEncQuitState'), (13.15218210220337, 'FinalState')]
20:[(0.9443271160125732, 'XCEncSettingsState'), (2.0635931491851807, 'XCEncLoopState'), (2.0636510848999023, 'XCEncPreRunState'), (2.069655179977417, 'XCEncRunState'), (11.695357084274292, 'XCEncFinishState'), (11.922163009643555, 'XCEncQuitState'), (11.922309160232544, 'FinalState')]
21:[(0.9447181224822998, 'XCEncSettingsState'), (2.1752982139587402, 'XCEncLoopState'), (2.1753551959991455, 'XCEncPreRunState'), (2.1856110095977783, 'XCEncRunState'), (11.114802122116089, 'XCEncFinishState'), (11.325152158737183, 'XCEncQuitState'), (11.325294017791748, 'FinalState')]
22:[(0.9510810375213623, 'XCEncSettingsState'), (2.0976359844207764, 'XCEncLoopState'), (2.097698211669922, 'XCEncPreRunState'), (2.1034340858459473, 'XCEncRunState'), (11.329676151275635, 'XCEncFinishState'), (11.493593215942383, 'XCEncQuitState'), (11.49372911453247, 'FinalState')]
23:[(0.9546902179718018, 'XCEncSettingsState'), (2.1071951389312744, 'XCEncLoopState'), (2.1072521209716797, 'XCEncPreRunState'), (2.115469217300415, 'XCEncRunState'), (11.712464094161987, 'XCEncFinishState'), (11.877386093139648, 'XCEncQuitState'), (11.877511024475098, 'FinalState')]
24:[(0.9553780555725098, 'XCEncSettingsState'), (2.9141321182250977, 'XCEncLoopState'), (2.914216995239258, 'XCEncPreRunState'), (2.918891191482544, 'XCEncRunState'), (13.293456077575684, 'XCEncFinishState'), (13.455042123794556, 'XCEncQuitState'), (13.455191135406494, 'FinalState')]
25:[(0.9562029838562012, 'XCEncSettingsState'), (2.5211620330810547, 'XCEncLoopState'), (2.52121901512146, 'XCEncPreRunState'), (2.5335330963134766, 'XCEncRunState'), (12.531816005706787, 'XCEncFinishState'), (12.700790166854858, 'XCEncQuitState'), (12.70090913772583, 'FinalState')]
26:[(0.9605021476745605, 'XCEncSettingsState'), (2.7287790775299072, 'XCEncLoopState'), (2.7288930416107178, 'XCEncPreRunState'), (2.7351901531219482, 'XCEncRunState'), (11.677348136901855, 'XCEncFinishState'), (11.848995208740234, 'XCEncQuitState'), (11.849175214767456, 'FinalState')]
27:[(0.9667131900787354, 'XCEncSettingsState'), (2.593839168548584, 'XCEncLoopState'), (2.5939111709594727, 'XCEncPreRunState'), (2.6063790321350098, 'XCEncRunState'), (11.120115041732788, 'XCEncFinishState'), (11.284012079238892, 'XCEncQuitState'), (11.284164190292358, 'FinalState')]
28:[(0.9700231552124023, 'XCEncSettingsState'), (2.9456100463867188, 'XCEncLoopState'), (2.9456920623779297, 'XCEncPreRunState'), (2.9497861862182617, 'XCEncRunState'), (11.473910093307495, 'XCEncFinishState'), (11.632045030593872, 'XCEncQuitState'), (11.632191181182861, 'FinalState')]
29:[(0.9706711769104004, 'XCEncSettingsState'), (2.103485107421875, 'XCEncLoopState'), (2.1035401821136475, 'XCEncPreRunState'), (2.1144461631774902, 'XCEncRunState'), (11.369596004486084, 'XCEncFinishState'), (11.5229811668396, 'XCEncQuitState'), (11.523110151290894, 'FinalState')]
30:[(1.032047986984253, 'XCEncSettingsState'), (2.832170009613037, 'XCEncLoopState'), (2.8322741985321045, 'XCEncPreRunState'), (2.8378591537475586, 'XCEncRunState'), (11.274712085723877, 'XCEncFinishState'), (11.440860033035278, 'XCEncQuitState'), (11.441043138504028, 'FinalState')]
31:[(1.0351920127868652, 'XCEncSettingsState'), (2.830179214477539, 'XCEncLoopState'), (2.830282211303711, 'XCEncPreRunState'), (2.8361411094665527, 'XCEncRunState'), (12.08311414718628, 'XCEncFinishState'), (12.248528003692627, 'XCEncQuitState'), (12.248661041259766, 'FinalState')]
32:[(1.0356101989746094, 'XCEncSettingsState'), (2.9263381958007812, 'XCEncLoopState'), (2.926422119140625, 'XCEncPreRunState'), (2.9328842163085938, 'XCEncRunState'), (11.946115016937256, 'XCEncFinishState'), (12.116239070892334, 'XCEncQuitState'), (12.116379022598267, 'FinalState')]
33:[(1.043044090270996, 'XCEncSettingsState'), (2.226306200027466, 'XCEncLoopState'), (2.226363182067871, 'XCEncPreRunState'), (2.232046127319336, 'XCEncRunState'), (12.287477016448975, 'XCEncFinishState'), (12.503276109695435, 'XCEncQuitState'), (12.503395080566406, 'FinalState')]
