0:[(2.853245973587036, 'XCEncSettingsState'), (5.098275184631348, 'XCEncLoopState'), (5.098409175872803, 'XCEncPreRunState'), (5.103422164916992, 'XCEncRunState'), (10.404077053070068, 'XCEncFinishState'), (10.554577112197876, 'XCEncQuitState'), (10.554733991622925, 'FinalState')]
1:[(2.8537800312042236, 'XCEncSettingsState'), (5.186205148696899, 'XCEncLoopState'), (5.186357021331787, 'XCEncPreRunState'), (5.192028999328613, 'XCEncRunState'), (10.446691989898682, 'XCEncFinishState'), (10.598479986190796, 'XCEncQuitState'), (10.598647117614746, 'FinalState')]
2:[(2.863962173461914, 'XCEncSettingsState'), (5.001067161560059, 'XCEncLoopState'), (5.00120210647583, 'XCEncPreRunState'), (5.0062360763549805, 'XCEncRunState'), (10.208470106124878, 'XCEncFinishState'), (10.414053201675415, 'XCEncQuitState'), (10.414245128631592, 'FinalState')]
3:[(2.8676841259002686, 'XCEncSettingsState'), (4.844394207000732, 'XCEncLoopState'), (4.844602108001709, 'XCEncPreRunState'), (4.848551034927368, 'XCEncRunState'), (10.126206159591675, 'XCEncFinishState'), (10.33568000793457, 'XCEncQuitState'), (10.335833072662354, 'FinalState')]
4:[(2.868349075317383, 'XCEncSettingsState'), (5.046888113021851, 'XCEncLoopState'), (5.047018051147461, 'XCEncPreRunState'), (5.0513200759887695, 'XCEncRunState'), (10.233683109283447, 'XCEncFinishState'), (10.431758165359497, 'XCEncQuitState'), (10.431889057159424, 'FinalState')]
5:[(2.869410991668701, 'XCEncSettingsState'), (5.117062091827393, 'XCEncLoopState'), (5.117173194885254, 'XCEncPreRunState'), (5.1218531131744385, 'XCEncRunState'), (10.315528154373169, 'XCEncFinishState'), (10.473850011825562, 'XCEncQuitState'), (10.473981142044067, 'FinalState')]
6:[(2.870047092437744, 'XCEncSettingsState'), (5.0421600341796875, 'XCEncLoopState'), (5.042283058166504, 'XCEncPreRunState'), (5.047304153442383, 'XCEncRunState'), (10.448253154754639, 'XCEncFinishState'), (10.65720820426941, 'XCEncQuitState'), (10.657356977462769, 'FinalState')]
7:[(2.8735721111297607, 'XCEncSettingsState'), (5.043859004974365, 'XCEncLoopState'), (5.043982028961182, 'XCEncPreRunState'), (5.048818111419678, 'XCEncRunState'), (10.428104162216187, 'XCEncFinishState'), (10.593865156173706, 'XCEncQuitState'), (10.59401798248291, 'FinalState')]
8:[(2.8770911693573, 'XCEncSettingsState'), (5.057878017425537, 'XCEncLoopState'), (5.057991027832031, 'XCEncPreRunState'), (5.062524080276489, 'XCEncRunState'), (10.38263201713562, 'XCEncFinishState'), (10.55118203163147, 'XCEncQuitState'), (10.55132508277893, 'FinalState')]
9:[(2.8859400749206543, 'XCEncSettingsState'), (5.036538124084473, 'XCEncLoopState'), (5.036663055419922, 'XCEncPreRunState'), (5.042625188827515, 'XCEncRunState'), (10.360611200332642, 'XCEncFinishState'), (10.515180110931396, 'XCEncQuitState'), (10.515310049057007, 'FinalState')]
10:[(2.8921561241149902, 'XCEncSettingsState'), (5.066022157669067, 'XCEncLoopState'), (5.066173076629639, 'XCEncPreRunState'), (5.069713115692139, 'XCEncRunState'), (10.311717987060547, 'XCEncFinishState'), (10.512555122375488, 'XCEncQuitState'), (10.512676000595093, 'FinalState')]
11:[(2.8955111503601074, 'XCEncSettingsState'), (5.064751148223877, 'XCEncLoopState'), (5.064867973327637, 'XCEncPreRunState'), (5.068324089050293, 'XCEncRunState'), (10.31043004989624, 'XCEncFinishState'), (10.46339201927185, 'XCEncQuitState'), (10.463529109954834, 'FinalState')]
12:[(2.8962249755859375, 'XCEncSettingsState'), (5.10752010345459, 'XCEncLoopState'), (5.10764217376709, 'XCEncPreRunState'), (5.112740993499756, 'XCEncRunState'), (10.379971981048584, 'XCEncFinishState'), (10.537034034729004, 'XCEncQuitState'), (10.537182092666626, 'FinalState')]
13:[(2.8967812061309814, 'XCEncSettingsState'), (5.1155571937561035, 'XCEncLoopState'), (5.115669012069702, 'XCEncPreRunState'), (5.120467185974121, 'XCEncRunState'), (10.362886190414429, 'XCEncFinishState'), (10.511385202407837, 'XCEncQuitState'), (10.511524200439453, 'FinalState')]
14:[(2.8973400592803955, 'XCEncSettingsState'), (4.999439001083374, 'XCEncLoopState'), (4.999592065811157, 'XCEncPreRunState'), (5.005033016204834, 'XCEncRunState'), (10.281593084335327, 'XCEncFinishState'), (10.429391145706177, 'XCEncQuitState'), (10.429529190063477, 'FinalState')]
15:[(2.9005889892578125, 'XCEncSettingsState'), (5.124179124832153, 'XCEncLoopState'), (5.12428617477417, 'XCEncPreRunState'), (5.128504037857056, 'XCEncRunState'), (10.376850128173828, 'XCEncFinishState'), (10.533643007278442, 'XCEncQuitState'), (10.533797025680542, 'FinalState')]
16:[(2.9039411544799805, 'XCEncSettingsState'), (5.074921131134033, 'XCEncLoopState'), (5.075077056884766, 'XCEncPreRunState'), (5.07970404624939, 'XCEncRunState'), (10.255151987075806, 'XCEncFinishState'), (10.432996988296509, 'XCEncQuitState'), (10.433125019073486, 'FinalState')]
17:[(2.9118220806121826, 'XCEncSettingsState'), (5.0525901317596436, 'XCEncLoopState'), (5.0527122020721436, 'XCEncPreRunState'), (5.056709051132202, 'XCEncRunState'), (10.415627002716064, 'XCEncFinishState'), (10.617357015609741, 'XCEncQuitState'), (10.617520093917847, 'FinalState')]
18:[(2.9172191619873047, 'XCEncSettingsState'), (5.144011974334717, 'XCEncLoopState'), (5.144148111343384, 'XCEncPreRunState'), (5.1494951248168945, 'XCEncRunState'), (10.36600112915039, 'XCEncFinishState'), (10.516455173492432, 'XCEncQuitState'), (10.516626119613647, 'FinalState')]
19:[(2.9201860427856445, 'XCEncSettingsState'), (5.098737001419067, 'XCEncLoopState'), (5.098855018615723, 'XCEncPreRunState'), (5.104677200317383, 'XCEncRunState'), (10.290866136550903, 'XCEncFinishState'), (10.437969207763672, 'XCEncQuitState'), (10.43814206123352, 'FinalState')]
20:[(2.9208731651306152, 'XCEncSettingsState'), (5.155477046966553, 'XCEncLoopState'), (5.155572175979614, 'XCEncPreRunState'), (5.159877061843872, 'XCEncRunState'), (10.49098014831543, 'XCEncFinishState'), (10.644869089126587, 'XCEncQuitState'), (10.64500617980957, 'FinalState')]
21:[(2.9215340614318848, 'XCEncSettingsState'), (5.162575006484985, 'XCEncLoopState'), (5.162664175033569, 'XCEncPreRunState'), (5.166537046432495, 'XCEncRunState'), (10.45075511932373, 'XCEncFinishState'), (10.608381032943726, 'XCEncQuitState'), (10.608520030975342, 'FinalState')]
22:[(2.9221410751342773, 'XCEncSettingsState'), (5.203797101974487, 'XCEncLoopState'), (5.203907012939453, 'XCEncPreRunState'), (5.2114551067352295, 'XCEncRunState'), (10.480148077011108, 'XCEncFinishState'), (10.67359709739685, 'XCEncQuitState'), (10.673748016357422, 'FinalState')]
23:[(2.9227020740509033, 'XCEncSettingsState'), (5.187798023223877, 'XCEncLoopState'), (5.187924146652222, 'XCEncPreRunState'), (5.1936421394348145, 'XCEncRunState'), (10.435352087020874, 'XCEncFinishState'), (10.580711126327515, 'XCEncQuitState'), (10.580875158309937, 'FinalState')]
24:[(2.9232211112976074, 'XCEncSettingsState'), (5.033982038497925, 'XCEncLoopState'), (5.034140110015869, 'XCEncPreRunState'), (5.038138151168823, 'XCEncRunState'), (10.192736148834229, 'XCEncFinishState'), (10.363138198852539, 'XCEncQuitState'), (10.36325216293335, 'FinalState')]
25:[(2.926002025604248, 'XCEncSettingsState'), (5.090543985366821, 'XCEncLoopState'), (5.090912103652954, 'XCEncPreRunState'), (5.099122047424316, 'XCEncRunState'), (10.389379024505615, 'XCEncFinishState'), (10.542318105697632, 'XCEncQuitState'), (10.542484045028687, 'FinalState')]
26:[(2.926521062850952, 'XCEncSettingsState'), (5.1205620765686035, 'XCEncLoopState'), (5.120675086975098, 'XCEncPreRunState'), (5.125338077545166, 'XCEncRunState'), (10.436621189117432, 'XCEncFinishState'), (10.634711027145386, 'XCEncQuitState'), (10.634842157363892, 'FinalState')]
27:[(2.931385040283203, 'XCEncSettingsState'), (5.298906087875366, 'XCEncLoopState'), (5.299025058746338, 'XCEncPreRunState'), (5.305521011352539, 'XCEncRunState'), (10.56918215751648, 'XCEncFinishState'), (10.726407051086426, 'XCEncQuitState'), (10.72656798362732, 'FinalState')]
28:[(2.940615177154541, 'XCEncSettingsState'), (5.04077410697937, 'XCEncLoopState'), (5.040906190872192, 'XCEncPreRunState'), (5.045636177062988, 'XCEncRunState'), (10.331269025802612, 'XCEncFinishState'), (10.5138840675354, 'XCEncQuitState'), (10.514005184173584, 'FinalState')]
29:[(2.9474780559539795, 'XCEncSettingsState'), (5.071968078613281, 'XCEncLoopState'), (5.07208514213562, 'XCEncPreRunState'), (5.076603174209595, 'XCEncRunState'), (10.369156122207642, 'XCEncFinishState'), (10.528465032577515, 'XCEncQuitState'), (10.52859616279602, 'FinalState')]
30:[(2.95025897026062, 'XCEncSettingsState'), (5.017987012863159, 'XCEncLoopState'), (5.0181660652160645, 'XCEncPreRunState'), (5.022106170654297, 'XCEncRunState'), (10.326333045959473, 'XCEncFinishState'), (10.521934986114502, 'XCEncQuitState'), (10.522065162658691, 'FinalState')]
31:[(2.9507651329040527, 'XCEncSettingsState'), (4.992858171463013, 'XCEncLoopState'), (4.993020057678223, 'XCEncPreRunState'), (4.997395992279053, 'XCEncRunState'), (10.352043151855469, 'XCEncFinishState'), (10.559132099151611, 'XCEncQuitState'), (10.5592679977417, 'FinalState')]
32:[(2.9511361122131348, 'XCEncSettingsState'), (5.125439167022705, 'XCEncLoopState'), (5.125572204589844, 'XCEncPreRunState'), (5.130472183227539, 'XCEncRunState'), (10.459190130233765, 'XCEncFinishState'), (10.605204105377197, 'XCEncQuitState'), (10.60536003112793, 'FinalState')]
33:[(2.9516851902008057, 'XCEncSettingsState'), (5.140753984451294, 'XCEncLoopState'), (5.140859127044678, 'XCEncPreRunState'), (5.145420074462891, 'XCEncRunState'), (10.43828010559082, 'XCEncFinishState'), (10.642457008361816, 'XCEncQuitState'), (10.64258599281311, 'FinalState')]
34:[(2.9521360397338867, 'XCEncSettingsState'), (5.031534194946289, 'XCEncLoopState'), (5.031666994094849, 'XCEncPreRunState'), (5.036951065063477, 'XCEncRunState'), (10.363349199295044, 'XCEncFinishState'), (10.529675006866455, 'XCEncQuitState'), (10.529797077178955, 'FinalState')]
35:[(2.9548420906066895, 'XCEncSettingsState'), (5.192131042480469, 'XCEncLoopState'), (5.192248106002808, 'XCEncPreRunState'), (5.1982810497283936, 'XCEncRunState'), (12.338921070098877, 'XCEncFinishState'), (12.487549066543579, 'XCEncQuitState'), (12.487689018249512, 'FinalState')]
36:[(2.9554431438446045, 'XCEncSettingsState'), (5.195710182189941, 'XCEncLoopState'), (5.195862054824829, 'XCEncPreRunState'), (5.204154014587402, 'XCEncRunState'), (20.28293514251709, 'XCEncFinishState'), (20.501906156539917, 'XCEncQuitState'), (20.502039194107056, 'FinalState')]
37:[(2.958296060562134, 'XCEncSettingsState'), (5.196115016937256, 'XCEncLoopState'), (5.196223974227905, 'XCEncPreRunState'), (5.204252004623413, 'XCEncRunState'), (20.520003080368042, 'XCEncFinishState'), (20.776660203933716, 'XCEncQuitState'), (20.776772022247314, 'FinalState')]
38:[(2.965703010559082, 'XCEncSettingsState'), (5.165460109710693, 'XCEncLoopState'), (5.165552139282227, 'XCEncPreRunState'), (5.171441078186035, 'XCEncRunState'), (20.607259035110474, 'XCEncFinishState'), (20.805873155593872, 'XCEncQuitState'), (20.805979013442993, 'FinalState')]
39:[(2.975600004196167, 'XCEncSettingsState'), (5.138339042663574, 'XCEncLoopState'), (5.138439178466797, 'XCEncPreRunState'), (5.142668008804321, 'XCEncRunState'), (20.324565172195435, 'XCEncFinishState'), (20.54568600654602, 'XCEncQuitState'), (20.54579210281372, 'FinalState')]
