0:[(0.012015819549560547, 'XCEncSettingsState'), (1.1466498374938965, 'XCEncLoopState'), (1.146791934967041, 'XCEncPreRunState'), (1.1639418601989746, 'XCEncRunState'), (6.521758794784546, 'XCEncFinishState'), (6.740086793899536, 'XCEncQuitState'), (6.7402708530426025, 'FinalState')]
1:[(0.3718149662017822, 'XCEncSettingsState'), (1.628159999847412, 'XCEncLoopState'), (1.6282157897949219, 'XCEncPreRunState'), (1.6350200176239014, 'XCEncRunState'), (6.983970880508423, 'XCEncFinishState'), (7.167526006698608, 'XCEncQuitState'), (7.167686939239502, 'FinalState')]
2:[(0.4005749225616455, 'XCEncSettingsState'), (2.461019992828369, 'XCEncLoopState'), (2.4610719680786133, 'XCEncPreRunState'), (2.4675848484039307, 'XCEncRunState'), (7.707188844680786, 'XCEncFinishState'), (7.865664958953857, 'XCEncQuitState'), (7.865803956985474, 'FinalState')]
3:[(0.4323458671569824, 'XCEncSettingsState'), (1.6184468269348145, 'XCEncLoopState'), (1.6185028553009033, 'XCEncPreRunState'), (1.6304190158843994, 'XCEncRunState'), (7.009524822235107, 'XCEncFinishState'), (7.185014009475708, 'XCEncQuitState'), (7.185146808624268, 'FinalState')]
4:[(0.452725887298584, 'XCEncSettingsState'), (1.740797996520996, 'XCEncLoopState'), (1.7408900260925293, 'XCEncPreRunState'), (1.7505478858947754, 'XCEncRunState'), (7.137872934341431, 'XCEncFinishState'), (7.303452968597412, 'XCEncQuitState'), (7.303601026535034, 'FinalState')]
5:[(0.4531869888305664, 'XCEncSettingsState'), (1.801581859588623, 'XCEncLoopState'), (1.8016338348388672, 'XCEncPreRunState'), (1.8064379692077637, 'XCEncRunState'), (7.286017894744873, 'XCEncFinishState'), (7.500936985015869, 'XCEncQuitState'), (7.501097917556763, 'FinalState')]
6:[(0.4624509811401367, 'XCEncSettingsState'), (2.5479538440704346, 'XCEncLoopState'), (2.548020839691162, 'XCEncPreRunState'), (2.5534439086914062, 'XCEncRunState'), (8.113719940185547, 'XCEncFinishState'), (8.267596960067749, 'XCEncQuitState'), (8.267757892608643, 'FinalState')]
7:[(0.46449995040893555, 'XCEncSettingsState'), (2.461184024810791, 'XCEncLoopState'), (2.4612460136413574, 'XCEncPreRunState'), (2.467641830444336, 'XCEncRunState'), (7.878620862960815, 'XCEncFinishState'), (8.062896966934204, 'XCEncQuitState'), (8.06305980682373, 'FinalState')]
8:[(0.4647998809814453, 'XCEncSettingsState'), (2.4268789291381836, 'XCEncLoopState'), (2.426931858062744, 'XCEncPreRunState'), (2.4416089057922363, 'XCEncRunState'), (7.791756868362427, 'XCEncFinishState'), (8.108574867248535, 'XCEncQuitState'), (8.108723878860474, 'FinalState')]
9:[(0.47002100944519043, 'XCEncSettingsState'), (1.8689289093017578, 'XCEncLoopState'), (1.8689939975738525, 'XCEncPreRunState'), (1.8809728622436523, 'XCEncRunState'), (7.2121288776397705, 'XCEncFinishState'), (7.4252729415893555, 'XCEncQuitState'), (7.425436019897461, 'FinalState')]
10:[(0.4728868007659912, 'XCEncSettingsState'), (1.717331886291504, 'XCEncLoopState'), (1.7173879146575928, 'XCEncPreRunState'), (1.7235448360443115, 'XCEncRunState'), (7.298260927200317, 'XCEncFinishState'), (7.462373971939087, 'XCEncQuitState'), (7.4625139236450195, 'FinalState')]
11:[(0.47829389572143555, 'XCEncSettingsState'), (1.658336877822876, 'XCEncLoopState'), (1.6583960056304932, 'XCEncPreRunState'), (1.6690738201141357, 'XCEncRunState'), (7.017223834991455, 'XCEncFinishState'), (7.189774990081787, 'XCEncQuitState'), (7.189908981323242, 'FinalState')]
12:[(0.48132991790771484, 'XCEncSettingsState'), (1.781735897064209, 'XCEncLoopState'), (1.7817938327789307, 'XCEncPreRunState'), (1.791747808456421, 'XCEncRunState'), (7.43286395072937, 'XCEncFinishState'), (7.658106803894043, 'XCEncQuitState'), (7.658263921737671, 'FinalState')]
13:[(0.48189592361450195, 'XCEncSettingsState'), (1.6377198696136475, 'XCEncLoopState'), (1.6377878189086914, 'XCEncPreRunState'), (1.6471569538116455, 'XCEncRunState'), (7.0832250118255615, 'XCEncFinishState'), (7.345631837844849, 'XCEncQuitState'), (7.345773935317993, 'FinalState')]
14:[(0.4823780059814453, 'XCEncSettingsState'), (1.5776028633117676, 'XCEncLoopState'), (1.5777029991149902, 'XCEncPreRunState'), (1.5863068103790283, 'XCEncRunState'), (6.917383909225464, 'XCEncFinishState'), (7.182612895965576, 'XCEncQuitState'), (7.182755947113037, 'FinalState')]
15:[(0.48525190353393555, 'XCEncSettingsState'), (1.8307929039001465, 'XCEncLoopState'), (1.8308448791503906, 'XCEncPreRunState'), (1.8373219966888428, 'XCEncRunState'), (7.143625974655151, 'XCEncFinishState'), (8.462045907974243, 'XCEncQuitState'), (8.462210893630981, 'FinalState')]
16:[(0.5193510055541992, 'XCEncSettingsState'), (1.7003037929534912, 'XCEncLoopState'), (1.7003629207611084, 'XCEncPreRunState'), (1.7132279872894287, 'XCEncRunState'), (7.196867942810059, 'XCEncFinishState'), (7.358436822891235, 'XCEncQuitState'), (7.358565807342529, 'FinalState')]
17:[(0.523453950881958, 'XCEncSettingsState'), (1.6472058296203613, 'XCEncLoopState'), (1.6472768783569336, 'XCEncPreRunState'), (1.6531388759613037, 'XCEncRunState'), (7.004966974258423, 'XCEncFinishState'), (7.223581790924072, 'XCEncQuitState'), (7.223712921142578, 'FinalState')]
18:[(0.5534389019012451, 'XCEncSettingsState'), (2.0499448776245117, 'XCEncLoopState'), (2.0500400066375732, 'XCEncPreRunState'), (2.0573008060455322, 'XCEncRunState'), (7.435415983200073, 'XCEncFinishState'), (7.745596885681152, 'XCEncQuitState'), (7.745755910873413, 'FinalState')]
19:[(0.5700938701629639, 'XCEncSettingsState'), (2.573638916015625, 'XCEncLoopState'), (2.5737040042877197, 'XCEncPreRunState'), (2.5796568393707275, 'XCEncRunState'), (7.915634870529175, 'XCEncFinishState'), (8.151451826095581, 'XCEncQuitState'), (8.151603937149048, 'FinalState')]
20:[(0.7638828754425049, 'XCEncSettingsState'), (1.9470469951629639, 'XCEncLoopState'), (1.947105884552002, 'XCEncPreRunState'), (1.9532849788665771, 'XCEncRunState'), (7.515919923782349, 'XCEncFinishState'), (7.76066780090332, 'XCEncQuitState'), (7.760810852050781, 'FinalState')]
21:[(0.8018529415130615, 'XCEncSettingsState'), (2.720282793045044, 'XCEncLoopState'), (2.7203378677368164, 'XCEncPreRunState'), (2.725933790206909, 'XCEncRunState'), (7.959895849227905, 'XCEncFinishState'), (8.135581016540527, 'XCEncQuitState'), (8.135738849639893, 'FinalState')]
22:[(1.009310007095337, 'XCEncSettingsState'), (3.007624864578247, 'XCEncLoopState'), (3.0076990127563477, 'XCEncPreRunState'), (3.0106918811798096, 'XCEncRunState'), (8.462340831756592, 'XCEncFinishState'), (8.617357969284058, 'XCEncQuitState'), (8.617507934570312, 'FinalState')]
23:[(1.0434248447418213, 'XCEncSettingsState'), (2.616177797317505, 'XCEncLoopState'), (2.616230010986328, 'XCEncPreRunState'), (2.6251208782196045, 'XCEncRunState'), (7.6959168910980225, 'XCEncFinishState'), (7.8549909591674805, 'XCEncQuitState'), (7.855140924453735, 'FinalState')]
24:[(1.146284818649292, 'XCEncSettingsState'), (3.12571382522583, 'XCEncLoopState'), (3.1257858276367188, 'XCEncPreRunState'), (3.142230987548828, 'XCEncRunState'), (8.504456996917725, 'XCEncFinishState'), (8.722911834716797, 'XCEncQuitState'), (8.723049879074097, 'FinalState')]
