0:[(1.1895768642425537, 'XCEncSettingsState'), (2.9291820526123047, 'XCEncLoopState'), (2.9293060302734375, 'XCEncPreRunState'), (2.9415910243988037, 'XCEncRunState'), (15.134432077407837, 'XCEncFinishState'), (15.285238027572632, 'XCEncQuitState'), (15.28537106513977, 'FinalState')]
1:[(1.1937148571014404, 'XCEncSettingsState'), (3.144160032272339, 'XCEncLoopState'), (3.144289970397949, 'XCEncPreRunState'), (3.149590015411377, 'XCEncRunState'), (15.010324954986572, 'XCEncFinishState'), (15.16507601737976, 'XCEncQuitState'), (15.165181875228882, 'FinalState')]
2:[(1.202483892440796, 'XCEncSettingsState'), (3.3411219120025635, 'XCEncLoopState'), (3.341243028640747, 'XCEncPreRunState'), (3.3455069065093994, 'XCEncRunState'), (17.530827045440674, 'XCEncFinishState'), (17.68667697906494, 'XCEncQuitState'), (17.68680191040039, 'FinalState')]
3:[(1.203010082244873, 'XCEncSettingsState'), (3.080091953277588, 'XCEncLoopState'), (3.080155849456787, 'XCEncPreRunState'), (3.0899429321289062, 'XCEncRunState'), (12.964529037475586, 'XCEncFinishState'), (13.16511607170105, 'XCEncQuitState'), (13.165235996246338, 'FinalState')]
4:[(1.2035529613494873, 'XCEncSettingsState'), (2.866309881210327, 'XCEncLoopState'), (2.8664820194244385, 'XCEncPreRunState'), (2.8735358715057373, 'XCEncRunState'), (12.663825988769531, 'XCEncFinishState'), (12.820950031280518, 'XCEncQuitState'), (12.821088075637817, 'FinalState')]
5:[(1.2045490741729736, 'XCEncSettingsState'), (3.3318920135498047, 'XCEncLoopState'), (3.3320369720458984, 'XCEncPreRunState'), (3.3367340564727783, 'XCEncRunState'), (12.81237506866455, 'XCEncFinishState'), (13.027534008026123, 'XCEncQuitState'), (13.027654886245728, 'FinalState')]
6:[(1.2140929698944092, 'XCEncSettingsState'), (3.239107847213745, 'XCEncLoopState'), (3.2392449378967285, 'XCEncPreRunState'), (3.244770050048828, 'XCEncRunState'), (12.370732069015503, 'XCEncFinishState'), (12.583050012588501, 'XCEncQuitState'), (12.583168983459473, 'FinalState')]
7:[(1.2521770000457764, 'XCEncSettingsState'), (3.4421238899230957, 'XCEncLoopState'), (3.4422268867492676, 'XCEncPreRunState'), (3.446589946746826, 'XCEncRunState'), (12.438631057739258, 'XCEncFinishState'), (12.640460968017578, 'XCEncQuitState'), (12.640604019165039, 'FinalState')]
8:[(1.2569499015808105, 'XCEncSettingsState'), (3.142003059387207, 'XCEncLoopState'), (3.1421329975128174, 'XCEncPreRunState'), (3.14821195602417, 'XCEncRunState'), (12.016540050506592, 'XCEncFinishState'), (12.166920900344849, 'XCEncQuitState'), (12.167073011398315, 'FinalState')]
9:[(1.26202392578125, 'XCEncSettingsState'), (3.2983250617980957, 'XCEncLoopState'), (3.2985000610351562, 'XCEncPreRunState'), (3.305903911590576, 'XCEncRunState'), (12.399672985076904, 'XCEncFinishState'), (12.568213939666748, 'XCEncQuitState'), (12.568351030349731, 'FinalState')]
10:[(1.262408971786499, 'XCEncSettingsState'), (3.3545479774475098, 'XCEncLoopState'), (3.3546600341796875, 'XCEncPreRunState'), (3.36073899269104, 'XCEncRunState'), (12.368628978729248, 'XCEncFinishState'), (12.539121866226196, 'XCEncQuitState'), (12.539281845092773, 'FinalState')]
