0:[(1.190397024154663, 'XCEncSettingsState'), (8.527505874633789, 'XCEncLoopState'), (8.527596950531006, 'XCEncPreRunState'), (8.556737899780273, 'XCEncRunState'), (25.22915291786194, 'XCEncFinishState'), (25.403926849365234, 'XCEncQuitState'), (25.40408492088318, 'FinalState')]
1:[(1.1924359798431396, 'XCEncSettingsState'), (8.618875980377197, 'XCEncLoopState'), (8.619004011154175, 'XCEncPreRunState'), (8.624531984329224, 'XCEncRunState'), (26.113257884979248, 'XCEncFinishState'), (26.289100885391235, 'XCEncQuitState'), (26.28925085067749, 'FinalState')]
2:[(1.1954970359802246, 'XCEncSettingsState'), (8.20455002784729, 'XCEncLoopState'), (8.204692840576172, 'XCEncPreRunState'), (8.211060047149658, 'XCEncRunState'), (25.807921886444092, 'XCEncFinishState'), (25.965126037597656, 'XCEncQuitState'), (25.96528697013855, 'FinalState')]
3:[(1.200793981552124, 'XCEncSettingsState'), (8.633399963378906, 'XCEncLoopState'), (8.633524894714355, 'XCEncPreRunState'), (8.64258885383606, 'XCEncRunState'), (26.42209005355835, 'XCEncFinishState'), (26.649517059326172, 'XCEncQuitState'), (26.649667978286743, 'FinalState')]
4:[(1.2054829597473145, 'XCEncSettingsState'), (7.550184011459351, 'XCEncLoopState'), (7.550333023071289, 'XCEncPreRunState'), (7.558207035064697, 'XCEncRunState'), (25.559247970581055, 'XCEncFinishState'), (25.822489976882935, 'XCEncQuitState'), (25.822654008865356, 'FinalState')]
5:[(1.2067599296569824, 'XCEncSettingsState'), (8.633792877197266, 'XCEncLoopState'), (8.633909940719604, 'XCEncPreRunState'), (8.638659954071045, 'XCEncRunState'), (27.631244897842407, 'XCEncFinishState'), (27.949676990509033, 'XCEncQuitState'), (27.949826955795288, 'FinalState')]
6:[(1.2074470520019531, 'XCEncSettingsState'), (8.359792947769165, 'XCEncLoopState'), (8.359947919845581, 'XCEncPreRunState'), (8.369014024734497, 'XCEncRunState'), (26.167276859283447, 'XCEncFinishState'), (26.330731868743896, 'XCEncQuitState'), (26.33087992668152, 'FinalState')]
7:[(1.2083659172058105, 'XCEncSettingsState'), (8.553698062896729, 'XCEncLoopState'), (8.553798913955688, 'XCEncPreRunState'), (8.558241844177246, 'XCEncRunState'), (25.781288862228394, 'XCEncFinishState'), (25.930233001708984, 'XCEncQuitState'), (25.930387020111084, 'FinalState')]
8:[(1.2091050148010254, 'XCEncSettingsState'), (8.646843910217285, 'XCEncLoopState'), (8.646967887878418, 'XCEncPreRunState'), (8.65378189086914, 'XCEncRunState'), (29.61239504814148, 'XCEncFinishState'), (29.778285026550293, 'XCEncQuitState'), (29.782763957977295, 'FinalState')]
9:[(1.2136380672454834, 'XCEncSettingsState'), (8.788987874984741, 'XCEncLoopState'), (8.789056062698364, 'XCEncPreRunState'), (8.79295802116394, 'XCEncRunState'), (83.02810502052307, 'XCEncFinishState'), (83.32787990570068, 'XCEncQuitState'), (83.32802200317383, 'FinalState')]
10:[(1.217900037765503, 'XCEncSettingsState'), (8.459837913513184, 'XCEncLoopState'), (8.459929943084717, 'XCEncPreRunState'), (8.485936880111694, 'XCEncRunState'), (85.56551694869995, 'XCEncFinishState'), (85.7697160243988, 'XCEncQuitState'), (85.76986885070801, 'FinalState')]
