0:[(0.08158302307128906, 'XCEncSettingsState'), (2.3508450984954834, 'XCEncLoopState'), (2.350900888442993, 'XCEncPreRunState'), (2.3574509620666504, 'XCEncRunState'), (18.39897608757019, 'XCEncDumpState'), (22.938306093215942, 'XCEncLoopState'), (22.93845796585083, 'XCEncFinishState'), (23.207070112228394, 'XCEncQuitState'), (23.207231998443604, 'FinalState')]
2:[(0.13541793823242188, 'XCEncSettingsState'), (2.293771982192993, 'XCEncLoopState'), (2.2938499450683594, 'XCEncPreRunState'), (2.3054299354553223, 'XCEncRunState'), (18.823107957839966, 'XCEncDumpState'), (23.43370795249939, 'XCEncLoopState'), (23.433849096298218, 'XCEncFinishState'), (23.663701057434082, 'XCEncQuitState'), (23.6638081073761, 'FinalState')]
4:[(0.20659494400024414, 'XCEncSettingsState'), (2.8673839569091797, 'XCEncLoopState'), (2.8674490451812744, 'XCEncPreRunState'), (2.877912998199463, 'XCEncRunState'), (20.727670907974243, 'XCEncDumpState'), (25.053306102752686, 'XCEncLoopState'), (25.053452968597412, 'XCEncFinishState'), (25.346858978271484, 'XCEncQuitState'), (25.346962928771973, 'FinalState')]
6:[(0.2972400188446045, 'XCEncSettingsState'), (2.4145679473876953, 'XCEncLoopState'), (2.4146230220794678, 'XCEncPreRunState'), (2.4222519397735596, 'XCEncRunState'), (16.6949679851532, 'XCEncDumpState'), (19.893143892288208, 'XCEncLoopState'), (19.893315076828003, 'XCEncFinishState'), (20.100325107574463, 'XCEncQuitState'), (20.10040307044983, 'FinalState')]
8:[(1.2193241119384766, 'XCEncSettingsState'), (5.103158950805664, 'XCEncLoopState'), (5.103251934051514, 'XCEncPreRunState'), (5.108784914016724, 'XCEncRunState'), (25.34702706336975, 'XCEncDumpState'), (29.65726089477539, 'XCEncLoopState'), (29.657397031784058, 'XCEncFinishState'), (29.958658933639526, 'XCEncQuitState'), (29.958779096603394, 'FinalState')]
10:[(1.3600859642028809, 'XCEncSettingsState'), (3.542948007583618, 'XCEncLoopState'), (3.5430800914764404, 'XCEncPreRunState'), (3.547811985015869, 'XCEncRunState'), (22.336327075958252, 'XCEncDumpState'), (27.185543060302734, 'XCEncLoopState'), (27.185667037963867, 'XCEncFinishState'), (27.456140995025635, 'XCEncQuitState'), (27.456238985061646, 'FinalState')]
12:[(1.3606269359588623, 'XCEncSettingsState'), (5.222852945327759, 'XCEncLoopState'), (5.2229650020599365, 'XCEncPreRunState'), (5.230679035186768, 'XCEncRunState'), (23.61136794090271, 'XCEncDumpState'), (27.867861032485962, 'XCEncLoopState'), (27.86796498298645, 'XCEncFinishState'), (28.09523105621338, 'XCEncQuitState'), (28.095324993133545, 'FinalState')]
14:[(1.3632049560546875, 'XCEncSettingsState'), (5.140299081802368, 'XCEncLoopState'), (5.140388011932373, 'XCEncPreRunState'), (5.1474480628967285, 'XCEncRunState'), (21.052206993103027, 'XCEncDumpState'), (25.193916082382202, 'XCEncLoopState'), (25.194042921066284, 'XCEncFinishState'), (25.46089196205139, 'XCEncQuitState'), (25.461052894592285, 'FinalState')]
16:[(1.3636350631713867, 'XCEncSettingsState'), (5.255345106124878, 'XCEncLoopState'), (5.255480051040649, 'XCEncPreRunState'), (5.261224985122681, 'XCEncRunState'), (30.304562091827393, 'XCEncDumpState'), (35.33207607269287, 'XCEncLoopState'), (35.33220410346985, 'XCEncFinishState'), (35.55434703826904, 'XCEncQuitState'), (35.55446004867554, 'FinalState')]
18:[(1.3640289306640625, 'XCEncSettingsState'), (4.778330087661743, 'XCEncLoopState'), (4.778462886810303, 'XCEncPreRunState'), (4.78720498085022, 'XCEncRunState'), (25.280772924423218, 'XCEncDumpState'), (29.71251606941223, 'XCEncLoopState'), (29.71267795562744, 'XCEncFinishState'), (29.92790699005127, 'XCEncQuitState'), (29.928030014038086, 'FinalState')]
20:[(1.364880084991455, 'XCEncSettingsState'), (5.328042030334473, 'XCEncLoopState'), (5.328130006790161, 'XCEncPreRunState'), (5.334731101989746, 'XCEncRunState'), (30.245450973510742, 'XCEncDumpState'), (34.20898389816284, 'XCEncLoopState'), (34.20912504196167, 'XCEncFinishState'), (34.38598299026489, 'XCEncQuitState'), (34.38610100746155, 'FinalState')]
22:[(1.3654088973999023, 'XCEncSettingsState'), (4.139518976211548, 'XCEncLoopState'), (4.139667987823486, 'XCEncPreRunState'), (4.14972996711731, 'XCEncRunState'), (37.22818088531494, 'XCEncDumpState'), (41.106921911239624, 'XCEncLoopState'), (41.1070818901062, 'XCEncFinishState'), (41.29915499687195, 'XCEncQuitState'), (41.299299001693726, 'FinalState')]
