0:[(0.05732083320617676, 'XCEncSettingsState'), (2.47054386138916, 'XCEncLoopState'), (2.4706168174743652, 'XCEncPreRunState'), (2.478255033493042, 'XCEncRunState'), (19.02378797531128, 'XCEncDumpState'), (23.885556936264038, 'XCEncLoopState'), (23.885726928710938, 'XCEncFinishState'), (24.15933084487915, 'XCEncQuitState'), (24.159454822540283, 'FinalState')]
2:[(0.27339696884155273, 'XCEncSettingsState'), (2.8771309852600098, 'XCEncLoopState'), (2.87719988822937, 'XCEncPreRunState'), (2.887115955352783, 'XCEncRunState'), (19.065992832183838, 'XCEncDumpState'), (23.495265007019043, 'XCEncLoopState'), (23.49543595314026, 'XCEncFinishState'), (23.761570930480957, 'XCEncQuitState'), (23.76167893409729, 'FinalState')]
4:[(0.7304818630218506, 'XCEncSettingsState'), (2.8426249027252197, 'XCEncLoopState'), (2.842689037322998, 'XCEncPreRunState'), (2.8472909927368164, 'XCEncRunState'), (13.676836967468262, 'XCEncDumpState'), (16.459352016448975, 'XCEncLoopState'), (16.459506034851074, 'XCEncFinishState'), (16.640445947647095, 'XCEncQuitState'), (16.640597820281982, 'FinalState')]
6:[(0.8245689868927002, 'XCEncSettingsState'), (4.5219340324401855, 'XCEncLoopState'), (4.522049903869629, 'XCEncPreRunState'), (4.532711982727051, 'XCEncRunState'), (26.785593032836914, 'XCEncDumpState'), (29.88089084625244, 'XCEncLoopState'), (29.88096594810486, 'XCEncFinishState'), (30.076097011566162, 'XCEncQuitState'), (30.076251983642578, 'FinalState')]
8:[(0.8562779426574707, 'XCEncSettingsState'), (2.925839900970459, 'XCEncLoopState'), (2.925891876220703, 'XCEncPreRunState'), (2.9357659816741943, 'XCEncRunState'), (22.688779830932617, 'XCEncDumpState'), (26.651410818099976, 'XCEncLoopState'), (26.651604890823364, 'XCEncFinishState'), (26.853626012802124, 'XCEncQuitState'), (26.853786945343018, 'FinalState')]
10:[(1.188359022140503, 'XCEncSettingsState'), (3.2635560035705566, 'XCEncLoopState'), (3.2636139392852783, 'XCEncPreRunState'), (3.2862679958343506, 'XCEncRunState'), (14.143172025680542, 'XCEncDumpState'), (17.115233898162842, 'XCEncLoopState'), (17.115370988845825, 'XCEncFinishState'), (17.296867847442627, 'XCEncQuitState'), (17.296989917755127, 'FinalState')]
12:[(1.3259248733520508, 'XCEncSettingsState'), (5.080479860305786, 'XCEncLoopState'), (5.080570936203003, 'XCEncPreRunState'), (5.086565017700195, 'XCEncRunState'), (23.43307590484619, 'XCEncDumpState'), (26.789207935333252, 'XCEncLoopState'), (26.789328813552856, 'XCEncFinishState'), (26.99149799346924, 'XCEncQuitState'), (26.991622924804688, 'FinalState')]
14:[(1.3275630474090576, 'XCEncSettingsState'), (5.336436033248901, 'XCEncLoopState'), (5.336597919464111, 'XCEncPreRunState'), (5.344653844833374, 'XCEncRunState'), (21.819116830825806, 'XCEncDumpState'), (26.12830686569214, 'XCEncLoopState'), (26.128422021865845, 'XCEncFinishState'), (26.385457038879395, 'XCEncQuitState'), (26.385605812072754, 'FinalState')]
16:[(1.328691005706787, 'XCEncSettingsState'), (5.19809889793396, 'XCEncLoopState'), (5.198194980621338, 'XCEncPreRunState'), (5.204736948013306, 'XCEncRunState'), (29.718261003494263, 'XCEncDumpState'), (32.9959659576416, 'XCEncLoopState'), (32.99606800079346, 'XCEncFinishState'), (33.24077081680298, 'XCEncQuitState'), (33.24098181724548, 'FinalState')]
18:[(1.3329520225524902, 'XCEncSettingsState'), (3.436983823776245, 'XCEncLoopState'), (3.4371469020843506, 'XCEncPreRunState'), (3.4423940181732178, 'XCEncRunState'), (16.15210485458374, 'XCEncDumpState'), (19.280022859573364, 'XCEncLoopState'), (19.28016495704651, 'XCEncFinishState'), (19.538935899734497, 'XCEncQuitState'), (19.53909182548523, 'FinalState')]
20:[(1.3337559700012207, 'XCEncSettingsState'), (5.041118860244751, 'XCEncLoopState'), (5.041226863861084, 'XCEncPreRunState'), (5.051025867462158, 'XCEncRunState'), (29.84323501586914, 'XCEncDumpState'), (33.895915031433105, 'XCEncLoopState'), (33.89604997634888, 'XCEncFinishState'), (34.081622838974, 'XCEncQuitState'), (34.08177590370178, 'FinalState')]
22:[(1.3341648578643799, 'XCEncSettingsState'), (3.661914825439453, 'XCEncLoopState'), (3.6620030403137207, 'XCEncPreRunState'), (3.667174816131592, 'XCEncRunState'), (24.997102975845337, 'XCEncDumpState'), (28.488312005996704, 'XCEncLoopState'), (28.488447904586792, 'XCEncFinishState'), (28.844559907913208, 'XCEncQuitState'), (28.844672918319702, 'FinalState')]
24:[(1.334502935409546, 'XCEncSettingsState'), (3.444950819015503, 'XCEncLoopState'), (3.4450910091400146, 'XCEncPreRunState'), (3.450537919998169, 'XCEncRunState'), (23.17573881149292, 'XCEncDumpState'), (26.925878047943115, 'XCEncLoopState'), (26.926007986068726, 'XCEncFinishState'), (27.20820903778076, 'XCEncQuitState'), (27.20832085609436, 'FinalState')]
26:[(1.3351359367370605, 'XCEncSettingsState'), (5.1916258335113525, 'XCEncLoopState'), (5.191722869873047, 'XCEncPreRunState'), (5.195935010910034, 'XCEncRunState'), (40.146363973617554, 'XCEncDumpState'), (45.52645301818848, 'XCEncLoopState'), (45.526620864868164, 'XCEncFinishState'), (45.85021495819092, 'XCEncQuitState'), (45.8503680229187, 'FinalState')]
28:[(1.3354778289794922, 'XCEncSettingsState'), (4.990219831466675, 'XCEncLoopState'), (4.99032998085022, 'XCEncPreRunState'), (4.998854875564575, 'XCEncRunState'), (36.95491099357605, 'XCEncDumpState'), (40.90707302093506, 'XCEncLoopState'), (40.90721297264099, 'XCEncFinishState'), (41.13134694099426, 'XCEncQuitState'), (41.13148903846741, 'FinalState')]
30:[(1.3360860347747803, 'XCEncSettingsState'), (5.2555859088897705, 'XCEncLoopState'), (5.255666017532349, 'XCEncPreRunState'), (5.261241912841797, 'XCEncRunState'), (22.43487787246704, 'XCEncDumpState'), (26.998872995376587, 'XCEncLoopState'), (26.999023914337158, 'XCEncFinishState'), (27.321908950805664, 'XCEncQuitState'), (27.32204294204712, 'FinalState')]
32:[(1.3398709297180176, 'XCEncSettingsState'), (3.4835479259490967, 'XCEncLoopState'), (3.483672857284546, 'XCEncPreRunState'), (3.490417957305908, 'XCEncRunState'), (16.768829822540283, 'XCEncDumpState'), (20.345486879348755, 'XCEncLoopState'), (20.34561586380005, 'XCEncFinishState'), (20.65390181541443, 'XCEncQuitState'), (20.654048919677734, 'FinalState')]
34:[(1.3471648693084717, 'XCEncSettingsState'), (5.244748830795288, 'XCEncLoopState'), (5.244832992553711, 'XCEncPreRunState'), (5.251860857009888, 'XCEncRunState'), (38.21017384529114, 'XCEncDumpState'), (41.357409954071045, 'XCEncLoopState'), (41.35752987861633, 'XCEncFinishState'), (41.64653396606445, 'XCEncQuitState'), (41.64666485786438, 'FinalState')]
36:[(1.365056037902832, 'XCEncSettingsState'), (4.730832815170288, 'XCEncLoopState'), (4.730967044830322, 'XCEncPreRunState'), (4.735818862915039, 'XCEncRunState'), (22.35187292098999, 'XCEncDumpState'), (26.201622009277344, 'XCEncLoopState'), (26.20174503326416, 'XCEncFinishState'), (26.43915891647339, 'XCEncQuitState'), (26.439270973205566, 'FinalState')]
38:[(1.374526023864746, 'XCEncSettingsState'), (3.4990170001983643, 'XCEncLoopState'), (3.4991419315338135, 'XCEncPreRunState'), (3.5062179565429688, 'XCEncRunState'), (13.42118787765503, 'XCEncDumpState'), (16.46163582801819, 'XCEncLoopState'), (16.461776971817017, 'XCEncFinishState'), (16.668411016464233, 'XCEncQuitState'), (16.668540954589844, 'FinalState')]
40:[(1.3781239986419678, 'XCEncSettingsState'), (5.168944835662842, 'XCEncLoopState'), (5.169054985046387, 'XCEncPreRunState'), (5.175925970077515, 'XCEncRunState'), (23.979933977127075, 'XCEncDumpState'), (27.946141004562378, 'XCEncLoopState'), (27.946260929107666, 'XCEncFinishState'), (28.201642990112305, 'XCEncQuitState'), (28.201772928237915, 'FinalState')]
42:[(1.378896951675415, 'XCEncSettingsState'), (3.503618001937866, 'XCEncLoopState'), (3.503769874572754, 'XCEncPreRunState'), (3.5105559825897217, 'XCEncRunState'), (33.291316986083984, 'XCEncDumpState'), (38.2146098613739, 'XCEncLoopState'), (38.21475100517273, 'XCEncFinishState'), (38.54408502578735, 'XCEncQuitState'), (38.54422903060913, 'FinalState')]
44:[(1.382450819015503, 'XCEncSettingsState'), (5.3297438621521, 'XCEncLoopState'), (5.329882860183716, 'XCEncPreRunState'), (5.336889982223511, 'XCEncRunState'), (28.006815910339355, 'XCEncDumpState'), (33.09713888168335, 'XCEncLoopState'), (33.09730100631714, 'XCEncFinishState'), (33.39678502082825, 'XCEncQuitState'), (33.39689588546753, 'FinalState')]
46:[(1.3859238624572754, 'XCEncSettingsState'), (5.162487983703613, 'XCEncLoopState'), (5.162607908248901, 'XCEncPreRunState'), (5.16930890083313, 'XCEncRunState'), (25.015033960342407, 'XCEncDumpState'), (29.463708877563477, 'XCEncLoopState'), (29.46383285522461, 'XCEncFinishState'), (29.707075834274292, 'XCEncQuitState'), (29.707196950912476, 'FinalState')]
48:[(1.3891539573669434, 'XCEncSettingsState'), (5.2026660442352295, 'XCEncLoopState'), (5.202755928039551, 'XCEncPreRunState'), (5.208485841751099, 'XCEncRunState'), (25.480379819869995, 'XCEncDumpState'), (30.34171986579895, 'XCEncLoopState'), (30.34182596206665, 'XCEncFinishState'), (30.57228684425354, 'XCEncQuitState'), (30.572471857070923, 'FinalState')]
50:[(1.3921968936920166, 'XCEncSettingsState'), (5.193670988082886, 'XCEncLoopState'), (5.1937689781188965, 'XCEncPreRunState'), (5.200505971908569, 'XCEncRunState'), (25.956125020980835, 'XCEncDumpState'), (30.633487939834595, 'XCEncLoopState'), (30.6336088180542, 'XCEncFinishState'), (30.954908847808838, 'XCEncQuitState'), (30.955037832260132, 'FinalState')]
52:[(1.3954079151153564, 'XCEncSettingsState'), (5.240614891052246, 'XCEncLoopState'), (5.240701913833618, 'XCEncPreRunState'), (5.249563932418823, 'XCEncRunState'), (26.40894889831543, 'XCEncDumpState'), (31.556670904159546, 'XCEncLoopState'), (31.556818962097168, 'XCEncFinishState'), (31.87090492248535, 'XCEncQuitState'), (31.87110185623169, 'FinalState')]
54:[(1.395965814590454, 'XCEncSettingsState'), (5.292124032974243, 'XCEncLoopState'), (5.292197942733765, 'XCEncPreRunState'), (5.296836853027344, 'XCEncRunState'), (22.51328992843628, 'XCEncDumpState'), (27.212520837783813, 'XCEncLoopState'), (27.212903022766113, 'XCEncFinishState'), (27.46579885482788, 'XCEncQuitState'), (27.465932846069336, 'FinalState')]
56:[(1.3990390300750732, 'XCEncSettingsState'), (5.372140884399414, 'XCEncLoopState'), (5.372257947921753, 'XCEncPreRunState'), (5.380096912384033, 'XCEncRunState'), (23.848989963531494, 'XCEncDumpState'), (28.415277004241943, 'XCEncLoopState'), (28.415411949157715, 'XCEncFinishState'), (28.661900997161865, 'XCEncQuitState'), (28.662050008773804, 'FinalState')]
58:[(1.402061939239502, 'XCEncSettingsState'), (5.374727964401245, 'XCEncLoopState'), (5.374835014343262, 'XCEncPreRunState'), (5.383498907089233, 'XCEncRunState'), (24.419402837753296, 'XCEncDumpState'), (29.174087047576904, 'XCEncLoopState'), (29.17417883872986, 'XCEncFinishState'), (29.407065868377686, 'XCEncQuitState'), (29.407200813293457, 'FinalState')]
60:[(1.405099868774414, 'XCEncSettingsState'), (5.247380018234253, 'XCEncLoopState'), (5.247463941574097, 'XCEncPreRunState'), (5.253983020782471, 'XCEncRunState'), (29.456663846969604, 'XCEncDumpState'), (33.89628791809082, 'XCEncLoopState'), (33.896435022354126, 'XCEncFinishState'), (34.17933988571167, 'XCEncQuitState'), (34.1794798374176, 'FinalState')]
62:[(1.4082069396972656, 'XCEncSettingsState'), (3.4674630165100098, 'XCEncLoopState'), (3.467603921890259, 'XCEncPreRunState'), (3.472956895828247, 'XCEncRunState'), (19.860713005065918, 'XCEncDumpState'), (23.55855083465576, 'XCEncLoopState'), (23.55869197845459, 'XCEncFinishState'), (23.78894591331482, 'XCEncQuitState'), (23.789050817489624, 'FinalState')]
64:[(1.4113209247589111, 'XCEncSettingsState'), (3.71958589553833, 'XCEncLoopState'), (3.7196710109710693, 'XCEncPreRunState'), (3.728799819946289, 'XCEncRunState'), (19.660735845565796, 'XCEncDumpState'), (24.917399883270264, 'XCEncLoopState'), (24.91753387451172, 'XCEncFinishState'), (25.26608896255493, 'XCEncQuitState'), (25.266218900680542, 'FinalState')]
66:[(1.4145739078521729, 'XCEncSettingsState'), (5.187129974365234, 'XCEncLoopState'), (5.1872398853302, 'XCEncPreRunState'), (5.1939849853515625, 'XCEncRunState'), (48.78369092941284, 'XCEncDumpState'), (53.112722873687744, 'XCEncLoopState'), (53.11286187171936, 'XCEncFinishState'), (53.53989100456238, 'XCEncQuitState'), (53.539949893951416, 'FinalState')]
68:[(1.4199998378753662, 'XCEncSettingsState'), (4.305086851119995, 'XCEncLoopState'), (4.305188894271851, 'XCEncPreRunState'), (4.31653094291687, 'XCEncRunState'), (52.43437600135803, 'XCEncDumpState'), (57.05217385292053, 'XCEncLoopState'), (57.05233883857727, 'XCEncFinishState'), (57.67433285713196, 'XCEncQuitState'), (57.67448091506958, 'FinalState')]
70:[(1.42659592628479, 'XCEncSettingsState'), (5.689003944396973, 'XCEncLoopState'), (5.689064025878906, 'XCEncPreRunState'), (5.7110068798065186, 'XCEncRunState'), (28.41978096961975, 'XCEncDumpState'), (33.326719999313354, 'XCEncLoopState'), (33.32687592506409, 'XCEncFinishState'), (33.53124403953552, 'XCEncQuitState'), (33.53131890296936, 'FinalState')]
72:[(1.4296648502349854, 'XCEncSettingsState'), (5.1874659061431885, 'XCEncLoopState'), (5.187561988830566, 'XCEncPreRunState'), (5.194073915481567, 'XCEncRunState'), (32.88463997840881, 'XCEncDumpState'), (36.12958288192749, 'XCEncLoopState'), (36.12972688674927, 'XCEncFinishState'), (36.414002895355225, 'XCEncQuitState'), (36.41414189338684, 'FinalState')]
74:[(1.4328958988189697, 'XCEncSettingsState'), (5.330168008804321, 'XCEncLoopState'), (5.330294847488403, 'XCEncPreRunState'), (5.337080001831055, 'XCEncRunState'), (28.12254285812378, 'XCEncDumpState'), (31.412547826766968, 'XCEncLoopState'), (31.412606954574585, 'XCEncFinishState'), (31.695472955703735, 'XCEncQuitState'), (31.695547819137573, 'FinalState')]
