0:[(1.3305680751800537, 'XCEncSettingsState'), (9.40344500541687, 'XCEncLoopState'), (9.403507947921753, 'XCEncPreRunState'), (9.408447980880737, 'XCEncRunState'), (26.60061287879944, 'XCEncFinishState'), (27.37621808052063, 'XCEncQuitState'), (27.376364946365356, 'FinalState')]
1:[(1.3324048519134521, 'XCEncSettingsState'), (8.886421918869019, 'XCEncLoopState'), (8.88655686378479, 'XCEncPreRunState'), (8.895612001419067, 'XCEncRunState'), (26.18143391609192, 'XCEncFinishState'), (26.340839862823486, 'XCEncQuitState'), (26.34099793434143, 'FinalState')]
2:[(1.3341710567474365, 'XCEncSettingsState'), (8.669244050979614, 'XCEncLoopState'), (8.669388055801392, 'XCEncPreRunState'), (8.677473068237305, 'XCEncRunState'), (25.938257932662964, 'XCEncFinishState'), (26.203657865524292, 'XCEncQuitState'), (26.203796863555908, 'FinalState')]
3:[(1.3359909057617188, 'XCEncSettingsState'), (8.966714859008789, 'XCEncLoopState'), (8.966800928115845, 'XCEncPreRunState'), (8.972924947738647, 'XCEncRunState'), (31.698102951049805, 'XCEncFinishState'), (31.89759397506714, 'XCEncQuitState'), (31.897741079330444, 'FinalState')]
4:[(1.336777925491333, 'XCEncSettingsState'), (8.91501498222351, 'XCEncLoopState'), (8.915127992630005, 'XCEncPreRunState'), (8.923382043838501, 'XCEncRunState'), (37.79137396812439, 'XCEncFinishState'), (37.97057795524597, 'XCEncQuitState'), (37.970717906951904, 'FinalState')]
5:[(1.3381688594818115, 'XCEncSettingsState'), (8.964351892471313, 'XCEncLoopState'), (8.964438915252686, 'XCEncPreRunState'), (8.969191074371338, 'XCEncRunState'), (36.573410987854004, 'XCEncFinishState'), (37.128365993499756, 'XCEncQuitState'), (37.12850785255432, 'FinalState')]
6:[(1.339324951171875, 'XCEncSettingsState'), (8.56817102432251, 'XCEncLoopState'), (8.568259000778198, 'XCEncPreRunState'), (8.576591968536377, 'XCEncRunState'), (45.40698790550232, 'XCEncFinishState'), (45.62581205368042, 'XCEncQuitState'), (45.625957012176514, 'FinalState')]
7:[(1.3456790447235107, 'XCEncSettingsState'), (8.281240940093994, 'XCEncLoopState'), (8.281358003616333, 'XCEncPreRunState'), (8.291518926620483, 'XCEncRunState'), (35.707783937454224, 'XCEncFinishState'), (35.91355490684509, 'XCEncQuitState'), (35.91371488571167, 'FinalState')]
8:[(1.3462660312652588, 'XCEncSettingsState'), (8.957571983337402, 'XCEncLoopState'), (8.957665920257568, 'XCEncPreRunState'), (8.964629888534546, 'XCEncRunState'), (39.3127338886261, 'XCEncFinishState'), (39.460667848587036, 'XCEncQuitState'), (39.46082305908203, 'FinalState')]
9:[(1.3467159271240234, 'XCEncSettingsState'), (8.870250940322876, 'XCEncLoopState'), (8.870354890823364, 'XCEncPreRunState'), (8.875591039657593, 'XCEncRunState'), (41.98286986351013, 'XCEncFinishState'), (42.23987007141113, 'XCEncQuitState'), (42.24000406265259, 'FinalState')]
10:[(1.3476998805999756, 'XCEncSettingsState'), (8.821361064910889, 'XCEncLoopState'), (8.821490049362183, 'XCEncPreRunState'), (8.82831597328186, 'XCEncRunState'), (41.4226758480072, 'XCEncFinishState'), (41.638818979263306, 'XCEncQuitState'), (41.63901901245117, 'FinalState')]
