0:[(1.334233045578003, 'XCEncSettingsState'), (8.907166957855225, 'XCEncLoopState'), (8.907283067703247, 'XCEncPreRunState'), (8.913692951202393, 'XCEncRunState'), (25.943645000457764, 'XCEncFinishState'), (26.10316801071167, 'XCEncQuitState'), (26.103328943252563, 'FinalState')]
1:[(1.3353099822998047, 'XCEncSettingsState'), (8.876559019088745, 'XCEncLoopState'), (8.876708030700684, 'XCEncPreRunState'), (8.88634204864502, 'XCEncRunState'), (26.354647159576416, 'XCEncFinishState'), (26.51844596862793, 'XCEncQuitState'), (26.51860809326172, 'FinalState')]
2:[(1.3355891704559326, 'XCEncSettingsState'), (6.984446048736572, 'XCEncLoopState'), (6.9845290184021, 'XCEncPreRunState'), (6.993971109390259, 'XCEncRunState'), (24.818324089050293, 'XCEncFinishState'), (25.078086137771606, 'XCEncQuitState'), (25.078211069107056, 'FinalState')]
3:[(1.3362350463867188, 'XCEncSettingsState'), (8.828187942504883, 'XCEncLoopState'), (8.828313112258911, 'XCEncPreRunState'), (8.835790157318115, 'XCEncRunState'), (31.23860216140747, 'XCEncFinishState'), (31.45260715484619, 'XCEncQuitState'), (31.452769994735718, 'FinalState')]
4:[(1.3377430438995361, 'XCEncSettingsState'), (8.20094895362854, 'XCEncLoopState'), (8.20110297203064, 'XCEncPreRunState'), (8.210839986801147, 'XCEncRunState'), (37.35227012634277, 'XCEncFinishState'), (37.67677116394043, 'XCEncQuitState'), (37.68226099014282, 'FinalState')]
5:[(1.3408329486846924, 'XCEncSettingsState'), (8.588251113891602, 'XCEncLoopState'), (8.58838701248169, 'XCEncPreRunState'), (8.593844175338745, 'XCEncRunState'), (36.48232412338257, 'XCEncFinishState'), (36.64431810379028, 'XCEncQuitState'), (36.64446210861206, 'FinalState')]
6:[(1.3514420986175537, 'XCEncSettingsState'), (8.596208095550537, 'XCEncLoopState'), (8.596337080001831, 'XCEncPreRunState'), (8.6011381149292, 'XCEncRunState'), (45.681365966796875, 'XCEncFinishState'), (45.8996000289917, 'XCEncQuitState'), (45.899731159210205, 'FinalState')]
7:[(1.3710501194000244, 'XCEncSettingsState'), (8.988399028778076, 'XCEncLoopState'), (8.988477945327759, 'XCEncPreRunState'), (8.993632078170776, 'XCEncRunState'), (43.85745811462402, 'XCEncFinishState'), (44.06467008590698, 'XCEncQuitState'), (44.06481313705444, 'FinalState')]
8:[(1.3759541511535645, 'XCEncSettingsState'), (7.236788034439087, 'XCEncLoopState'), (7.236933946609497, 'XCEncPreRunState'), (7.24511194229126, 'XCEncRunState'), (41.52093815803528, 'XCEncFinishState'), (41.74354314804077, 'XCEncQuitState'), (41.7437059879303, 'FinalState')]
9:[(1.3803839683532715, 'XCEncSettingsState'), (7.020945072174072, 'XCEncLoopState'), (7.021108150482178, 'XCEncPreRunState'), (7.031908988952637, 'XCEncRunState'), (41.490988969802856, 'XCEncFinishState'), (41.703369140625, 'XCEncQuitState'), (41.70352506637573, 'FinalState')]
10:[(1.3848860263824463, 'XCEncSettingsState'), (8.745506048202515, 'XCEncLoopState'), (8.745612144470215, 'XCEncPreRunState'), (8.753730058670044, 'XCEncRunState'), (43.452523946762085, 'XCEncFinishState'), (43.69513201713562, 'XCEncQuitState'), (43.69528603553772, 'FinalState')]
11:[(1.3889620304107666, 'XCEncSettingsState'), (8.882397174835205, 'XCEncLoopState'), (8.882537126541138, 'XCEncPreRunState'), (8.889745950698853, 'XCEncRunState'), (41.9094021320343, 'XCEncFinishState'), (42.11504912376404, 'XCEncQuitState'), (42.115209102630615, 'FinalState')]
12:[(1.3899781703948975, 'XCEncSettingsState'), (9.019435167312622, 'XCEncLoopState'), (9.019565105438232, 'XCEncPreRunState'), (9.032930135726929, 'XCEncRunState'), (44.83099317550659, 'XCEncFinishState'), (45.05366396903992, 'XCEncQuitState'), (45.05381417274475, 'FinalState')]
13:[(1.390707015991211, 'XCEncSettingsState'), (7.049612998962402, 'XCEncLoopState'), (7.049762010574341, 'XCEncPreRunState'), (7.4612390995025635, 'XCEncRunState'), (40.22471213340759, 'XCEncFinishState'), (40.396602153778076, 'XCEncQuitState'), (40.39675211906433, 'FinalState')]
14:[(1.3941199779510498, 'XCEncSettingsState'), (8.669373989105225, 'XCEncLoopState'), (8.669497966766357, 'XCEncPreRunState'), (8.679298162460327, 'XCEncRunState'), (37.54803514480591, 'XCEncFinishState'), (37.756932973861694, 'XCEncQuitState'), (37.7571439743042, 'FinalState')]
15:[(1.3977200984954834, 'XCEncSettingsState'), (7.984437942504883, 'XCEncLoopState'), (7.984579086303711, 'XCEncPreRunState'), (7.992330074310303, 'XCEncRunState'), (40.14637017250061, 'XCEncFinishState'), (40.365769147872925, 'XCEncQuitState'), (40.36593008041382, 'FinalState')]
16:[(1.4040091037750244, 'XCEncSettingsState'), (8.93398404121399, 'XCEncLoopState'), (8.93410611152649, 'XCEncPreRunState'), (8.942865133285522, 'XCEncRunState'), (42.40287113189697, 'XCEncFinishState'), (42.67954111099243, 'XCEncQuitState'), (42.67970514297485, 'FinalState')]
17:[(1.409736156463623, 'XCEncSettingsState'), (7.390619993209839, 'XCEncLoopState'), (7.390736103057861, 'XCEncPreRunState'), (7.399322032928467, 'XCEncRunState'), (41.30266499519348, 'XCEncFinishState'), (41.562865018844604, 'XCEncQuitState'), (41.5629940032959, 'FinalState')]
18:[(1.4128849506378174, 'XCEncSettingsState'), (8.77399206161499, 'XCEncLoopState'), (8.774120092391968, 'XCEncPreRunState'), (8.783200979232788, 'XCEncRunState'), (41.47069001197815, 'XCEncFinishState'), (41.79713416099548, 'XCEncQuitState'), (41.797264099121094, 'FinalState')]
19:[(1.4136090278625488, 'XCEncSettingsState'), (5.303575038909912, 'XCEncLoopState'), (5.3037660121917725, 'XCEncPreRunState'), (5.309532165527344, 'XCEncRunState'), (24.832808017730713, 'XCEncFinishState'), (24.99840211868286, 'XCEncQuitState'), (24.998533964157104, 'FinalState')]
20:[(1.414168119430542, 'XCEncSettingsState'), (8.94013500213623, 'XCEncLoopState'), (8.940230131149292, 'XCEncPreRunState'), (8.948848009109497, 'XCEncRunState'), (41.73048996925354, 'XCEncFinishState'), (41.99225306510925, 'XCEncQuitState'), (41.99238896369934, 'FinalState')]
21:[(1.4147751331329346, 'XCEncSettingsState'), (8.229855060577393, 'XCEncLoopState'), (8.229998111724854, 'XCEncPreRunState'), (8.238422155380249, 'XCEncRunState'), (40.2401020526886, 'XCEncFinishState'), (40.38766598701477, 'XCEncQuitState'), (40.38781809806824, 'FinalState')]
22:[(1.4152591228485107, 'XCEncSettingsState'), (7.707275152206421, 'XCEncLoopState'), (7.707421064376831, 'XCEncPreRunState'), (7.715635061264038, 'XCEncRunState'), (41.27484107017517, 'XCEncFinishState'), (41.62994408607483, 'XCEncQuitState'), (41.63006901741028, 'FinalState')]
23:[(1.4158451557159424, 'XCEncSettingsState'), (7.040908098220825, 'XCEncLoopState'), (7.041039943695068, 'XCEncPreRunState'), (7.05007004737854, 'XCEncRunState'), (37.389289140701294, 'XCEncFinishState'), (37.536494970321655, 'XCEncQuitState'), (37.53666305541992, 'FinalState')]
24:[(1.41634202003479, 'XCEncSettingsState'), (7.2162511348724365, 'XCEncLoopState'), (7.216367959976196, 'XCEncPreRunState'), (7.223948001861572, 'XCEncRunState'), (41.3401939868927, 'XCEncFinishState'), (41.50269794464111, 'XCEncQuitState'), (41.50283098220825, 'FinalState')]
25:[(1.4193940162658691, 'XCEncSettingsState'), (8.997387170791626, 'XCEncLoopState'), (8.997466087341309, 'XCEncPreRunState'), (9.030431985855103, 'XCEncRunState'), (40.46535897254944, 'XCEncFinishState'), (40.645387172698975, 'XCEncQuitState'), (40.64554500579834, 'FinalState')]
26:[(1.428943157196045, 'XCEncSettingsState'), (8.487103939056396, 'XCEncLoopState'), (8.487241983413696, 'XCEncPreRunState'), (8.496693134307861, 'XCEncRunState'), (34.033714056015015, 'XCEncFinishState'), (34.23675012588501, 'XCEncQuitState'), (34.236896991729736, 'FinalState')]
27:[(1.4384751319885254, 'XCEncSettingsState'), (8.84696102142334, 'XCEncLoopState'), (8.847079992294312, 'XCEncPreRunState'), (8.85523009300232, 'XCEncRunState'), (34.31195306777954, 'XCEncFinishState'), (34.52554702758789, 'XCEncQuitState'), (34.52569508552551, 'FinalState')]
28:[(1.4416921138763428, 'XCEncSettingsState'), (8.925683975219727, 'XCEncLoopState'), (8.925788164138794, 'XCEncPreRunState'), (8.930701971054077, 'XCEncRunState'), (31.438626050949097, 'XCEncFinishState'), (31.60265016555786, 'XCEncQuitState'), (31.602813005447388, 'FinalState')]
29:[(1.4423770904541016, 'XCEncSettingsState'), (7.01748514175415, 'XCEncLoopState'), (7.017620086669922, 'XCEncPreRunState'), (7.0295679569244385, 'XCEncRunState'), (33.38916015625, 'XCEncFinishState'), (33.5944709777832, 'XCEncQuitState'), (33.59463810920715, 'FinalState')]
30:[(1.4429700374603271, 'XCEncSettingsState'), (8.847316026687622, 'XCEncLoopState'), (8.847426176071167, 'XCEncPreRunState'), (8.855342149734497, 'XCEncRunState'), (35.74202799797058, 'XCEncFinishState'), (36.10675597190857, 'XCEncQuitState'), (36.10689401626587, 'FinalState')]
31:[(1.443437099456787, 'XCEncSettingsState'), (9.019739151000977, 'XCEncLoopState'), (9.019817113876343, 'XCEncPreRunState'), (9.03051495552063, 'XCEncRunState'), (33.08103394508362, 'XCEncFinishState'), (33.28794002532959, 'XCEncQuitState'), (33.28807616233826, 'FinalState')]
32:[(1.4439599514007568, 'XCEncSettingsState'), (8.666372060775757, 'XCEncLoopState'), (8.666490077972412, 'XCEncPreRunState'), (8.67500901222229, 'XCEncRunState'), (39.166563987731934, 'XCEncFinishState'), (39.42054104804993, 'XCEncQuitState'), (39.42068099975586, 'FinalState')]
33:[(1.4468090534210205, 'XCEncSettingsState'), (8.658255100250244, 'XCEncLoopState'), (8.658384084701538, 'XCEncPreRunState'), (8.666754961013794, 'XCEncRunState'), (38.38609004020691, 'XCEncFinishState'), (38.59597110748291, 'XCEncQuitState'), (38.596132040023804, 'FinalState')]
34:[(1.4495201110839844, 'XCEncSettingsState'), (8.96105694770813, 'XCEncLoopState'), (8.961158990859985, 'XCEncPreRunState'), (8.96805715560913, 'XCEncRunState'), (37.939542055130005, 'XCEncFinishState'), (38.208980083465576, 'XCEncQuitState'), (38.20917797088623, 'FinalState')]
35:[(1.4567430019378662, 'XCEncSettingsState'), (8.886459112167358, 'XCEncLoopState'), (8.886613130569458, 'XCEncPreRunState'), (8.896011114120483, 'XCEncRunState'), (39.64826798439026, 'XCEncFinishState'), (39.86954212188721, 'XCEncQuitState'), (39.86968111991882, 'FinalState')]
36:[(1.466482162475586, 'XCEncSettingsState'), (8.478863000869751, 'XCEncLoopState'), (8.479007005691528, 'XCEncPreRunState'), (8.490035057067871, 'XCEncRunState'), (41.0663800239563, 'XCEncFinishState'), (41.280396938323975, 'XCEncQuitState'), (41.28054404258728, 'FinalState')]
37:[(1.4671759605407715, 'XCEncSettingsState'), (5.46660304069519, 'XCEncLoopState'), (5.466729164123535, 'XCEncPreRunState'), (5.471315145492554, 'XCEncRunState'), (26.73129916191101, 'XCEncFinishState'), (26.945675134658813, 'XCEncQuitState'), (26.945826053619385, 'FinalState')]
38:[(1.4677979946136475, 'XCEncSettingsState'), (8.774392127990723, 'XCEncLoopState'), (8.774510145187378, 'XCEncPreRunState'), (8.78331995010376, 'XCEncRunState'), (44.14462494850159, 'XCEncFinishState'), (44.422215938568115, 'XCEncQuitState'), (44.42237615585327, 'FinalState')]
39:[(1.468414068222046, 'XCEncSettingsState'), (9.020055055618286, 'XCEncLoopState'), (9.020130157470703, 'XCEncPreRunState'), (9.030610084533691, 'XCEncRunState'), (44.237975120544434, 'XCEncFinishState'), (44.439229011535645, 'XCEncQuitState'), (44.43938994407654, 'FinalState')]
40:[(1.4688010215759277, 'XCEncSettingsState'), (8.995218992233276, 'XCEncLoopState'), (8.995299100875854, 'XCEncPreRunState'), (9.02029800415039, 'XCEncRunState'), (43.31023907661438, 'XCEncFinishState'), (43.476901054382324, 'XCEncQuitState'), (43.477108001708984, 'FinalState')]
41:[(1.4692511558532715, 'XCEncSettingsState'), (8.686264991760254, 'XCEncLoopState'), (8.686368942260742, 'XCEncPreRunState'), (8.694561958312988, 'XCEncRunState'), (46.07527017593384, 'XCEncFinishState'), (46.278367042541504, 'XCEncQuitState'), (46.278517961502075, 'FinalState')]
42:[(1.4697160720825195, 'XCEncSettingsState'), (8.946094989776611, 'XCEncLoopState'), (8.94619107246399, 'XCEncPreRunState'), (8.953705072402954, 'XCEncRunState'), (46.52811098098755, 'XCEncFinishState'), (46.64814209938049, 'XCEncQuitState'), (46.64829111099243, 'FinalState')]
43:[(1.470168113708496, 'XCEncSettingsState'), (8.828566074371338, 'XCEncLoopState'), (8.828683137893677, 'XCEncPreRunState'), (8.835988998413086, 'XCEncRunState'), (37.40893912315369, 'XCEncFinishState'), (37.60878801345825, 'XCEncQuitState'), (37.60894012451172, 'FinalState')]
44:[(1.4724061489105225, 'XCEncSettingsState'), (8.726981163024902, 'XCEncLoopState'), (8.727100133895874, 'XCEncPreRunState'), (8.743204116821289, 'XCEncRunState'), (44.08533215522766, 'XCEncFinishState'), (44.293182134628296, 'XCEncQuitState'), (44.29332709312439, 'FinalState')]
45:[(1.4747700691223145, 'XCEncSettingsState'), (9.042169094085693, 'XCEncLoopState'), (9.042248010635376, 'XCEncPreRunState'), (9.048481941223145, 'XCEncRunState'), (44.585031032562256, 'XCEncFinishState'), (44.80438804626465, 'XCEncQuitState'), (44.80455017089844, 'FinalState')]
46:[(1.4822361469268799, 'XCEncSettingsState'), (8.669739961624146, 'XCEncLoopState'), (8.66985297203064, 'XCEncPreRunState'), (8.677245140075684, 'XCEncRunState'), (47.88447093963623, 'XCEncFinishState'), (48.09242796897888, 'XCEncQuitState'), (48.09260010719299, 'FinalState')]
47:[(1.4909701347351074, 'XCEncSettingsState'), (8.901180982589722, 'XCEncLoopState'), (8.9013090133667, 'XCEncPreRunState'), (8.907618045806885, 'XCEncRunState'), (50.92922115325928, 'XCEncFinishState'), (51.08394408226013, 'XCEncQuitState'), (51.084102153778076, 'FinalState')]
48:[(1.493556022644043, 'XCEncSettingsState'), (9.026690006256104, 'XCEncLoopState'), (9.026769161224365, 'XCEncPreRunState'), (9.033082008361816, 'XCEncRunState'), (50.09100794792175, 'XCEncFinishState'), (50.29499316215515, 'XCEncQuitState'), (50.29516100883484, 'FinalState')]
49:[(1.4941470623016357, 'XCEncSettingsState'), (8.601248979568481, 'XCEncLoopState'), (8.601367950439453, 'XCEncPreRunState'), (8.609984159469604, 'XCEncRunState'), (43.36541795730591, 'XCEncFinishState'), (43.568849086761475, 'XCEncQuitState'), (43.56902098655701, 'FinalState')]
50:[(1.4946260452270508, 'XCEncSettingsState'), (9.04241394996643, 'XCEncLoopState'), (9.042487144470215, 'XCEncPreRunState'), (9.048551082611084, 'XCEncRunState'), (48.11927604675293, 'XCEncFinishState'), (48.26411509513855, 'XCEncQuitState'), (48.264278173446655, 'FinalState')]
51:[(1.4950289726257324, 'XCEncSettingsState'), (8.97820496559143, 'XCEncLoopState'), (8.978286027908325, 'XCEncPreRunState'), (8.986511945724487, 'XCEncRunState'), (55.29417705535889, 'XCEncFinishState'), (55.49296307563782, 'XCEncQuitState'), (55.49311804771423, 'FinalState')]
52:[(1.495445966720581, 'XCEncSettingsState'), (6.9908599853515625, 'XCEncLoopState'), (6.991016149520874, 'XCEncPreRunState'), (6.9969871044158936, 'XCEncRunState'), (45.59082508087158, 'XCEncFinishState'), (45.743064165115356, 'XCEncQuitState'), (45.74319815635681, 'FinalState')]
