0:[(0.8120689392089844, 'DumpSSIMRetrieveState'), (1.2185239791870117, 'DumpSSIMState'), (130.70356607437134, 'FinalState')]
4:[(0.8126609325408936, 'DumpSSIMRetrieveState'), (2.189491033554077, 'DumpSSIMState'), (153.2084720134735, 'FinalState')]
8:[(0.814424991607666, 'DumpSSIMRetrieveState'), (1.4404399394989014, 'DumpSSIMState'), (130.5180459022522, 'FinalState')]
12:[(0.8146998882293701, 'DumpSSIMRetrieveState'), (1.5727760791778564, 'DumpSSIMState'), (139.9935429096222, 'FinalState')]
16:[(0.8163740634918213, 'DumpSSIMRetrieveState'), (1.4244709014892578, 'DumpSSIMState'), (133.06250190734863, 'FinalState')]
20:[(0.8168070316314697, 'DumpSSIMRetrieveState'), (2.6958119869232178, 'DumpSSIMState'), (143.06519889831543, 'FinalState')]
24:[(0.8232729434967041, 'DumpSSIMRetrieveState'), (1.416830062866211, 'DumpSSIMState'), (141.48011898994446, 'FinalState')]
28:[(0.8331310749053955, 'DumpSSIMRetrieveState'), (1.8063709735870361, 'DumpSSIMState'), (157.5241379737854, 'FinalState')]
32:[(0.8415889739990234, 'DumpSSIMRetrieveState'), (2.4035298824310303, 'DumpSSIMState'), (131.8434989452362, 'FinalState')]
36:[(0.8511500358581543, 'DumpSSIMRetrieveState'), (1.6198630332946777, 'DumpSSIMState'), (134.49795508384705, 'FinalState')]
40:[(0.8551540374755859, 'DumpSSIMRetrieveState'), (1.7072498798370361, 'DumpSSIMState'), (153.28896188735962, 'FinalState')]
44:[(0.8591969013214111, 'DumpSSIMRetrieveState'), (3.0268969535827637, 'DumpSSIMState'), (144.47027802467346, 'FinalState')]
48:[(0.859929084777832, 'DumpSSIMRetrieveState'), (2.119083881378174, 'DumpSSIMState'), (128.41677808761597, 'FinalState')]
52:[(0.8639419078826904, 'DumpSSIMRetrieveState'), (2.8649330139160156, 'DumpSSIMState'), (137.79453301429749, 'FinalState')]
56:[(0.8647990226745605, 'DumpSSIMRetrieveState'), (1.2060949802398682, 'DumpSSIMState'), (141.82459688186646, 'FinalState')]
60:[(0.8686718940734863, 'DumpSSIMRetrieveState'), (4.226481914520264, 'DumpSSIMState'), (125.77756309509277, 'FinalState')]
64:[(0.8776190280914307, 'DumpSSIMRetrieveState'), (2.43353009223938, 'DumpSSIMState'), (139.0379478931427, 'FinalState')]
68:[(0.8833980560302734, 'DumpSSIMRetrieveState'), (3.804368019104004, 'DumpSSIMState'), (137.17050290107727, 'FinalState')]
72:[(0.8841090202331543, 'DumpSSIMRetrieveState'), (1.47617506980896, 'DumpSSIMState'), (145.65910005569458, 'FinalState')]
76:[(0.8848159313201904, 'DumpSSIMRetrieveState'), (5.967139959335327, 'DumpSSIMState'), (135.70857691764832, 'FinalState')]
80:[(0.8853919506072998, 'DumpSSIMRetrieveState'), (1.4351859092712402, 'DumpSSIMState'), (133.19524693489075, 'FinalState')]
84:[(0.8859310150146484, 'DumpSSIMRetrieveState'), (3.355576992034912, 'DumpSSIMState'), (131.87516403198242, 'FinalState')]
88:[(0.8864450454711914, 'DumpSSIMRetrieveState'), (1.5605900287628174, 'DumpSSIMState'), (186.1730649471283, 'FinalState')]
92:[(0.8892090320587158, 'DumpSSIMRetrieveState'), (4.842602968215942, 'DumpSSIMState'), (122.63987708091736, 'FinalState')]
96:[(0.8918590545654297, 'DumpSSIMRetrieveState'), (2.9630720615386963, 'DumpSSIMState'), (145.65207290649414, 'FinalState')]
100:[(0.8998548984527588, 'DumpSSIMRetrieveState'), (3.1866230964660645, 'DumpSSIMState'), (159.02090001106262, 'FinalState')]
104:[(0.9045140743255615, 'DumpSSIMRetrieveState'), (1.5816130638122559, 'DumpSSIMState'), (140.33894300460815, 'FinalState')]
108:[(0.910912036895752, 'DumpSSIMRetrieveState'), (2.1856648921966553, 'DumpSSIMState'), (141.78559398651123, 'FinalState')]
112:[(0.9115960597991943, 'DumpSSIMRetrieveState'), (1.7455871105194092, 'DumpSSIMState'), (133.37604188919067, 'FinalState')]
116:[(0.9121260643005371, 'DumpSSIMRetrieveState'), (3.7131879329681396, 'DumpSSIMState'), (149.76294994354248, 'FinalState')]
120:[(0.9125220775604248, 'DumpSSIMRetrieveState'), (1.3084321022033691, 'DumpSSIMState'), (138.8922770023346, 'FinalState')]
124:[(0.9128808975219727, 'DumpSSIMRetrieveState'), (3.7010250091552734, 'DumpSSIMState'), (148.6837089061737, 'FinalState')]
128:[(0.913222074508667, 'DumpSSIMRetrieveState'), (1.6974151134490967, 'DumpSSIMState'), (148.13648509979248, 'FinalState')]
132:[(0.913593053817749, 'DumpSSIMRetrieveState'), (1.654860019683838, 'DumpSSIMState'), (142.49490404129028, 'FinalState')]
136:[(0.9139790534973145, 'DumpSSIMRetrieveState'), (2.169728994369507, 'DumpSSIMState'), (136.1488540172577, 'FinalState')]
140:[(0.916222095489502, 'DumpSSIMRetrieveState'), (1.9695909023284912, 'DumpSSIMState'), (135.30889892578125, 'FinalState')]
144:[(0.9184319972991943, 'DumpSSIMRetrieveState'), (4.528742074966431, 'DumpSSIMState'), (147.3879508972168, 'FinalState')]
148:[(0.9243550300598145, 'DumpSSIMRetrieveState'), (1.876629114151001, 'DumpSSIMState'), (133.3236870765686, 'FinalState')]
152:[(0.9361159801483154, 'DumpSSIMRetrieveState'), (2.509932041168213, 'DumpSSIMState'), (139.85701298713684, 'FinalState')]
156:[(0.9416999816894531, 'DumpSSIMRetrieveState'), (1.980799913406372, 'DumpSSIMState'), (136.05595302581787, 'FinalState')]
160:[(0.9425399303436279, 'DumpSSIMRetrieveState'), (1.5357029438018799, 'DumpSSIMState'), (150.6796169281006, 'FinalState')]
164:[(0.9430580139160156, 'DumpSSIMRetrieveState'), (3.2118029594421387, 'DumpSSIMState'), (138.05521988868713, 'FinalState')]
168:[(0.9435920715332031, 'DumpSSIMRetrieveState'), (1.5707099437713623, 'DumpSSIMState'), (133.9458029270172, 'FinalState')]
172:[(0.9441709518432617, 'DumpSSIMRetrieveState'), (3.336472988128662, 'DumpSSIMState'), (154.4347701072693, 'FinalState')]
176:[(0.9446818828582764, 'DumpSSIMRetrieveState'), (1.4942069053649902, 'DumpSSIMState'), (128.24198293685913, 'FinalState')]
180:[(0.9452049732208252, 'DumpSSIMRetrieveState'), (3.6547820568084717, 'DumpSSIMState'), (135.33611392974854, 'FinalState')]
184:[(0.9457719326019287, 'DumpSSIMRetrieveState'), (1.535796880722046, 'DumpSSIMState'), (138.42694401741028, 'FinalState')]
188:[(0.9462840557098389, 'DumpSSIMRetrieveState'), (3.290532112121582, 'DumpSSIMState'), (160.053612947464, 'FinalState')]
192:[(0.9469540119171143, 'DumpSSIMRetrieveState'), (1.3908910751342773, 'DumpSSIMState'), (72.65196204185486, 'FinalState')]
196:[(0.94970703125, 'DumpSSIMRetrieveState'), (4.595853090286255, 'DumpSSIMState'), (155.41400909423828, 'FinalState')]
200:[(0.9592030048370361, 'DumpSSIMRetrieveState'), (4.0181310176849365, 'DumpSSIMState'), (141.1878960132599, 'FinalState')]
204:[(0.9731299877166748, 'DumpSSIMRetrieveState'), (2.062875986099243, 'DumpSSIMState'), (132.13862204551697, 'FinalState')]
208:[(0.9753549098968506, 'DumpSSIMRetrieveState'), (1.7158050537109375, 'DumpSSIMState'), (137.9418981075287, 'FinalState')]
212:[(0.9758870601654053, 'DumpSSIMRetrieveState'), (3.486095905303955, 'DumpSSIMState'), (133.39206194877625, 'FinalState')]
