0:[(1.1519858837127686, 'XCEncSettingsState'), (4.92491888999939, 'XCEncLoopState'), (4.9250710010528564, 'XCEncPreRunState'), (4.929486989974976, 'XCEncRunState'), (14.143945932388306, 'XCEncDumpState'), (17.4491229057312, 'XCEncLoopState'), (17.44927191734314, 'XCEncFinishState'), (17.619817972183228, 'XCEncQuitState'), (17.619966983795166, 'FinalState')]
2:[(1.1532840728759766, 'XCEncSettingsState'), (3.532547950744629, 'XCEncLoopState'), (3.5326499938964844, 'XCEncPreRunState'), (3.5378758907318115, 'XCEncRunState'), (12.55649209022522, 'XCEncDumpState'), (15.969779968261719, 'XCEncLoopState'), (15.96994400024414, 'XCEncFinishState'), (16.159229040145874, 'XCEncQuitState'), (16.159382104873657, 'FinalState')]
4:[(1.159437894821167, 'XCEncSettingsState'), (5.018764972686768, 'XCEncLoopState'), (5.0188798904418945, 'XCEncPreRunState'), (5.02790904045105, 'XCEncRunState'), (14.469325065612793, 'XCEncDumpState'), (18.131409883499146, 'XCEncLoopState'), (18.13157606124878, 'XCEncFinishState'), (18.36341094970703, 'XCEncQuitState'), (18.363563060760498, 'FinalState')]
6:[(1.1597700119018555, 'XCEncSettingsState'), (5.0191650390625, 'XCEncLoopState'), (5.019269943237305, 'XCEncPreRunState'), (5.028014898300171, 'XCEncRunState'), (14.310040950775146, 'XCEncDumpState'), (17.758089065551758, 'XCEncLoopState'), (17.7583110332489, 'XCEncFinishState'), (17.931736946105957, 'XCEncQuitState'), (17.931884050369263, 'FinalState')]
8:[(1.1605160236358643, 'XCEncSettingsState'), (3.1892690658569336, 'XCEncLoopState'), (3.1894330978393555, 'XCEncPreRunState'), (3.1946370601654053, 'XCEncRunState'), (9.128583908081055, 'XCEncDumpState'), (11.432676076889038, 'XCEncLoopState'), (11.432841062545776, 'XCEncFinishState'), (11.563579082489014, 'XCEncQuitState'), (11.563723087310791, 'FinalState')]
10:[(1.166356086730957, 'XCEncSettingsState'), (3.179054021835327, 'XCEncLoopState'), (3.1792469024658203, 'XCEncPreRunState'), (3.1850130558013916, 'XCEncRunState'), (9.288300037384033, 'XCEncDumpState'), (10.866663932800293, 'XCEncLoopState'), (10.866894006729126, 'XCEncFinishState'), (11.021748065948486, 'XCEncQuitState'), (11.021919965744019, 'FinalState')]
12:[(1.1673040390014648, 'XCEncSettingsState'), (4.925349950790405, 'XCEncLoopState'), (4.92546010017395, 'XCEncPreRunState'), (4.9315409660339355, 'XCEncRunState'), (14.088360071182251, 'XCEncDumpState'), (17.509950876235962, 'XCEncLoopState'), (17.510107040405273, 'XCEncFinishState'), (17.732529878616333, 'XCEncQuitState'), (17.73269009590149, 'FinalState')]
14:[(1.1708929538726807, 'XCEncSettingsState'), (3.199831962585449, 'XCEncLoopState'), (3.1999869346618652, 'XCEncPreRunState'), (3.2040820121765137, 'XCEncRunState'), (9.022552967071533, 'XCEncDumpState'), (11.280379056930542, 'XCEncLoopState'), (11.28054404258728, 'XCEncFinishState'), (11.443208932876587, 'XCEncQuitState'), (11.443365097045898, 'FinalState')]
16:[(1.1773900985717773, 'XCEncSettingsState'), (4.943615913391113, 'XCEncLoopState'), (4.943726062774658, 'XCEncPreRunState'), (4.95006799697876, 'XCEncRunState'), (14.08284306526184, 'XCEncDumpState'), (17.5001859664917, 'XCEncLoopState'), (17.50033187866211, 'XCEncFinishState'), (17.737905979156494, 'XCEncQuitState'), (17.738059043884277, 'FinalState')]
18:[(1.1837279796600342, 'XCEncSettingsState'), (5.019556045532227, 'XCEncLoopState'), (5.019658088684082, 'XCEncPreRunState'), (5.028136968612671, 'XCEncRunState'), (51.3010139465332, 'XCEncDumpState'), (57.294387102127075, 'XCEncLoopState'), (57.294557094573975, 'XCEncFinishState'), (57.75133800506592, 'XCEncQuitState'), (57.751482009887695, 'FinalState')]
20:[(1.184478998184204, 'XCEncSettingsState'), (5.077652931213379, 'XCEncLoopState'), (5.077743053436279, 'XCEncPreRunState'), (5.083868026733398, 'XCEncRunState'), (49.83560800552368, 'XCEncDumpState'), (54.08488988876343, 'XCEncLoopState'), (54.08505892753601, 'XCEncFinishState'), (54.642127990722656, 'XCEncQuitState'), (54.64221692085266, 'FinalState')]
