0:[(0.9509091377258301, 'XCEncSettingsState'), (2.129840135574341, 'XCEncLoopState'), (2.129944086074829, 'XCEncPreRunState'), (2.1335079669952393, 'XCEncRunState'), (9.611451148986816, 'XCEncDumpState'), (11.589952945709229, 'XCEncLoopState'), (11.590121030807495, 'XCEncFinishState'), (11.829622030258179, 'XCEncQuitState'), (11.829746007919312, 'FinalState')]
1:[(1.152562141418457, 'XCEncSettingsState'), (3.251162052154541, 'XCEncLoopState'), (3.251297950744629, 'XCEncPreRunState'), (3.2556369304656982, 'XCEncRunState'), (10.581165075302124, 'XCEncDumpState'), (12.46490216255188, 'XCEncLoopState'), (12.465362071990967, 'XCEncFinishState'), (12.685120105743408, 'XCEncQuitState'), (12.685248136520386, 'FinalState')]
2:[(1.3207719326019287, 'XCEncSettingsState'), (3.2859690189361572, 'XCEncLoopState'), (3.2860770225524902, 'XCEncPreRunState'), (3.290377140045166, 'XCEncRunState'), (10.589674949645996, 'XCEncDumpState'), (12.493732929229736, 'XCEncLoopState'), (12.493896007537842, 'XCEncFinishState'), (12.651489973068237, 'XCEncQuitState'), (12.651644945144653, 'FinalState')]
3:[(1.3218481540679932, 'XCEncSettingsState'), (3.2809181213378906, 'XCEncLoopState'), (3.2810280323028564, 'XCEncPreRunState'), (3.286360025405884, 'XCEncRunState'), (10.79252004623413, 'XCEncDumpState'), (12.79608416557312, 'XCEncLoopState'), (12.79621696472168, 'XCEncFinishState'), (13.050871133804321, 'XCEncQuitState'), (13.051023006439209, 'FinalState')]
4:[(1.3230791091918945, 'XCEncSettingsState'), (3.599987030029297, 'XCEncLoopState'), (3.6000499725341797, 'XCEncPreRunState'), (3.6052260398864746, 'XCEncRunState'), (12.864148139953613, 'XCEncDumpState'), (14.945595979690552, 'XCEncLoopState'), (14.945718050003052, 'XCEncFinishState'), (15.712422132492065, 'XCEncQuitState'), (15.712548971176147, 'FinalState')]
5:[(1.3239591121673584, 'XCEncSettingsState'), (3.303032159805298, 'XCEncLoopState'), (3.3031411170959473, 'XCEncPreRunState'), (3.3091399669647217, 'XCEncRunState'), (11.723981142044067, 'XCEncDumpState'), (13.877175092697144, 'XCEncLoopState'), (13.877310991287231, 'XCEncFinishState'), (14.03096604347229, 'XCEncQuitState'), (14.031100988388062, 'FinalState')]
6:[(1.3245439529418945, 'XCEncSettingsState'), (3.3884220123291016, 'XCEncLoopState'), (3.3885021209716797, 'XCEncPreRunState'), (3.393721103668213, 'XCEncRunState'), (15.00758409500122, 'XCEncDumpState'), (16.40968608856201, 'XCEncLoopState'), (16.40981411933899, 'XCEncFinishState'), (16.616508960723877, 'XCEncQuitState'), (16.616636037826538, 'FinalState')]
7:[(1.3250830173492432, 'XCEncSettingsState'), (3.4042301177978516, 'XCEncLoopState'), (3.4043080806732178, 'XCEncPreRunState'), (3.4083471298217773, 'XCEncRunState'), (16.40170693397522, 'XCEncDumpState'), (17.860053062438965, 'XCEncLoopState'), (17.86017608642578, 'XCEncFinishState'), (18.01656699180603, 'XCEncQuitState'), (18.016690969467163, 'FinalState')]
8:[(1.3260390758514404, 'XCEncSettingsState'), (3.375900983810425, 'XCEncLoopState'), (3.3759889602661133, 'XCEncPreRunState'), (3.380974054336548, 'XCEncRunState'), (17.3595769405365, 'XCEncDumpState'), (19.84530997276306, 'XCEncLoopState'), (19.845425128936768, 'XCEncFinishState'), (20.04674005508423, 'XCEncQuitState'), (20.046894073486328, 'FinalState')]
9:[(1.3316349983215332, 'XCEncSettingsState'), (3.3997809886932373, 'XCEncLoopState'), (3.399860143661499, 'XCEncPreRunState'), (3.40447998046875, 'XCEncRunState'), (15.043691158294678, 'XCEncDumpState'), (16.517980098724365, 'XCEncLoopState'), (16.518101930618286, 'XCEncFinishState'), (16.714390993118286, 'XCEncQuitState'), (16.714519023895264, 'FinalState')]
10:[(1.3414180278778076, 'XCEncSettingsState'), (3.33410906791687, 'XCEncLoopState'), (3.334275960922241, 'XCEncPreRunState'), (3.3444559574127197, 'XCEncRunState'), (16.58484697341919, 'XCEncDumpState'), (18.817986965179443, 'XCEncLoopState'), (18.81812310218811, 'XCEncFinishState'), (19.029124975204468, 'XCEncQuitState'), (19.02928113937378, 'FinalState')]
11:[(1.3533210754394531, 'XCEncSettingsState'), (3.3033511638641357, 'XCEncLoopState'), (3.3034470081329346, 'XCEncPreRunState'), (3.3092269897460938, 'XCEncRunState'), (17.328346967697144, 'XCEncDumpState'), (19.762722969055176, 'XCEncLoopState'), (19.762859106063843, 'XCEncFinishState'), (19.96934700012207, 'XCEncQuitState'), (19.9694881439209, 'FinalState')]
12:[(1.3730010986328125, 'XCEncSettingsState'), (3.3345460891723633, 'XCEncLoopState'), (3.334665060043335, 'XCEncPreRunState'), (3.344555139541626, 'XCEncRunState'), (16.771247148513794, 'XCEncDumpState'), (18.203957080841064, 'XCEncLoopState'), (18.204082012176514, 'XCEncFinishState'), (18.40434694290161, 'XCEncQuitState'), (18.40447998046875, 'FinalState')]
13:[(1.38087797164917, 'XCEncSettingsState'), (2.5250821113586426, 'XCEncLoopState'), (2.5251500606536865, 'XCEncPreRunState'), (2.5308799743652344, 'XCEncRunState'), (16.017425060272217, 'XCEncDumpState'), (18.065333127975464, 'XCEncLoopState'), (18.06545114517212, 'XCEncFinishState'), (18.29897904396057, 'XCEncQuitState'), (18.299118041992188, 'FinalState')]
14:[(1.3841121196746826, 'XCEncSettingsState'), (3.7123000621795654, 'XCEncLoopState'), (3.7123520374298096, 'XCEncPreRunState'), (3.7176761627197266, 'XCEncRunState'), (15.749144077301025, 'XCEncDumpState'), (17.2836811542511, 'XCEncLoopState'), (17.28382897377014, 'XCEncFinishState'), (17.494926929473877, 'XCEncQuitState'), (17.49503993988037, 'FinalState')]
15:[(1.384748935699463, 'XCEncSettingsState'), (3.3349170684814453, 'XCEncLoopState'), (3.3350279331207275, 'XCEncPreRunState'), (3.344644069671631, 'XCEncRunState'), (13.64124608039856, 'XCEncDumpState'), (15.85700011253357, 'XCEncLoopState'), (15.85711407661438, 'XCEncFinishState'), (16.072540998458862, 'XCEncQuitState'), (16.072673082351685, 'FinalState')]
16:[(1.3852930068969727, 'XCEncSettingsState'), (3.296863079071045, 'XCEncLoopState'), (3.296963930130005, 'XCEncPreRunState'), (3.303699016571045, 'XCEncRunState'), (13.484478950500488, 'XCEncDumpState'), (15.74702000617981, 'XCEncLoopState'), (15.747157096862793, 'XCEncFinishState'), (15.97520899772644, 'XCEncQuitState'), (15.975332021713257, 'FinalState')]
17:[(1.3858389854431152, 'XCEncSettingsState'), (2.565793991088867, 'XCEncLoopState'), (2.5658509731292725, 'XCEncPreRunState'), (2.5730271339416504, 'XCEncRunState'), (12.87460207939148, 'XCEncDumpState'), (15.116688013076782, 'XCEncLoopState'), (15.116825103759766, 'XCEncFinishState'), (15.336550951004028, 'XCEncQuitState'), (15.33666706085205, 'FinalState')]
