0:[(0.010163068771362305, 'XCEncSettingsState'), (2.005772113800049, 'XCEncLoopState'), (2.0058391094207764, 'XCEncPreRunState'), (2.014986038208008, 'XCEncRunState'), (16.449098110198975, 'XCEncDumpState'), (18.92008113861084, 'XCEncLoopState'), (18.9202241897583, 'XCEncFinishState'), (19.145833015441895, 'XCEncQuitState'), (19.14596915245056, 'FinalState')]
1:[(0.03862619400024414, 'XCEncSettingsState'), (1.158066987991333, 'XCEncLoopState'), (1.1582791805267334, 'XCEncPreRunState'), (1.1612770557403564, 'XCEncRunState'), (15.138544082641602, 'XCEncDumpState'), (17.162492036819458, 'XCEncLoopState'), (17.162618160247803, 'XCEncFinishState'), (17.315266132354736, 'XCEncQuitState'), (17.31537413597107, 'FinalState')]
2:[(0.09024906158447266, 'XCEncSettingsState'), (2.0738730430603027, 'XCEncLoopState'), (2.0739309787750244, 'XCEncPreRunState'), (2.0840680599212646, 'XCEncRunState'), (16.249142169952393, 'XCEncDumpState'), (18.67868208885193, 'XCEncLoopState'), (18.67883610725403, 'XCEncFinishState'), (18.9071261882782, 'XCEncQuitState'), (18.907262086868286, 'FinalState')]
3:[(0.09923410415649414, 'XCEncSettingsState'), (1.221062183380127, 'XCEncLoopState'), (1.22121000289917, 'XCEncPreRunState'), (1.2276241779327393, 'XCEncRunState'), (11.309229135513306, 'XCEncDumpState'), (13.699855089187622, 'XCEncLoopState'), (13.699985980987549, 'XCEncFinishState'), (13.861706018447876, 'XCEncQuitState'), (13.86184310913086, 'FinalState')]
4:[(0.4080162048339844, 'XCEncSettingsState'), (1.538149118423462, 'XCEncLoopState'), (1.5382421016693115, 'XCEncPreRunState'), (1.5468981266021729, 'XCEncRunState'), (11.284703016281128, 'XCEncDumpState'), (13.491581201553345, 'XCEncLoopState'), (13.491708993911743, 'XCEncFinishState'), (13.645514011383057, 'XCEncQuitState'), (13.645645141601562, 'FinalState')]
5:[(0.9019792079925537, 'XCEncSettingsState'), (2.917304039001465, 'XCEncLoopState'), (2.9173600673675537, 'XCEncPreRunState'), (2.925856113433838, 'XCEncRunState'), (12.174559116363525, 'XCEncDumpState'), (13.83944320678711, 'XCEncLoopState'), (13.839570045471191, 'XCEncFinishState'), (14.04414415359497, 'XCEncQuitState'), (14.044263124465942, 'FinalState')]
6:[(0.9379560947418213, 'XCEncSettingsState'), (2.079828977584839, 'XCEncLoopState'), (2.0799031257629395, 'XCEncPreRunState'), (2.085700035095215, 'XCEncRunState'), (12.127794027328491, 'XCEncDumpState'), (14.572694063186646, 'XCEncLoopState'), (14.57283616065979, 'XCEncFinishState'), (14.750645160675049, 'XCEncQuitState'), (14.750763177871704, 'FinalState')]
7:[(0.9691691398620605, 'XCEncSettingsState'), (2.779154062271118, 'XCEncLoopState'), (2.7792091369628906, 'XCEncPreRunState'), (2.792903184890747, 'XCEncRunState'), (12.006808042526245, 'XCEncDumpState'), (14.149928092956543, 'XCEncLoopState'), (14.15007209777832, 'XCEncFinishState'), (14.369306087493896, 'XCEncQuitState'), (14.369439125061035, 'FinalState')]
8:[(0.9723191261291504, 'XCEncSettingsState'), (2.1023330688476562, 'XCEncLoopState'), (2.1023900508880615, 'XCEncPreRunState'), (2.1072850227355957, 'XCEncRunState'), (7.970046043395996, 'XCEncDumpState'), (9.470101118087769, 'XCEncLoopState'), (9.470262050628662, 'XCEncFinishState'), (9.63519811630249, 'XCEncQuitState'), (9.635349035263062, 'FinalState')]
9:[(0.9741830825805664, 'XCEncSettingsState'), (2.1640400886535645, 'XCEncLoopState'), (2.1640961170196533, 'XCEncPreRunState'), (2.172150135040283, 'XCEncRunState'), (11.61028003692627, 'XCEncDumpState'), (13.799466133117676, 'XCEncLoopState'), (13.799592971801758, 'XCEncFinishState'), (14.07387113571167, 'XCEncQuitState'), (14.07398509979248, 'FinalState')]
10:[(0.9846010208129883, 'XCEncSettingsState'), (3.028165102005005, 'XCEncLoopState'), (3.0282201766967773, 'XCEncPreRunState'), (3.03252911567688, 'XCEncRunState'), (11.888720989227295, 'XCEncDumpState'), (13.924018144607544, 'XCEncLoopState'), (13.924134016036987, 'XCEncFinishState'), (14.035780191421509, 'XCEncQuitState'), (14.035909175872803, 'FinalState')]
