0:[(1.3334431648254395, 'DumpSSIMRetrieveState'), (1.7716140747070312, 'DumpSSIMState'), (203.0396602153778, 'FinalState')]
16:[(1.349600076675415, 'DumpSSIMRetrieveState'), (2.544556140899658, 'DumpSSIMState'), (128.25270700454712, 'FinalState')]
32:[(1.3583412170410156, 'DumpSSIMRetrieveState'), (2.6512770652770996, 'DumpSSIMState'), (128.64534211158752, 'FinalState')]
48:[(1.3614110946655273, 'DumpSSIMRetrieveState'), (2.4052481651306152, 'DumpSSIMState'), (136.78002905845642, 'FinalState')]
64:[(1.368638038635254, 'DumpSSIMRetrieveState'), (2.8516111373901367, 'DumpSSIMState'), (135.90116000175476, 'FinalState')]
80:[(1.3692011833190918, 'DumpSSIMRetrieveState'), (2.8492050170898438, 'DumpSSIMState'), (136.45174622535706, 'FinalState')]
96:[(1.3699030876159668, 'DumpSSIMRetrieveState'), (2.3189780712127686, 'DumpSSIMState'), (139.73115015029907, 'FinalState')]
112:[(1.3710401058197021, 'DumpSSIMRetrieveState'), (2.952425003051758, 'DumpSSIMState'), (139.55273008346558, 'FinalState')]
128:[(1.3716750144958496, 'DumpSSIMRetrieveState'), (2.834935188293457, 'DumpSSIMState'), (131.43089818954468, 'FinalState')]
144:[(1.3757309913635254, 'DumpSSIMRetrieveState'), (2.795671224594116, 'DumpSSIMState'), (138.65128016471863, 'FinalState')]
160:[(1.3890621662139893, 'DumpSSIMRetrieveState'), (2.918243169784546, 'DumpSSIMState'), (132.3937690258026, 'FinalState')]
176:[(1.4003961086273193, 'DumpSSIMRetrieveState'), (3.9199421405792236, 'DumpSSIMState'), (135.9420862197876, 'FinalState')]
192:[(1.4143061637878418, 'DumpSSIMRetrieveState'), (2.8911020755767822, 'DumpSSIMState'), (136.83415818214417, 'FinalState')]
208:[(1.4189732074737549, 'DumpSSIMRetrieveState'), (2.4740262031555176, 'DumpSSIMState'), (153.2650170326233, 'FinalState')]
224:[(1.4196231365203857, 'DumpSSIMRetrieveState'), (2.9667410850524902, 'DumpSSIMState'), (140.94984602928162, 'FinalState')]
