0:[(1.3498659133911133, 'DumpSSIMRetrieveState'), (1.9392778873443604, 'DumpSSIMState'), (136.37163996696472, 'FinalState')]
16:[(1.3570849895477295, 'DumpSSIMRetrieveState'), (2.345519781112671, 'DumpSSIMState'), (131.79377698898315, 'FinalState')]
32:[(1.3575618267059326, 'DumpSSIMRetrieveState'), (2.0821359157562256, 'DumpSSIMState'), (129.86658477783203, 'FinalState')]
48:[(1.359435796737671, 'DumpSSIMRetrieveState'), (3.681457996368408, 'DumpSSIMState'), (151.97084999084473, 'FinalState')]
64:[(1.3603529930114746, 'DumpSSIMRetrieveState'), (2.616543769836426, 'DumpSSIMState'), (130.46740579605103, 'FinalState')]
80:[(1.3610529899597168, 'DumpSSIMRetrieveState'), (2.2131569385528564, 'DumpSSIMState'), (136.03209781646729, 'FinalState')]
96:[(1.3627259731292725, 'DumpSSIMRetrieveState'), (3.0813918113708496, 'DumpSSIMState'), (135.15911483764648, 'FinalState')]
112:[(1.3787968158721924, 'DumpSSIMRetrieveState'), (2.740818977355957, 'DumpSSIMState'), (71.6822099685669, 'FinalState')]
128:[(1.3901119232177734, 'DumpSSIMRetrieveState'), (1.8924028873443604, 'DumpSSIMState'), (169.07135677337646, 'FinalState')]
144:[(1.403655767440796, 'DumpSSIMRetrieveState'), (3.1434359550476074, 'DumpSSIMState'), (143.72541785240173, 'FinalState')]
160:[(1.4077270030975342, 'DumpSSIMRetrieveState'), (2.444830894470215, 'DumpSSIMState'), (72.10631585121155, 'FinalState')]
176:[(1.4111378192901611, 'DumpSSIMRetrieveState'), (3.3702049255371094, 'DumpSSIMState'), (130.98242592811584, 'FinalState')]
192:[(1.4146978855133057, 'DumpSSIMRetrieveState'), (3.079230785369873, 'DumpSSIMState'), (133.72642183303833, 'FinalState')]
208:[(1.415245771408081, 'DumpSSIMRetrieveState'), (2.907460927963257, 'DumpSSIMState'), (135.15455389022827, 'FinalState')]
224:[(1.4157159328460693, 'DumpSSIMRetrieveState'), (2.944347858428955, 'DumpSSIMState'), (135.46957898139954, 'FinalState')]
240:[(1.4161598682403564, 'DumpSSIMRetrieveState'), (1.928717851638794, 'DumpSSIMState'), (71.76957178115845, 'FinalState')]
256:[(1.4166059494018555, 'DumpSSIMRetrieveState'), (2.8651139736175537, 'DumpSSIMState'), (129.45533990859985, 'FinalState')]
272:[(1.4200689792633057, 'DumpSSIMRetrieveState'), (2.986677885055542, 'DumpSSIMState'), (141.13685083389282, 'FinalState')]
288:[(1.4281728267669678, 'DumpSSIMRetrieveState'), (2.2565019130706787, 'DumpSSIMState'), (133.31818199157715, 'FinalState')]
304:[(1.4354808330535889, 'DumpSSIMRetrieveState'), (2.917163848876953, 'DumpSSIMState'), (149.11673378944397, 'FinalState')]
320:[(1.4384047985076904, 'DumpSSIMRetrieveState'), (2.9634358882904053, 'DumpSSIMState'), (134.09415888786316, 'FinalState')]
336:[(1.4413058757781982, 'DumpSSIMRetrieveState'), (2.393000841140747, 'DumpSSIMState'), (70.50118684768677, 'FinalState')]
352:[(1.4419138431549072, 'DumpSSIMRetrieveState'), (2.8807179927825928, 'DumpSSIMState'), (78.48948287963867, 'FinalState')]
368:[(1.4425687789916992, 'DumpSSIMRetrieveState'), (2.51613187789917, 'DumpSSIMState'), (131.16771793365479, 'FinalState')]
384:[(1.4430289268493652, 'DumpSSIMRetrieveState'), (2.740874767303467, 'DumpSSIMState'), (155.84226393699646, 'FinalState')]
400:[(1.4434888362884521, 'DumpSSIMRetrieveState'), (2.6687698364257812, 'DumpSSIMState'), (143.82252883911133, 'FinalState')]
416:[(1.4460768699645996, 'DumpSSIMRetrieveState'), (2.734790802001953, 'DumpSSIMState'), (135.16928386688232, 'FinalState')]
432:[(1.4486939907073975, 'DumpSSIMRetrieveState'), (2.960014820098877, 'DumpSSIMState'), (139.32320499420166, 'FinalState')]
448:[(1.4534587860107422, 'DumpSSIMRetrieveState'), (2.3409647941589355, 'DumpSSIMState'), (130.35293984413147, 'FinalState')]
464:[(1.4598889350891113, 'DumpSSIMRetrieveState'), (2.5161988735198975, 'DumpSSIMState'), (131.65110683441162, 'FinalState')]
480:[(1.464580774307251, 'DumpSSIMRetrieveState'), (2.5317039489746094, 'DumpSSIMState'), (132.60773181915283, 'FinalState')]
496:[(1.4670329093933105, 'DumpSSIMRetrieveState'), (3.623147964477539, 'DumpSSIMState'), (127.86129093170166, 'FinalState')]
512:[(1.467545986175537, 'DumpSSIMRetrieveState'), (2.6951048374176025, 'DumpSSIMState'), (129.93705296516418, 'FinalState')]
528:[(1.4679467678070068, 'DumpSSIMRetrieveState'), (3.4645040035247803, 'DumpSSIMState'), (184.53449988365173, 'FinalState')]
544:[(1.4683289527893066, 'DumpSSIMRetrieveState'), (2.9418389797210693, 'DumpSSIMState'), (140.35175895690918, 'FinalState')]
560:[(1.4687199592590332, 'DumpSSIMRetrieveState'), (4.011063814163208, 'DumpSSIMState'), (79.83180594444275, 'FinalState')]
576:[(1.4691009521484375, 'DumpSSIMRetrieveState'), (3.1989829540252686, 'DumpSSIMState'), (130.6267068386078, 'FinalState')]
592:[(1.469498872756958, 'DumpSSIMRetrieveState'), (2.7279717922210693, 'DumpSSIMState'), (147.32751488685608, 'FinalState')]
608:[(1.4698967933654785, 'DumpSSIMRetrieveState'), (2.210861921310425, 'DumpSSIMState'), (131.5828149318695, 'FinalState')]
624:[(1.470348834991455, 'DumpSSIMRetrieveState'), (3.6565959453582764, 'DumpSSIMState'), (127.31559586524963, 'FinalState')]
640:[(1.4731848239898682, 'DumpSSIMRetrieveState'), (2.325303792953491, 'DumpSSIMState'), (126.15667486190796, 'FinalState')]
656:[(1.4736359119415283, 'DumpSSIMRetrieveState'), (2.998776912689209, 'DumpSSIMState'), (144.24418592453003, 'FinalState')]
672:[(1.4834978580474854, 'DumpSSIMRetrieveState'), (3.2452378273010254, 'DumpSSIMState'), (128.6343228816986, 'FinalState')]
688:[(1.4956068992614746, 'DumpSSIMRetrieveState'), (2.4846818447113037, 'DumpSSIMState'), (71.35367488861084, 'FinalState')]
704:[(1.498081922531128, 'DumpSSIMRetrieveState'), (2.4492979049682617, 'DumpSSIMState'), (134.6225209236145, 'FinalState')]
720:[(1.4986729621887207, 'DumpSSIMRetrieveState'), (2.247473955154419, 'DumpSSIMState'), (75.47913384437561, 'FinalState')]
736:[(1.4990968704223633, 'DumpSSIMRetrieveState'), (2.7409229278564453, 'DumpSSIMState'), (136.76383686065674, 'FinalState')]
752:[(1.5010828971862793, 'DumpSSIMRetrieveState'), (1.987515926361084, 'DumpSSIMState'), (133.11016988754272, 'FinalState')]
768:[(1.5014679431915283, 'DumpSSIMRetrieveState'), (2.980409860610962, 'DumpSSIMState'), (143.44838881492615, 'FinalState')]
784:[(1.501816987991333, 'DumpSSIMRetrieveState'), (2.970193862915039, 'DumpSSIMState'), (85.32670593261719, 'FinalState')]
800:[(1.503976821899414, 'DumpSSIMRetrieveState'), (4.00719690322876, 'DumpSSIMState'), (129.42903685569763, 'FinalState')]
816:[(1.5059938430786133, 'DumpSSIMRetrieveState'), (2.4546189308166504, 'DumpSSIMState'), (145.50542283058167, 'FinalState')]
832:[(1.50968599319458, 'DumpSSIMRetrieveState'), (2.7677769660949707, 'DumpSSIMState'), (212.63892197608948, 'FinalState')]
848:[(1.513321876525879, 'DumpSSIMRetrieveState'), (3.6491549015045166, 'DumpSSIMState'), (151.55937790870667, 'FinalState')]
864:[(1.5154500007629395, 'DumpSSIMRetrieveState'), (2.3272619247436523, 'DumpSSIMState'), (132.81583189964294, 'FinalState')]
880:[(1.5188817977905273, 'DumpSSIMRetrieveState'), (2.7219409942626953, 'DumpSSIMState'), (133.11523294448853, 'FinalState')]
1:[(1.5193839073181152, 'DumpSSIMRetrieveState'), (3.310532808303833, 'DumpSSIMState'), (144.27629494667053, 'FinalState')]
17:[(1.519852876663208, 'DumpSSIMRetrieveState'), (3.2385568618774414, 'DumpSSIMState'), (75.68054986000061, 'FinalState')]
33:[(1.5202348232269287, 'DumpSSIMRetrieveState'), (3.243947982788086, 'DumpSSIMState'), (132.52536582946777, 'FinalState')]
49:[(1.5221138000488281, 'DumpSSIMRetrieveState'), (2.35893177986145, 'DumpSSIMState'), (134.79767990112305, 'FinalState')]
65:[(1.5224838256835938, 'DumpSSIMRetrieveState'), (2.433238983154297, 'DumpSSIMState'), (73.29744482040405, 'FinalState')]
81:[(1.5230319499969482, 'DumpSSIMRetrieveState'), (3.3546478748321533, 'DumpSSIMState'), (138.5047128200531, 'FinalState')]
97:[(1.5264828205108643, 'DumpSSIMRetrieveState'), (3.1334619522094727, 'DumpSSIMState'), (132.21022081375122, 'FinalState')]
113:[(1.5299699306488037, 'DumpSSIMRetrieveState'), (2.4176888465881348, 'DumpSSIMState'), (134.53840684890747, 'FinalState')]
129:[(1.5352489948272705, 'DumpSSIMRetrieveState'), (2.270415782928467, 'DumpSSIMState'), (143.26215982437134, 'FinalState')]
145:[(1.5404667854309082, 'DumpSSIMRetrieveState'), (4.018615961074829, 'DumpSSIMState'), (151.97317385673523, 'FinalState')]
161:[(1.5430629253387451, 'DumpSSIMRetrieveState'), (2.991459846496582, 'DumpSSIMState'), (160.86251497268677, 'FinalState')]
177:[(1.5435528755187988, 'DumpSSIMRetrieveState'), (3.9011359214782715, 'DumpSSIMState'), (135.9156618118286, 'FinalState')]
193:[(1.5439198017120361, 'DumpSSIMRetrieveState'), (3.903104782104492, 'DumpSSIMState'), (160.51442980766296, 'FinalState')]
209:[(1.5442819595336914, 'DumpSSIMRetrieveState'), (2.538655996322632, 'DumpSSIMState'), (70.6221239566803, 'FinalState')]
225:[(1.544658899307251, 'DumpSSIMRetrieveState'), (3.1212899684906006, 'DumpSSIMState'), (130.9276008605957, 'FinalState')]
241:[(1.5450358390808105, 'DumpSSIMRetrieveState'), (2.9493038654327393, 'DumpSSIMState'), (132.2278368473053, 'FinalState')]
257:[(1.5454559326171875, 'DumpSSIMRetrieveState'), (3.9170777797698975, 'DumpSSIMState'), (75.29688787460327, 'FinalState')]
273:[(1.5459139347076416, 'DumpSSIMRetrieveState'), (3.5392329692840576, 'DumpSSIMState'), (136.5696039199829, 'FinalState')]
