0:[(0.00893402099609375, 'DumpSSIMRetrieveState'), (0.4497499465942383, 'DumpSSIMState'), (132.2889759540558, 'FinalState')]
16:[(1.367422103881836, 'DumpSSIMRetrieveState'), (2.330976963043213, 'DumpSSIMState'), (125.66055393218994, 'FinalState')]
32:[(1.369067907333374, 'DumpSSIMRetrieveState'), (3.8401010036468506, 'DumpSSIMState'), (131.7875690460205, 'FinalState')]
48:[(1.3724899291992188, 'DumpSSIMRetrieveState'), (2.2972359657287598, 'DumpSSIMState'), (127.63539791107178, 'FinalState')]
64:[(1.3730158805847168, 'DumpSSIMRetrieveState'), (2.434657096862793, 'DumpSSIMState'), (71.26928305625916, 'FinalState')]
80:[(1.3732528686523438, 'DumpSSIMRetrieveState'), (2.4923501014709473, 'DumpSSIMState'), (71.84455490112305, 'FinalState')]
96:[(1.3755319118499756, 'DumpSSIMRetrieveState'), (2.135485887527466, 'DumpSSIMState'), (135.8018798828125, 'FinalState')]
112:[(1.3763000965118408, 'DumpSSIMRetrieveState'), (2.0503180027008057, 'DumpSSIMState'), (127.32936406135559, 'FinalState')]
128:[(1.3779480457305908, 'DumpSSIMRetrieveState'), (2.6951000690460205, 'DumpSSIMState'), (130.46026802062988, 'FinalState')]
144:[(1.380850076675415, 'DumpSSIMRetrieveState'), (2.30732798576355, 'DumpSSIMState'), (133.1317858695984, 'FinalState')]
160:[(1.3812000751495361, 'DumpSSIMRetrieveState'), (2.798750877380371, 'DumpSSIMState'), (131.47029495239258, 'FinalState')]
176:[(1.3827879428863525, 'DumpSSIMRetrieveState'), (2.83091402053833, 'DumpSSIMState'), (130.65244388580322, 'FinalState')]
192:[(1.3850479125976562, 'DumpSSIMRetrieveState'), (2.9115638732910156, 'DumpSSIMState'), (70.06920409202576, 'FinalState')]
208:[(1.389920949935913, 'DumpSSIMRetrieveState'), (2.402416944503784, 'DumpSSIMState'), (71.41114687919617, 'FinalState')]
224:[(1.3903908729553223, 'DumpSSIMRetrieveState'), (2.5338399410247803, 'DumpSSIMState'), (129.9062089920044, 'FinalState')]
240:[(1.390692949295044, 'DumpSSIMRetrieveState'), (2.3532180786132812, 'DumpSSIMState'), (134.379478931427, 'FinalState')]
256:[(1.3910579681396484, 'DumpSSIMRetrieveState'), (3.286323070526123, 'DumpSSIMState'), (128.47116899490356, 'FinalState')]
272:[(1.3913168907165527, 'DumpSSIMRetrieveState'), (2.378693103790283, 'DumpSSIMState'), (70.27126693725586, 'FinalState')]
288:[(1.3916330337524414, 'DumpSSIMRetrieveState'), (2.776236057281494, 'DumpSSIMState'), (137.34314393997192, 'FinalState')]
304:[(1.391977071762085, 'DumpSSIMRetrieveState'), (2.1417250633239746, 'DumpSSIMState'), (70.25745797157288, 'FinalState')]
