0:[(1.3928229808807373, 'DumpSSIMRetrieveState'), (1.8928680419921875, 'DumpSSIMState'), (68.78561091423035, 'FinalState')]
16:[(1.4028558731079102, 'DumpSSIMRetrieveState'), (2.418606996536255, 'DumpSSIMState'), (128.26299691200256, 'FinalState')]
32:[(1.4038989543914795, 'DumpSSIMRetrieveState'), (2.411921977996826, 'DumpSSIMState'), (178.06139302253723, 'FinalState')]
48:[(1.4061110019683838, 'DumpSSIMRetrieveState'), (2.1795430183410645, 'DumpSSIMState'), (139.77770590782166, 'FinalState')]
64:[(1.407649040222168, 'DumpSSIMRetrieveState'), (2.078333854675293, 'DumpSSIMState'), (130.96733283996582, 'FinalState')]
80:[(1.421726942062378, 'DumpSSIMRetrieveState'), (2.2164359092712402, 'DumpSSIMState'), (170.8583700656891, 'FinalState')]
96:[(1.4308979511260986, 'DumpSSIMRetrieveState'), (2.386383056640625, 'DumpSSIMState'), (131.4171860218048, 'FinalState')]
112:[(1.4356110095977783, 'DumpSSIMRetrieveState'), (2.5830559730529785, 'DumpSSIMState'), (145.45570993423462, 'FinalState')]
128:[(1.4394049644470215, 'DumpSSIMRetrieveState'), (2.816433906555176, 'DumpSSIMState'), (134.33424305915833, 'FinalState')]
144:[(1.443410873413086, 'DumpSSIMRetrieveState'), (2.935364007949829, 'DumpSSIMState'), (137.9351909160614, 'FinalState')]
160:[(1.444248914718628, 'DumpSSIMRetrieveState'), (2.4689619541168213, 'DumpSSIMState'), (69.44433903694153, 'FinalState')]
176:[(1.4448468685150146, 'DumpSSIMRetrieveState'), (2.446617841720581, 'DumpSSIMState'), (138.71136093139648, 'FinalState')]
192:[(1.4483540058135986, 'DumpSSIMRetrieveState'), (2.9643149375915527, 'DumpSSIMState'), (126.95424103736877, 'FinalState')]
208:[(1.4521348476409912, 'DumpSSIMRetrieveState'), (2.464716911315918, 'DumpSSIMState'), (70.41634392738342, 'FinalState')]
224:[(1.4581849575042725, 'DumpSSIMRetrieveState'), (2.487900972366333, 'DumpSSIMState'), (71.95709800720215, 'FinalState')]
240:[(1.4646189212799072, 'DumpSSIMRetrieveState'), (2.458169937133789, 'DumpSSIMState'), (133.75687098503113, 'FinalState')]
256:[(1.4680309295654297, 'DumpSSIMRetrieveState'), (2.569373846054077, 'DumpSSIMState'), (130.34026503562927, 'FinalState')]
272:[(1.4688589572906494, 'DumpSSIMRetrieveState'), (2.4818270206451416, 'DumpSSIMState'), (139.78659892082214, 'FinalState')]
