0:[(0.1886610984802246, 'DumpSSIMRetrieveState'), (0.6147890090942383, 'DumpSSIMState'), (153.09226608276367, 'FinalState')]
16:[(0.3414421081542969, 'DumpSSIMRetrieveState'), (1.2612090110778809, 'DumpSSIMState'), (257.08794808387756, 'FinalState')]
32:[(0.35074806213378906, 'DumpSSIMRetrieveState'), (1.1144981384277344, 'DumpSSIMState'), (126.3854329586029, 'FinalState')]
48:[(0.5968170166015625, 'DumpSSIMRetrieveState'), (2.5994880199432373, 'DumpSSIMState'), (153.39510893821716, 'FinalState')]
64:[(0.7444279193878174, 'DumpSSIMRetrieveState'), (2.2147929668426514, 'DumpSSIMState'), (125.35382294654846, 'FinalState')]
80:[(0.7662029266357422, 'DumpSSIMRetrieveState'), (1.9140739440917969, 'DumpSSIMState'), (163.318510055542, 'FinalState')]
96:[(1.327916145324707, 'DumpSSIMRetrieveState'), (2.7096970081329346, 'DumpSSIMState'), (152.00668907165527, 'FinalState')]
112:[(1.3292360305786133, 'DumpSSIMRetrieveState'), (2.7166690826416016, 'DumpSSIMState'), (156.49753403663635, 'FinalState')]
128:[(1.3408470153808594, 'DumpSSIMRetrieveState'), (2.404461145401001, 'DumpSSIMState'), (148.63746094703674, 'FinalState')]
144:[(1.3434691429138184, 'DumpSSIMRetrieveState'), (2.1754820346832275, 'DumpSSIMState'), (134.2158329486847, 'FinalState')]
160:[(1.3488900661468506, 'DumpSSIMRetrieveState'), (4.194822072982788, 'DumpSSIMState'), (185.63247513771057, 'FinalState')]
176:[(1.4014129638671875, 'DumpSSIMRetrieveState'), (3.9116430282592773, 'DumpSSIMState'), (135.65548300743103, 'FinalState')]
192:[(1.4082801342010498, 'DumpSSIMRetrieveState'), (3.09975004196167, 'DumpSSIMState'), (126.08683013916016, 'FinalState')]
208:[(1.4087419509887695, 'DumpSSIMRetrieveState'), (3.9322049617767334, 'DumpSSIMState'), (128.07803606987, 'FinalState')]
224:[(1.4092490673065186, 'DumpSSIMRetrieveState'), (2.775629997253418, 'DumpSSIMState'), (171.2829201221466, 'FinalState')]
240:[(1.4098961353302002, 'DumpSSIMRetrieveState'), (3.218744993209839, 'DumpSSIMState'), (129.31764793395996, 'FinalState')]
256:[(1.4104409217834473, 'DumpSSIMRetrieveState'), (3.7775261402130127, 'DumpSSIMState'), (139.3753309249878, 'FinalState')]
272:[(1.414405107498169, 'DumpSSIMRetrieveState'), (2.8204901218414307, 'DumpSSIMState'), (134.29191994667053, 'FinalState')]
288:[(1.4269030094146729, 'DumpSSIMRetrieveState'), (2.8121330738067627, 'DumpSSIMState'), (131.00065898895264, 'FinalState')]
304:[(1.4361169338226318, 'DumpSSIMRetrieveState'), (2.5699191093444824, 'DumpSSIMState'), (136.6726050376892, 'FinalState')]
320:[(1.4401209354400635, 'DumpSSIMRetrieveState'), (2.094512939453125, 'DumpSSIMState'), (71.04516911506653, 'FinalState')]
336:[(1.4443049430847168, 'DumpSSIMRetrieveState'), (2.2794430255889893, 'DumpSSIMState'), (133.64622497558594, 'FinalState')]
352:[(1.449341058731079, 'DumpSSIMRetrieveState'), (2.3647100925445557, 'DumpSSIMState'), (143.27964901924133, 'FinalState')]
368:[(1.4535131454467773, 'DumpSSIMRetrieveState'), (3.9117419719696045, 'DumpSSIMState'), (132.55344605445862, 'FinalState')]
384:[(1.4545719623565674, 'DumpSSIMRetrieveState'), (2.3937480449676514, 'DumpSSIMState'), (154.63802003860474, 'FinalState')]
400:[(1.4557609558105469, 'DumpSSIMRetrieveState'), (2.9523229598999023, 'DumpSSIMState'), (134.30263495445251, 'FinalState')]
416:[(1.460921049118042, 'DumpSSIMRetrieveState'), (2.3637819290161133, 'DumpSSIMState'), (149.76196002960205, 'FinalState')]
432:[(1.4691359996795654, 'DumpSSIMRetrieveState'), (2.437730073928833, 'DumpSSIMState'), (131.06647491455078, 'FinalState')]
448:[(1.4769880771636963, 'DumpSSIMRetrieveState'), (2.525428056716919, 'DumpSSIMState'), (163.79409408569336, 'FinalState')]
464:[(1.4815680980682373, 'DumpSSIMRetrieveState'), (2.2983450889587402, 'DumpSSIMState'), (138.60657501220703, 'FinalState')]
480:[(1.4854910373687744, 'DumpSSIMRetrieveState'), (2.635895013809204, 'DumpSSIMState'), (135.22292304039001, 'FinalState')]
496:[(1.4865009784698486, 'DumpSSIMRetrieveState'), (2.8574531078338623, 'DumpSSIMState'), (134.58908104896545, 'FinalState')]
512:[(1.4874179363250732, 'DumpSSIMRetrieveState'), (2.479475975036621, 'DumpSSIMState'), (138.49183702468872, 'FinalState')]
528:[(1.4911739826202393, 'DumpSSIMRetrieveState'), (2.4595470428466797, 'DumpSSIMState'), (218.03052496910095, 'FinalState')]
544:[(1.4971129894256592, 'DumpSSIMRetrieveState'), (3.5373380184173584, 'DumpSSIMState'), (131.7476041316986, 'FinalState')]
560:[(1.503248929977417, 'DumpSSIMRetrieveState'), (2.6323680877685547, 'DumpSSIMState'), (165.94100499153137, 'FinalState')]
576:[(1.5039970874786377, 'DumpSSIMRetrieveState'), (6.238416910171509, 'DumpSSIMState'), (301.51383900642395, 'ErrorState')]
592:[(1.504714012145996, 'DumpSSIMRetrieveState'), (2.877035140991211, 'DumpSSIMState'), (155.03427910804749, 'FinalState')]
608:[(1.5052049160003662, 'DumpSSIMRetrieveState'), (2.6877639293670654, 'DumpSSIMState'), (155.27848291397095, 'FinalState')]
624:[(1.5110499858856201, 'DumpSSIMRetrieveState'), (2.321923017501831, 'DumpSSIMState'), (174.52835893630981, 'FinalState')]
640:[(1.5114409923553467, 'DumpSSIMRetrieveState'), (2.913938045501709, 'DumpSSIMState'), (144.43192291259766, 'FinalState')]
656:[(1.5161490440368652, 'DumpSSIMRetrieveState'), (3.4296669960021973, 'DumpSSIMState'), (154.2704291343689, 'FinalState')]
672:[(1.5203320980072021, 'DumpSSIMRetrieveState'), (2.404531955718994, 'DumpSSIMState'), (131.53645205497742, 'FinalState')]
688:[(1.5242040157318115, 'DumpSSIMRetrieveState'), (2.631243944168091, 'DumpSSIMState'), (234.31951904296875, 'FinalState')]
704:[(1.5251569747924805, 'DumpSSIMRetrieveState'), (2.4741170406341553, 'DumpSSIMState'), (178.01576209068298, 'FinalState')]
720:[(1.5257229804992676, 'DumpSSIMRetrieveState'), (2.8098371028900146, 'DumpSSIMState'), (127.4937469959259, 'FinalState')]
736:[(1.5261690616607666, 'DumpSSIMRetrieveState'), (2.3244969844818115, 'DumpSSIMState'), (175.89466905593872, 'FinalState')]
752:[(1.5265710353851318, 'DumpSSIMRetrieveState'), (2.509942054748535, 'DumpSSIMState'), (134.86145901679993, 'FinalState')]
768:[(1.5269699096679688, 'DumpSSIMRetrieveState'), (2.4214799404144287, 'DumpSSIMState'), (132.17141008377075, 'FinalState')]
784:[(1.5290069580078125, 'DumpSSIMRetrieveState'), (2.958522081375122, 'DumpSSIMState'), (138.38708114624023, 'FinalState')]
800:[(1.5310869216918945, 'DumpSSIMRetrieveState'), (2.406661033630371, 'DumpSSIMState'), (137.5214240550995, 'FinalState')]
816:[(1.5365171432495117, 'DumpSSIMRetrieveState'), (2.2888710498809814, 'DumpSSIMState'), (131.22255492210388, 'FinalState')]
832:[(1.544785976409912, 'DumpSSIMRetrieveState'), (2.726022958755493, 'DumpSSIMState'), (137.79424810409546, 'FinalState')]
848:[(1.5475349426269531, 'DumpSSIMRetrieveState'), (2.903022050857544, 'DumpSSIMState'), (157.80683708190918, 'FinalState')]
864:[(1.5480320453643799, 'DumpSSIMRetrieveState'), (2.3596370220184326, 'DumpSSIMState'), (71.96686911582947, 'FinalState')]
880:[(1.548403024673462, 'DumpSSIMRetrieveState'), (2.715367078781128, 'DumpSSIMState'), (140.81952095031738, 'FinalState')]
1:[(1.5487220287322998, 'DumpSSIMRetrieveState'), (2.7626049518585205, 'DumpSSIMState'), (139.74962997436523, 'FinalState')]
17:[(1.5490801334381104, 'DumpSSIMRetrieveState'), (3.817918062210083, 'DumpSSIMState'), (301.52775406837463, 'ErrorState')]
33:[(1.5494329929351807, 'DumpSSIMRetrieveState'), (5.832653999328613, 'DumpSSIMState'), (301.545951128006, 'ErrorState')]
49:[(1.5498371124267578, 'DumpSSIMRetrieveState'), (2.7260799407958984, 'DumpSSIMState'), (140.840882062912, 'FinalState')]
65:[(1.5516691207885742, 'DumpSSIMRetrieveState'), (3.012964963912964, 'DumpSSIMState'), (143.7959921360016, 'FinalState')]
81:[(1.5521020889282227, 'DumpSSIMRetrieveState'), (4.0841851234436035, 'DumpSSIMState'), (138.15264105796814, 'FinalState')]
97:[(1.5525219440460205, 'DumpSSIMRetrieveState'), (3.398988962173462, 'DumpSSIMState'), (160.45726203918457, 'FinalState')]
113:[(1.5530049800872803, 'DumpSSIMRetrieveState'), (2.378225088119507, 'DumpSSIMState'), (138.65385699272156, 'FinalState')]
129:[(1.5533690452575684, 'DumpSSIMRetrieveState'), (2.7958619594573975, 'DumpSSIMState'), (69.82391095161438, 'FinalState')]
145:[(1.5538251399993896, 'DumpSSIMRetrieveState'), (3.9300670623779297, 'DumpSSIMState'), (132.07002806663513, 'FinalState')]
161:[(1.5560240745544434, 'DumpSSIMRetrieveState'), (3.9301540851593018, 'DumpSSIMState'), (150.12762093544006, 'FinalState')]
177:[(1.5645780563354492, 'DumpSSIMRetrieveState'), (2.75580096244812, 'DumpSSIMState'), (208.96386003494263, 'FinalState')]
193:[(1.5836780071258545, 'DumpSSIMRetrieveState'), (3.4784510135650635, 'DumpSSIMState'), (159.33933401107788, 'FinalState')]
209:[(1.5859501361846924, 'DumpSSIMRetrieveState'), (3.094525098800659, 'DumpSSIMState'), (128.84170413017273, 'FinalState')]
225:[(1.586555004119873, 'DumpSSIMRetrieveState'), (3.833944082260132, 'DumpSSIMState'), (138.8109791278839, 'FinalState')]
241:[(1.5869190692901611, 'DumpSSIMRetrieveState'), (2.9214589595794678, 'DumpSSIMState'), (135.15923595428467, 'FinalState')]
257:[(1.5873510837554932, 'DumpSSIMRetrieveState'), (2.383450984954834, 'DumpSSIMState'), (137.25600910186768, 'FinalState')]
273:[(1.587731122970581, 'DumpSSIMRetrieveState'), (2.442570924758911, 'DumpSSIMState'), (128.78952407836914, 'FinalState')]
289:[(1.5880839824676514, 'DumpSSIMRetrieveState'), (3.9466941356658936, 'DumpSSIMState'), (148.25244307518005, 'FinalState')]
305:[(1.5884490013122559, 'DumpSSIMRetrieveState'), (2.402285099029541, 'DumpSSIMState'), (132.4287130832672, 'FinalState')]
321:[(1.5887961387634277, 'DumpSSIMRetrieveState'), (3.4501030445098877, 'DumpSSIMState'), (142.47230195999146, 'FinalState')]
337:[(1.5904560089111328, 'DumpSSIMRetrieveState'), (3.474740982055664, 'DumpSSIMState'), (137.33723711967468, 'FinalState')]
353:[(1.5908551216125488, 'DumpSSIMRetrieveState'), (3.15834903717041, 'DumpSSIMState'), (158.24225306510925, 'FinalState')]
369:[(1.5939350128173828, 'DumpSSIMRetrieveState'), (2.913996934890747, 'DumpSSIMState'), (135.8520119190216, 'FinalState')]
385:[(1.6006789207458496, 'DumpSSIMRetrieveState'), (2.4741709232330322, 'DumpSSIMState'), (137.19788193702698, 'FinalState')]
401:[(1.606323003768921, 'DumpSSIMRetrieveState'), (2.574536085128784, 'DumpSSIMState'), (155.72825407981873, 'FinalState')]
417:[(1.6081199645996094, 'DumpSSIMRetrieveState'), (3.9238879680633545, 'DumpSSIMState'), (132.42144894599915, 'FinalState')]
433:[(1.6086390018463135, 'DumpSSIMRetrieveState'), (3.2329261302948, 'DumpSSIMState'), (177.01727509498596, 'FinalState')]
449:[(1.6090080738067627, 'DumpSSIMRetrieveState'), (2.603158950805664, 'DumpSSIMState'), (136.0039999485016, 'FinalState')]
465:[(1.6094059944152832, 'DumpSSIMRetrieveState'), (3.2598531246185303, 'DumpSSIMState'), (145.02987813949585, 'FinalState')]
481:[(1.6097760200500488, 'DumpSSIMRetrieveState'), (3.1242899894714355, 'DumpSSIMState'), (143.66386008262634, 'FinalState')]
497:[(1.6101200580596924, 'DumpSSIMRetrieveState'), (2.63965106010437, 'DumpSSIMState'), (171.14363503456116, 'FinalState')]
