0:[(1.3619391918182373, 'DumpSSIMRetrieveState'), (1.9719691276550293, 'DumpSSIMState'), (131.23509216308594, 'FinalState')]
16:[(1.363328218460083, 'DumpSSIMRetrieveState'), (2.6231441497802734, 'DumpSSIMState'), (128.17431616783142, 'FinalState')]
32:[(1.3636491298675537, 'DumpSSIMRetrieveState'), (2.3772010803222656, 'DumpSSIMState'), (132.34746623039246, 'FinalState')]
48:[(1.3690810203552246, 'DumpSSIMRetrieveState'), (2.4667351245880127, 'DumpSSIMState'), (130.43766021728516, 'FinalState')]
64:[(1.3694751262664795, 'DumpSSIMRetrieveState'), (2.660036087036133, 'DumpSSIMState'), (132.69001722335815, 'FinalState')]
80:[(1.3699300289154053, 'DumpSSIMRetrieveState'), (2.7095420360565186, 'DumpSSIMState'), (131.17449808120728, 'FinalState')]
96:[(1.3705480098724365, 'DumpSSIMRetrieveState'), (2.768205165863037, 'DumpSSIMState'), (132.17524313926697, 'FinalState')]
112:[(1.3719151020050049, 'DumpSSIMRetrieveState'), (2.21620512008667, 'DumpSSIMState'), (136.01374506950378, 'FinalState')]
128:[(1.3725731372833252, 'DumpSSIMRetrieveState'), (3.714740037918091, 'DumpSSIMState'), (131.83994817733765, 'FinalState')]
144:[(1.376453161239624, 'DumpSSIMRetrieveState'), (3.8436741828918457, 'DumpSSIMState'), (129.00115609169006, 'FinalState')]
160:[(1.3854010105133057, 'DumpSSIMRetrieveState'), (3.4107542037963867, 'DumpSSIMState'), (138.09656620025635, 'FinalState')]
176:[(1.4040710926055908, 'DumpSSIMRetrieveState'), (3.345867156982422, 'DumpSSIMState'), (133.3233950138092, 'FinalState')]
192:[(1.410182237625122, 'DumpSSIMRetrieveState'), (2.894637107849121, 'DumpSSIMState'), (138.4580991268158, 'FinalState')]
208:[(1.4129550457000732, 'DumpSSIMRetrieveState'), (2.5777461528778076, 'DumpSSIMState'), (135.91460919380188, 'FinalState')]
224:[(1.4135551452636719, 'DumpSSIMRetrieveState'), (2.8817811012268066, 'DumpSSIMState'), (70.35529804229736, 'FinalState')]
240:[(1.4141051769256592, 'DumpSSIMRetrieveState'), (3.1504201889038086, 'DumpSSIMState'), (135.37528800964355, 'FinalState')]
256:[(1.4144940376281738, 'DumpSSIMRetrieveState'), (2.9957802295684814, 'DumpSSIMState'), (131.95790815353394, 'FinalState')]
272:[(1.4148662090301514, 'DumpSSIMRetrieveState'), (2.258559226989746, 'DumpSSIMState'), (136.87084007263184, 'FinalState')]
288:[(1.4152710437774658, 'DumpSSIMRetrieveState'), (2.2304580211639404, 'DumpSSIMState'), (131.583505153656, 'FinalState')]
304:[(1.4156601428985596, 'DumpSSIMRetrieveState'), (2.618547201156616, 'DumpSSIMState'), (77.04004502296448, 'FinalState')]
320:[(1.4181880950927734, 'DumpSSIMRetrieveState'), (3.721621036529541, 'DumpSSIMState'), (134.89597916603088, 'FinalState')]
336:[(1.423002004623413, 'DumpSSIMRetrieveState'), (2.414260149002075, 'DumpSSIMState'), (69.43376421928406, 'FinalState')]
352:[(1.4342601299285889, 'DumpSSIMRetrieveState'), (2.721492052078247, 'DumpSSIMState'), (127.06827521324158, 'FinalState')]
368:[(1.441174030303955, 'DumpSSIMRetrieveState'), (3.449925184249878, 'DumpSSIMState'), (138.85506415367126, 'FinalState')]
384:[(1.4440240859985352, 'DumpSSIMRetrieveState'), (3.0098230838775635, 'DumpSSIMState'), (145.19207310676575, 'FinalState')]
400:[(1.444601058959961, 'DumpSSIMRetrieveState'), (3.78324818611145, 'DumpSSIMState'), (128.02076411247253, 'FinalState')]
