0:[(0.7131519317626953, 'DumpSSIMRetrieveState'), (1.1827161312103271, 'DumpSSIMState'), (126.54028105735779, 'FinalState')]
179:[(1.7684309482574463, 'DumpSSIMRetrieveState'), (2.9422669410705566, 'DumpSSIMState'), (128.40329813957214, 'FinalState')]
195:[(1.7729041576385498, 'DumpSSIMRetrieveState'), (2.562260150909424, 'DumpSSIMState'), (132.62069606781006, 'FinalState')]
211:[(1.773643970489502, 'DumpSSIMRetrieveState'), (2.7601311206817627, 'DumpSSIMState'), (72.97805094718933, 'FinalState')]
227:[(1.775434970855713, 'DumpSSIMRetrieveState'), (2.562324047088623, 'DumpSSIMState'), (138.15660095214844, 'FinalState')]
243:[(1.776482105255127, 'DumpSSIMRetrieveState'), (3.8911240100860596, 'DumpSSIMState'), (134.0491759777069, 'FinalState')]
259:[(1.776911973953247, 'DumpSSIMRetrieveState'), (2.8356101512908936, 'DumpSSIMState'), (141.95825004577637, 'FinalState')]
275:[(1.7773311138153076, 'DumpSSIMRetrieveState'), (3.2723121643066406, 'DumpSSIMState'), (142.41293907165527, 'FinalState')]
291:[(1.7777719497680664, 'DumpSSIMRetrieveState'), (3.798678159713745, 'DumpSSIMState'), (165.2076380252838, 'FinalState')]
307:[(1.778205156326294, 'DumpSSIMRetrieveState'), (3.275177001953125, 'DumpSSIMState'), (152.62363505363464, 'FinalState')]
323:[(1.7798831462860107, 'DumpSSIMRetrieveState'), (3.6631250381469727, 'DumpSSIMState'), (128.92196702957153, 'FinalState')]
339:[(1.7816200256347656, 'DumpSSIMRetrieveState'), (2.993802070617676, 'DumpSSIMState'), (130.14511394500732, 'FinalState')]
355:[(1.7834391593933105, 'DumpSSIMRetrieveState'), (4.147053956985474, 'DumpSSIMState'), (140.66341304779053, 'FinalState')]
371:[(1.7889430522918701, 'DumpSSIMRetrieveState'), (2.777311086654663, 'DumpSSIMState'), (130.161052942276, 'FinalState')]
387:[(1.7921090126037598, 'DumpSSIMRetrieveState'), (2.9711520671844482, 'DumpSSIMState'), (137.74801802635193, 'FinalState')]
403:[(1.7951829433441162, 'DumpSSIMRetrieveState'), (4.159917116165161, 'DumpSSIMState'), (134.7724530696869, 'FinalState')]
419:[(1.7970240116119385, 'DumpSSIMRetrieveState'), (4.385735034942627, 'DumpSSIMState'), (134.8077530860901, 'FinalState')]
435:[(1.7993950843811035, 'DumpSSIMRetrieveState'), (2.681908130645752, 'DumpSSIMState'), (151.6384310722351, 'FinalState')]
451:[(1.7999401092529297, 'DumpSSIMRetrieveState'), (2.687775135040283, 'DumpSSIMState'), (131.84171199798584, 'FinalState')]
467:[(1.8004391193389893, 'DumpSSIMRetrieveState'), (3.2617881298065186, 'DumpSSIMState'), (127.43759512901306, 'FinalState')]
483:[(1.800940990447998, 'DumpSSIMRetrieveState'), (3.2752480506896973, 'DumpSSIMState'), (131.43735098838806, 'FinalState')]
499:[(1.8014280796051025, 'DumpSSIMRetrieveState'), (3.3593790531158447, 'DumpSSIMState'), (69.84439301490784, 'FinalState')]
515:[(1.8018760681152344, 'DumpSSIMRetrieveState'), (3.076169967651367, 'DumpSSIMState'), (127.39181303977966, 'FinalState')]
