0:[(1.439655065536499, 'DumpSSIMRetrieveState'), (1.8578619956970215, 'DumpSSIMState'), (101.33386611938477, 'FinalState')]
16:[(1.4482901096343994, 'DumpSSIMRetrieveState'), (2.1841719150543213, 'DumpSSIMState'), (71.17835593223572, 'FinalState')]
32:[(1.4489619731903076, 'DumpSSIMRetrieveState'), (2.5802149772644043, 'DumpSSIMState'), (130.455570936203, 'FinalState')]
48:[(1.4497249126434326, 'DumpSSIMRetrieveState'), (2.5989980697631836, 'DumpSSIMState'), (129.19932389259338, 'FinalState')]
64:[(1.4504070281982422, 'DumpSSIMRetrieveState'), (2.3498659133911133, 'DumpSSIMState'), (70.24850106239319, 'FinalState')]
80:[(1.4621829986572266, 'DumpSSIMRetrieveState'), (2.6643989086151123, 'DumpSSIMState'), (71.6287488937378, 'FinalState')]
96:[(1.468148946762085, 'DumpSSIMRetrieveState'), (2.463557004928589, 'DumpSSIMState'), (69.25989603996277, 'FinalState')]
112:[(1.4773540496826172, 'DumpSSIMRetrieveState'), (2.5963211059570312, 'DumpSSIMState'), (143.4305078983307, 'FinalState')]
128:[(1.4831469058990479, 'DumpSSIMRetrieveState'), (2.7463700771331787, 'DumpSSIMState'), (69.75355291366577, 'FinalState')]
144:[(1.4883930683135986, 'DumpSSIMRetrieveState'), (3.333209991455078, 'DumpSSIMState'), (72.6354250907898, 'FinalState')]
160:[(1.4938859939575195, 'DumpSSIMRetrieveState'), (3.6945691108703613, 'DumpSSIMState'), (131.12676310539246, 'FinalState')]
176:[(1.4996669292449951, 'DumpSSIMRetrieveState'), (2.970531940460205, 'DumpSSIMState'), (135.9862940311432, 'FinalState')]
192:[(1.5006349086761475, 'DumpSSIMRetrieveState'), (3.0361199378967285, 'DumpSSIMState'), (139.47776293754578, 'FinalState')]
208:[(1.5013749599456787, 'DumpSSIMRetrieveState'), (2.3948569297790527, 'DumpSSIMState'), (71.63920497894287, 'FinalState')]
224:[(1.5022709369659424, 'DumpSSIMRetrieveState'), (2.4244320392608643, 'DumpSSIMState'), (72.37455296516418, 'FinalState')]
240:[(1.503237009048462, 'DumpSSIMRetrieveState'), (2.6521921157836914, 'DumpSSIMState'), (130.45825290679932, 'FinalState')]
256:[(1.5086169242858887, 'DumpSSIMRetrieveState'), (2.509927988052368, 'DumpSSIMState'), (71.10231494903564, 'FinalState')]
272:[(1.522934913635254, 'DumpSSIMRetrieveState'), (3.4130969047546387, 'DumpSSIMState'), (129.86296200752258, 'FinalState')]
288:[(1.5287349224090576, 'DumpSSIMRetrieveState'), (2.3597888946533203, 'DumpSSIMState'), (70.49147295951843, 'FinalState')]
304:[(1.5320820808410645, 'DumpSSIMRetrieveState'), (2.477039098739624, 'DumpSSIMState'), (75.33989596366882, 'FinalState')]
320:[(1.5354499816894531, 'DumpSSIMRetrieveState'), (2.585984945297241, 'DumpSSIMState'), (69.99479699134827, 'FinalState')]
336:[(1.5361030101776123, 'DumpSSIMRetrieveState'), (3.118773937225342, 'DumpSSIMState'), (129.71597409248352, 'FinalState')]
352:[(1.5367820262908936, 'DumpSSIMRetrieveState'), (3.6073760986328125, 'DumpSSIMState'), (133.13330602645874, 'FinalState')]
368:[(1.5372719764709473, 'DumpSSIMRetrieveState'), (2.4188411235809326, 'DumpSSIMState'), (69.37353706359863, 'FinalState')]
384:[(1.537808895111084, 'DumpSSIMRetrieveState'), (2.608747959136963, 'DumpSSIMState'), (131.59479999542236, 'FinalState')]
400:[(1.538351058959961, 'DumpSSIMRetrieveState'), (2.9198379516601562, 'DumpSSIMState'), (128.88456106185913, 'FinalState')]
416:[(1.5412180423736572, 'DumpSSIMRetrieveState'), (2.5307650566101074, 'DumpSSIMState'), (69.46980500221252, 'FinalState')]
432:[(1.5440030097961426, 'DumpSSIMRetrieveState'), (2.999519109725952, 'DumpSSIMState'), (70.19238495826721, 'FinalState')]
