0:[(0.034193992614746094, 'DumpSSIMRetrieveState'), (0.40614986419677734, 'DumpSSIMState'), (122.49662494659424, 'FinalState')]
16:[(0.5115659236907959, 'DumpSSIMRetrieveState'), (1.2632648944854736, 'DumpSSIMState'), (140.29895091056824, 'FinalState')]
32:[(0.5243258476257324, 'DumpSSIMRetrieveState'), (2.106320858001709, 'DumpSSIMState'), (254.7665319442749, 'FinalState')]
48:[(0.5357480049133301, 'DumpSSIMRetrieveState'), (1.6223819255828857, 'DumpSSIMState'), (158.41811800003052, 'FinalState')]
64:[(0.9922938346862793, 'DumpSSIMRetrieveState'), (2.98649001121521, 'DumpSSIMState'), (179.35334992408752, 'FinalState')]
80:[(0.9932718276977539, 'DumpSSIMRetrieveState'), (2.097282886505127, 'DumpSSIMState'), (131.4916169643402, 'FinalState')]
96:[(1.0433728694915771, 'DumpSSIMRetrieveState'), (2.2842578887939453, 'DumpSSIMState'), (134.69604086875916, 'FinalState')]
112:[(1.3583598136901855, 'DumpSSIMRetrieveState'), (2.2577199935913086, 'DumpSSIMState'), (135.10388684272766, 'FinalState')]
128:[(1.3619978427886963, 'DumpSSIMRetrieveState'), (2.288702964782715, 'DumpSSIMState'), (152.94093585014343, 'FinalState')]
144:[(1.3658828735351562, 'DumpSSIMRetrieveState'), (2.28106689453125, 'DumpSSIMState'), (71.23768901824951, 'FinalState')]
160:[(1.3662610054016113, 'DumpSSIMRetrieveState'), (2.813506841659546, 'DumpSSIMState'), (129.7248249053955, 'FinalState')]
176:[(1.3667700290679932, 'DumpSSIMRetrieveState'), (2.661393880844116, 'DumpSSIMState'), (134.00238680839539, 'FinalState')]
192:[(1.3671200275421143, 'DumpSSIMRetrieveState'), (3.505535840988159, 'DumpSSIMState'), (132.1676709651947, 'FinalState')]
208:[(1.3676538467407227, 'DumpSSIMRetrieveState'), (2.363262891769409, 'DumpSSIMState'), (138.13547587394714, 'FinalState')]
224:[(1.3680109977722168, 'DumpSSIMRetrieveState'), (2.8148410320281982, 'DumpSSIMState'), (137.7954080104828, 'FinalState')]
240:[(1.3685698509216309, 'DumpSSIMRetrieveState'), (3.1668739318847656, 'DumpSSIMState'), (130.6633849143982, 'FinalState')]
256:[(1.3693008422851562, 'DumpSSIMRetrieveState'), (2.696018934249878, 'DumpSSIMState'), (128.15590691566467, 'FinalState')]
272:[(1.3699560165405273, 'DumpSSIMRetrieveState'), (2.8501899242401123, 'DumpSSIMState'), (128.5198359489441, 'FinalState')]
288:[(1.37391996383667, 'DumpSSIMRetrieveState'), (2.985158920288086, 'DumpSSIMState'), (153.32367300987244, 'FinalState')]
304:[(1.386948823928833, 'DumpSSIMRetrieveState'), (2.2637879848480225, 'DumpSSIMState'), (175.81315684318542, 'FinalState')]
320:[(1.404968023300171, 'DumpSSIMRetrieveState'), (2.257784843444824, 'DumpSSIMState'), (151.45515990257263, 'FinalState')]
