0:[(0.30556702613830566, 'DumpSSIMRetrieveState'), (0.8338000774383545, 'DumpSSIMState'), (127.64682102203369, 'FinalState')]
16:[(0.6944200992584229, 'DumpSSIMRetrieveState'), (1.555845022201538, 'DumpSSIMState'), (69.92401909828186, 'FinalState')]
32:[(0.8307180404663086, 'DumpSSIMRetrieveState'), (2.0436670780181885, 'DumpSSIMState'), (189.95480799674988, 'FinalState')]
48:[(0.8523950576782227, 'DumpSSIMRetrieveState'), (1.7016971111297607, 'DumpSSIMState'), (129.6742341518402, 'FinalState')]
64:[(1.1124560832977295, 'DumpSSIMRetrieveState'), (2.063183069229126, 'DumpSSIMState'), (132.24178194999695, 'FinalState')]
80:[(1.1174390316009521, 'DumpSSIMRetrieveState'), (2.220335006713867, 'DumpSSIMState'), (130.9109010696411, 'FinalState')]
96:[(1.1263151168823242, 'DumpSSIMRetrieveState'), (2.408344030380249, 'DumpSSIMState'), (147.29149293899536, 'FinalState')]
112:[(1.2401461601257324, 'DumpSSIMRetrieveState'), (3.220773935317993, 'DumpSSIMState'), (133.20453810691833, 'FinalState')]
128:[(1.3893060684204102, 'DumpSSIMRetrieveState'), (2.508507013320923, 'DumpSSIMState'), (129.190523147583, 'FinalState')]
144:[(1.4415850639343262, 'DumpSSIMRetrieveState'), (2.134791135787964, 'DumpSSIMState'), (129.41629815101624, 'FinalState')]
160:[(1.442167043685913, 'DumpSSIMRetrieveState'), (2.3081769943237305, 'DumpSSIMState'), (135.80430793762207, 'FinalState')]
176:[(1.4452869892120361, 'DumpSSIMRetrieveState'), (3.2750041484832764, 'DumpSSIMState'), (135.68098497390747, 'FinalState')]
192:[(1.4488649368286133, 'DumpSSIMRetrieveState'), (2.450637102127075, 'DumpSSIMState'), (127.54708909988403, 'FinalState')]
208:[(1.453381061553955, 'DumpSSIMRetrieveState'), (2.218201160430908, 'DumpSSIMState'), (72.416433095932, 'FinalState')]
224:[(1.4580330848693848, 'DumpSSIMRetrieveState'), (2.803420066833496, 'DumpSSIMState'), (145.81156516075134, 'FinalState')]
240:[(1.467613935470581, 'DumpSSIMRetrieveState'), (2.9090070724487305, 'DumpSSIMState'), (129.9455029964447, 'FinalState')]
256:[(1.4752130508422852, 'DumpSSIMRetrieveState'), (2.832489013671875, 'DumpSSIMState'), (192.6811821460724, 'FinalState')]
272:[(1.482193946838379, 'DumpSSIMRetrieveState'), (2.4047629833221436, 'DumpSSIMState'), (158.21238493919373, 'FinalState')]
