0:[(1.3678760528564453, 'DumpSSIMRetrieveState'), (1.9071919918060303, 'DumpSSIMState'), (130.90021109580994, 'FinalState')]
16:[(1.3692100048065186, 'DumpSSIMRetrieveState'), (2.3433499336242676, 'DumpSSIMState'), (134.61953806877136, 'FinalState')]
32:[(1.3711440563201904, 'DumpSSIMRetrieveState'), (2.3682751655578613, 'DumpSSIMState'), (132.247318983078, 'FinalState')]
48:[(1.3716750144958496, 'DumpSSIMRetrieveState'), (2.6624860763549805, 'DumpSSIMState'), (145.97445106506348, 'FinalState')]
64:[(1.3742139339447021, 'DumpSSIMRetrieveState'), (2.068674087524414, 'DumpSSIMState'), (71.10762906074524, 'FinalState')]
80:[(1.3745009899139404, 'DumpSSIMRetrieveState'), (2.0612270832061768, 'DumpSSIMState'), (76.34495806694031, 'FinalState')]
96:[(1.3778791427612305, 'DumpSSIMRetrieveState'), (3.570708990097046, 'DumpSSIMState'), (142.51672410964966, 'FinalState')]
112:[(1.378420114517212, 'DumpSSIMRetrieveState'), (3.0597400665283203, 'DumpSSIMState'), (144.77708506584167, 'FinalState')]
128:[(1.379364013671875, 'DumpSSIMRetrieveState'), (2.2910749912261963, 'DumpSSIMState'), (139.41084909439087, 'FinalState')]
144:[(1.3798530101776123, 'DumpSSIMRetrieveState'), (3.111845016479492, 'DumpSSIMState'), (131.64736413955688, 'FinalState')]
160:[(1.3802709579467773, 'DumpSSIMRetrieveState'), (2.571589946746826, 'DumpSSIMState'), (132.925537109375, 'FinalState')]
176:[(1.3806350231170654, 'DumpSSIMRetrieveState'), (2.7781870365142822, 'DumpSSIMState'), (155.5326111316681, 'FinalState')]
192:[(1.381005048751831, 'DumpSSIMRetrieveState'), (2.2946290969848633, 'DumpSSIMState'), (134.51045608520508, 'FinalState')]
208:[(1.381303071975708, 'DumpSSIMRetrieveState'), (3.726202964782715, 'DumpSSIMState'), (130.6283049583435, 'FinalState')]
224:[(1.3816051483154297, 'DumpSSIMRetrieveState'), (3.8754420280456543, 'DumpSSIMState'), (136.74655604362488, 'FinalState')]
240:[(1.383795976638794, 'DumpSSIMRetrieveState'), (3.623208999633789, 'DumpSSIMState'), (148.03033113479614, 'FinalState')]
256:[(1.3865010738372803, 'DumpSSIMRetrieveState'), (2.334398031234741, 'DumpSSIMState'), (134.29203009605408, 'FinalState')]
272:[(1.3944611549377441, 'DumpSSIMRetrieveState'), (3.1876299381256104, 'DumpSSIMState'), (142.78109693527222, 'FinalState')]
288:[(1.4076740741729736, 'DumpSSIMRetrieveState'), (3.6649160385131836, 'DumpSSIMState'), (197.52038407325745, 'FinalState')]
304:[(1.4098610877990723, 'DumpSSIMRetrieveState'), (2.4265520572662354, 'DumpSSIMState'), (138.0769600868225, 'FinalState')]
320:[(1.410520076751709, 'DumpSSIMRetrieveState'), (2.5296411514282227, 'DumpSSIMState'), (129.68237400054932, 'FinalState')]
336:[(1.4110159873962402, 'DumpSSIMRetrieveState'), (2.343407154083252, 'DumpSSIMState'), (130.9634759426117, 'FinalState')]
352:[(1.4116439819335938, 'DumpSSIMRetrieveState'), (2.576106071472168, 'DumpSSIMState'), (145.58170008659363, 'FinalState')]
368:[(1.4120831489562988, 'DumpSSIMRetrieveState'), (3.3759500980377197, 'DumpSSIMState'), (138.49547696113586, 'FinalState')]
384:[(1.4126360416412354, 'DumpSSIMRetrieveState'), (3.8574650287628174, 'DumpSSIMState'), (176.78890204429626, 'FinalState')]
400:[(1.4132540225982666, 'DumpSSIMRetrieveState'), (2.433767080307007, 'DumpSSIMState'), (138.70476603507996, 'FinalState')]
416:[(1.416046142578125, 'DumpSSIMRetrieveState'), (3.4373669624328613, 'DumpSSIMState'), (144.15859508514404, 'FinalState')]
432:[(1.4178309440612793, 'DumpSSIMRetrieveState'), (2.808382034301758, 'DumpSSIMState'), (131.02111411094666, 'FinalState')]
448:[(1.4247150421142578, 'DumpSSIMRetrieveState'), (2.3261301517486572, 'DumpSSIMState'), (130.5238151550293, 'FinalState')]
464:[(1.4306819438934326, 'DumpSSIMRetrieveState'), (2.45432710647583, 'DumpSSIMState'), (140.20724606513977, 'FinalState')]
480:[(1.4316461086273193, 'DumpSSIMRetrieveState'), (2.841830015182495, 'DumpSSIMState'), (185.76226496696472, 'FinalState')]
496:[(1.4322309494018555, 'DumpSSIMRetrieveState'), (2.527330160140991, 'DumpSSIMState'), (134.80419993400574, 'FinalState')]
512:[(1.4327280521392822, 'DumpSSIMRetrieveState'), (3.4145419597625732, 'DumpSSIMState'), (149.02551102638245, 'FinalState')]
528:[(1.4333021640777588, 'DumpSSIMRetrieveState'), (3.2264060974121094, 'DumpSSIMState'), (235.50542998313904, 'FinalState')]
544:[(1.4337871074676514, 'DumpSSIMRetrieveState'), (3.678226947784424, 'DumpSSIMState'), (148.17019414901733, 'FinalState')]
560:[(1.4368071556091309, 'DumpSSIMRetrieveState'), (3.109184980392456, 'DumpSSIMState'), (169.99532413482666, 'FinalState')]
576:[(1.442141056060791, 'DumpSSIMRetrieveState'), (3.1998651027679443, 'DumpSSIMState'), (146.5248191356659, 'FinalState')]
592:[(1.4525220394134521, 'DumpSSIMRetrieveState'), (3.2471230030059814, 'DumpSSIMState'), (169.35107398033142, 'FinalState')]
608:[(1.4581799507141113, 'DumpSSIMRetrieveState'), (3.6666359901428223, 'DumpSSIMState'), (236.84427213668823, 'FinalState')]
624:[(1.461555004119873, 'DumpSSIMRetrieveState'), (2.6436140537261963, 'DumpSSIMState'), (204.55588603019714, 'FinalState')]
