0:[(0.18313384056091309, 'DumpSSIMRetrieveState'), (0.6164629459381104, 'DumpSSIMState'), (71.72160601615906, 'FinalState')]
16:[(0.49663400650024414, 'DumpSSIMRetrieveState'), (1.8299407958984375, 'DumpSSIMState'), (70.43476581573486, 'FinalState')]
32:[(0.4972689151763916, 'DumpSSIMRetrieveState'), (1.3010258674621582, 'DumpSSIMState'), (126.14063692092896, 'FinalState')]
48:[(0.5376269817352295, 'DumpSSIMRetrieveState'), (1.767002820968628, 'DumpSSIMState'), (131.34727692604065, 'FinalState')]
64:[(0.6490278244018555, 'DumpSSIMRetrieveState'), (1.5317678451538086, 'DumpSSIMState'), (129.9826979637146, 'FinalState')]
80:[(0.6819198131561279, 'DumpSSIMRetrieveState'), (1.6820569038391113, 'DumpSSIMState'), (133.0910828113556, 'FinalState')]
96:[(0.8755548000335693, 'DumpSSIMRetrieveState'), (2.0125789642333984, 'DumpSSIMState'), (141.5011739730835, 'FinalState')]
112:[(1.3793668746948242, 'DumpSSIMRetrieveState'), (2.377394914627075, 'DumpSSIMState'), (149.08499193191528, 'FinalState')]
128:[(1.381371021270752, 'DumpSSIMRetrieveState'), (2.328260898590088, 'DumpSSIMState'), (124.24881887435913, 'FinalState')]
144:[(1.387347936630249, 'DumpSSIMRetrieveState'), (2.5507168769836426, 'DumpSSIMState'), (129.3797209262848, 'FinalState')]
160:[(1.3878710269927979, 'DumpSSIMRetrieveState'), (4.6396379470825195, 'DumpSSIMState'), (301.6799809932709, 'ErrorState')]
176:[(1.3883979320526123, 'DumpSSIMRetrieveState'), (2.539210796356201, 'DumpSSIMState'), (138.41048789024353, 'FinalState')]
192:[(1.388901948928833, 'DumpSSIMRetrieveState'), (2.385469913482666, 'DumpSSIMState'), (126.12536382675171, 'FinalState')]
208:[(1.3895909786224365, 'DumpSSIMRetrieveState'), (2.7059638500213623, 'DumpSSIMState'), (147.23046898841858, 'FinalState')]
224:[(1.3903448581695557, 'DumpSSIMRetrieveState'), (2.412247896194458, 'DumpSSIMState'), (149.7665388584137, 'FinalState')]
240:[(1.3908448219299316, 'DumpSSIMRetrieveState'), (2.734731912612915, 'DumpSSIMState'), (145.0203938484192, 'FinalState')]
256:[(1.3912358283996582, 'DumpSSIMRetrieveState'), (2.768383026123047, 'DumpSSIMState'), (136.4232759475708, 'FinalState')]
272:[(1.3920679092407227, 'DumpSSIMRetrieveState'), (2.265702962875366, 'DumpSSIMState'), (139.34427499771118, 'FinalState')]
288:[(1.3975958824157715, 'DumpSSIMRetrieveState'), (3.2236979007720947, 'DumpSSIMState'), (130.79700684547424, 'FinalState')]
304:[(1.4171249866485596, 'DumpSSIMRetrieveState'), (2.6555819511413574, 'DumpSSIMState'), (167.32751083374023, 'FinalState')]
320:[(1.424400806427002, 'DumpSSIMRetrieveState'), (2.3417928218841553, 'DumpSSIMState'), (68.69770288467407, 'FinalState')]
336:[(1.4320268630981445, 'DumpSSIMRetrieveState'), (2.2044379711151123, 'DumpSSIMState'), (69.0365948677063, 'FinalState')]
352:[(1.437147855758667, 'DumpSSIMRetrieveState'), (3.168311834335327, 'DumpSSIMState'), (132.11424088478088, 'FinalState')]
368:[(1.4398808479309082, 'DumpSSIMRetrieveState'), (2.4265990257263184, 'DumpSSIMState'), (142.82223391532898, 'FinalState')]
384:[(1.4408209323883057, 'DumpSSIMRetrieveState'), (2.5669100284576416, 'DumpSSIMState'), (128.9306879043579, 'FinalState')]
400:[(1.441450834274292, 'DumpSSIMRetrieveState'), (3.444518804550171, 'DumpSSIMState'), (177.4559350013733, 'FinalState')]
416:[(1.4419219493865967, 'DumpSSIMRetrieveState'), (2.4645559787750244, 'DumpSSIMState'), (142.35971999168396, 'FinalState')]
432:[(1.4423999786376953, 'DumpSSIMRetrieveState'), (2.2994918823242188, 'DumpSSIMState'), (143.04486989974976, 'FinalState')]
448:[(1.4451429843902588, 'DumpSSIMRetrieveState'), (2.805957794189453, 'DumpSSIMState'), (132.13422298431396, 'FinalState')]
464:[(1.445734977722168, 'DumpSSIMRetrieveState'), (2.85052490234375, 'DumpSSIMState'), (71.25172400474548, 'FinalState')]
480:[(1.4519398212432861, 'DumpSSIMRetrieveState'), (3.794705867767334, 'DumpSSIMState'), (137.29743099212646, 'FinalState')]
496:[(1.465592861175537, 'DumpSSIMRetrieveState'), (3.0586040019989014, 'DumpSSIMState'), (128.1840419769287, 'FinalState')]
512:[(1.469679832458496, 'DumpSSIMRetrieveState'), (3.22816801071167, 'DumpSSIMState'), (131.2736029624939, 'FinalState')]
528:[(1.4707520008087158, 'DumpSSIMRetrieveState'), (2.2716000080108643, 'DumpSSIMState'), (70.82010197639465, 'FinalState')]
544:[(1.471648931503296, 'DumpSSIMRetrieveState'), (2.236675977706909, 'DumpSSIMState'), (128.15975880622864, 'FinalState')]
560:[(1.4722678661346436, 'DumpSSIMRetrieveState'), (2.2959909439086914, 'DumpSSIMState'), (132.9552869796753, 'FinalState')]
576:[(1.4729440212249756, 'DumpSSIMRetrieveState'), (2.2778818607330322, 'DumpSSIMState'), (140.75888180732727, 'FinalState')]
592:[(1.4736518859863281, 'DumpSSIMRetrieveState'), (2.271692991256714, 'DumpSSIMState'), (70.20355081558228, 'FinalState')]
608:[(1.4742698669433594, 'DumpSSIMRetrieveState'), (2.8372409343719482, 'DumpSSIMState'), (137.91858386993408, 'FinalState')]
624:[(1.4814579486846924, 'DumpSSIMRetrieveState'), (3.54412579536438, 'DumpSSIMState'), (128.4480378627777, 'FinalState')]
640:[(1.493055820465088, 'DumpSSIMRetrieveState'), (2.8010358810424805, 'DumpSSIMState'), (134.7530779838562, 'FinalState')]
656:[(1.503255844116211, 'DumpSSIMRetrieveState'), (3.288533926010132, 'DumpSSIMState'), (146.4738109111786, 'FinalState')]
672:[(1.5071539878845215, 'DumpSSIMRetrieveState'), (3.664548873901367, 'DumpSSIMState'), (150.13095498085022, 'FinalState')]
688:[(1.5080540180206299, 'DumpSSIMRetrieveState'), (2.690898895263672, 'DumpSSIMState'), (70.96081590652466, 'FinalState')]
704:[(1.5088098049163818, 'DumpSSIMRetrieveState'), (2.6130268573760986, 'DumpSSIMState'), (94.27150702476501, 'FinalState')]
720:[(1.5115718841552734, 'DumpSSIMRetrieveState'), (2.839768886566162, 'DumpSSIMState'), (69.75046896934509, 'FinalState')]
736:[(1.5145299434661865, 'DumpSSIMRetrieveState'), (2.9898719787597656, 'DumpSSIMState'), (139.1917598247528, 'FinalState')]
752:[(1.5175399780273438, 'DumpSSIMRetrieveState'), (2.584106922149658, 'DumpSSIMState'), (145.69432091712952, 'FinalState')]
768:[(1.5207350254058838, 'DumpSSIMRetrieveState'), (2.4693379402160645, 'DumpSSIMState'), (132.89938497543335, 'FinalState')]
784:[(1.524662971496582, 'DumpSSIMRetrieveState'), (2.316519021987915, 'DumpSSIMState'), (131.01606583595276, 'FinalState')]
