0:[(0.5108990669250488, 'DumpSSIMRetrieveState'), (1.0163500308990479, 'DumpSSIMState'), (141.0119390487671, 'FinalState')]
16:[(0.7486250400543213, 'DumpSSIMRetrieveState'), (1.7717499732971191, 'DumpSSIMState'), (131.52320504188538, 'FinalState')]
32:[(0.9140059947967529, 'DumpSSIMRetrieveState'), (2.4152801036834717, 'DumpSSIMState'), (127.72109913825989, 'FinalState')]
48:[(0.9723989963531494, 'DumpSSIMRetrieveState'), (2.8729591369628906, 'DumpSSIMState'), (142.46614909172058, 'FinalState')]
64:[(1.1332321166992188, 'DumpSSIMRetrieveState'), (2.636080026626587, 'DumpSSIMState'), (257.8151481151581, 'FinalState')]
80:[(1.3816330432891846, 'DumpSSIMRetrieveState'), (3.321047067642212, 'DumpSSIMState'), (147.6994171142578, 'FinalState')]
96:[(1.381978988647461, 'DumpSSIMRetrieveState'), (2.184425115585327, 'DumpSSIMState'), (84.3269100189209, 'FinalState')]
112:[(1.3837809562683105, 'DumpSSIMRetrieveState'), (1.9930291175842285, 'DumpSSIMState'), (158.83775806427002, 'FinalState')]
128:[(1.3886711597442627, 'DumpSSIMRetrieveState'), (2.3565709590911865, 'DumpSSIMState'), (136.4076030254364, 'FinalState')]
144:[(1.3956480026245117, 'DumpSSIMRetrieveState'), (2.6296191215515137, 'DumpSSIMState'), (171.4636640548706, 'FinalState')]
160:[(1.3969230651855469, 'DumpSSIMRetrieveState'), (2.832386016845703, 'DumpSSIMState'), (69.91931509971619, 'FinalState')]
176:[(1.3978631496429443, 'DumpSSIMRetrieveState'), (2.9839320182800293, 'DumpSSIMState'), (138.25248312950134, 'FinalState')]
192:[(1.398583173751831, 'DumpSSIMRetrieveState'), (3.025684118270874, 'DumpSSIMState'), (132.1668140888214, 'FinalState')]
208:[(1.3991899490356445, 'DumpSSIMRetrieveState'), (2.1191370487213135, 'DumpSSIMState'), (129.84188795089722, 'FinalState')]
224:[(1.400205135345459, 'DumpSSIMRetrieveState'), (2.5995781421661377, 'DumpSSIMState'), (138.96576595306396, 'FinalState')]
240:[(1.406783103942871, 'DumpSSIMRetrieveState'), (2.599635124206543, 'DumpSSIMState'), (143.28467512130737, 'FinalState')]
256:[(1.4232239723205566, 'DumpSSIMRetrieveState'), (2.5541300773620605, 'DumpSSIMState'), (140.47333216667175, 'FinalState')]
272:[(1.4378280639648438, 'DumpSSIMRetrieveState'), (2.9584670066833496, 'DumpSSIMState'), (125.52541899681091, 'FinalState')]
288:[(1.441972017288208, 'DumpSSIMRetrieveState'), (3.194533109664917, 'DumpSSIMState'), (142.9796941280365, 'FinalState')]
304:[(1.443242073059082, 'DumpSSIMRetrieveState'), (2.187885046005249, 'DumpSSIMState'), (69.72068500518799, 'FinalState')]
