0:[(1.1137030124664307, 'DumpSSIMRetrieveState'), (1.6188020706176758, 'DumpSSIMState'), (139.64575099945068, 'FinalState')]
16:[(1.3578259944915771, 'DumpSSIMRetrieveState'), (2.6275651454925537, 'DumpSSIMState'), (72.03793001174927, 'FinalState')]
32:[(1.3589611053466797, 'DumpSSIMRetrieveState'), (2.532222032546997, 'DumpSSIMState'), (133.28620314598083, 'FinalState')]
48:[(1.3593080043792725, 'DumpSSIMRetrieveState'), (2.1135101318359375, 'DumpSSIMState'), (75.69135904312134, 'FinalState')]
64:[(1.359976053237915, 'DumpSSIMRetrieveState'), (2.5525200366973877, 'DumpSSIMState'), (70.09457206726074, 'FinalState')]
80:[(1.3620750904083252, 'DumpSSIMRetrieveState'), (2.2278921604156494, 'DumpSSIMState'), (72.93200612068176, 'FinalState')]
96:[(1.3625850677490234, 'DumpSSIMRetrieveState'), (2.8979570865631104, 'DumpSSIMState'), (131.66091299057007, 'FinalState')]
112:[(1.363753080368042, 'DumpSSIMRetrieveState'), (2.8491430282592773, 'DumpSSIMState'), (180.24654507637024, 'FinalState')]
128:[(1.3646349906921387, 'DumpSSIMRetrieveState'), (2.3345110416412354, 'DumpSSIMState'), (131.6521589756012, 'FinalState')]
144:[(1.3686680793762207, 'DumpSSIMRetrieveState'), (2.4730191230773926, 'DumpSSIMState'), (127.78904509544373, 'FinalState')]
160:[(1.3768410682678223, 'DumpSSIMRetrieveState'), (2.5916900634765625, 'DumpSSIMState'), (139.18803215026855, 'FinalState')]
176:[(1.3901050090789795, 'DumpSSIMRetrieveState'), (2.912391185760498, 'DumpSSIMState'), (129.47474312782288, 'FinalState')]
192:[(1.3936681747436523, 'DumpSSIMRetrieveState'), (2.2352840900421143, 'DumpSSIMState'), (70.08787703514099, 'FinalState')]
208:[(1.3963851928710938, 'DumpSSIMRetrieveState'), (2.6826131343841553, 'DumpSSIMState'), (139.73549604415894, 'FinalState')]
224:[(1.4009661674499512, 'DumpSSIMRetrieveState'), (2.89067006111145, 'DumpSSIMState'), (136.0988631248474, 'FinalState')]
240:[(1.403581142425537, 'DumpSSIMRetrieveState'), (3.6264140605926514, 'DumpSSIMState'), (134.2829020023346, 'FinalState')]
256:[(1.4062139987945557, 'DumpSSIMRetrieveState'), (2.415497064590454, 'DumpSSIMState'), (71.28955602645874, 'FinalState')]
272:[(1.4086601734161377, 'DumpSSIMRetrieveState'), (2.4833531379699707, 'DumpSSIMState'), (140.19672203063965, 'FinalState')]
288:[(1.4092671871185303, 'DumpSSIMRetrieveState'), (2.351828098297119, 'DumpSSIMState'), (130.6456961631775, 'FinalState')]
304:[(1.4117960929870605, 'DumpSSIMRetrieveState'), (2.090341091156006, 'DumpSSIMState'), (120.4555881023407, 'FinalState')]
320:[(1.4123551845550537, 'DumpSSIMRetrieveState'), (2.471717119216919, 'DumpSSIMState'), (136.44995307922363, 'FinalState')]
336:[(1.4149169921875, 'DumpSSIMRetrieveState'), (2.7411251068115234, 'DumpSSIMState'), (136.53114819526672, 'FinalState')]
352:[(1.4209601879119873, 'DumpSSIMRetrieveState'), (2.3345751762390137, 'DumpSSIMState'), (133.34837698936462, 'FinalState')]
368:[(1.4249930381774902, 'DumpSSIMRetrieveState'), (2.1169040203094482, 'DumpSSIMState'), (134.41280007362366, 'FinalState')]
384:[(1.4256141185760498, 'DumpSSIMRetrieveState'), (2.3518869876861572, 'DumpSSIMState'), (136.3361120223999, 'FinalState')]
400:[(1.4260621070861816, 'DumpSSIMRetrieveState'), (2.9930851459503174, 'DumpSSIMState'), (133.76063513755798, 'FinalState')]
416:[(1.4264850616455078, 'DumpSSIMRetrieveState'), (3.031069040298462, 'DumpSSIMState'), (137.07730197906494, 'FinalState')]
432:[(1.4269330501556396, 'DumpSSIMRetrieveState'), (2.4225640296936035, 'DumpSSIMState'), (70.07559514045715, 'FinalState')]
448:[(1.4290990829467773, 'DumpSSIMRetrieveState'), (2.3904809951782227, 'DumpSSIMState'), (134.32457518577576, 'FinalState')]
464:[(1.4294400215148926, 'DumpSSIMRetrieveState'), (2.370690107345581, 'DumpSSIMState'), (143.09673500061035, 'FinalState')]
480:[(1.4297840595245361, 'DumpSSIMRetrieveState'), (2.4282920360565186, 'DumpSSIMState'), (132.4421911239624, 'FinalState')]
496:[(1.4318270683288574, 'DumpSSIMRetrieveState'), (2.3519420623779297, 'DumpSSIMState'), (70.83469009399414, 'FinalState')]
512:[(1.435638189315796, 'DumpSSIMRetrieveState'), (2.83866810798645, 'DumpSSIMState'), (74.00340104103088, 'FinalState')]
528:[(1.446087121963501, 'DumpSSIMRetrieveState'), (2.230966091156006, 'DumpSSIMState'), (70.98401403427124, 'FinalState')]
544:[(1.4489710330963135, 'DumpSSIMRetrieveState'), (2.597583055496216, 'DumpSSIMState'), (146.4431471824646, 'FinalState')]
560:[(1.4495391845703125, 'DumpSSIMRetrieveState'), (2.5597121715545654, 'DumpSSIMState'), (130.58995699882507, 'FinalState')]
576:[(1.451667070388794, 'DumpSSIMRetrieveState'), (2.8304760456085205, 'DumpSSIMState'), (137.74975609779358, 'FinalState')]
592:[(1.4520790576934814, 'DumpSSIMRetrieveState'), (2.067531108856201, 'DumpSSIMState'), (71.61715507507324, 'FinalState')]
608:[(1.4524240493774414, 'DumpSSIMRetrieveState'), (3.586151123046875, 'DumpSSIMState'), (137.1367220878601, 'FinalState')]
624:[(1.4528470039367676, 'DumpSSIMRetrieveState'), (2.341571092605591, 'DumpSSIMState'), (70.8347761631012, 'FinalState')]
640:[(1.4556140899658203, 'DumpSSIMRetrieveState'), (2.3046159744262695, 'DumpSSIMState'), (72.9187171459198, 'FinalState')]
656:[(1.4591960906982422, 'DumpSSIMRetrieveState'), (2.267104148864746, 'DumpSSIMState'), (70.58662009239197, 'FinalState')]
672:[(1.465867042541504, 'DumpSSIMRetrieveState'), (2.4717772006988525, 'DumpSSIMState'), (71.06478905677795, 'FinalState')]
688:[(1.4694709777832031, 'DumpSSIMRetrieveState'), (2.380441188812256, 'DumpSSIMState'), (129.49910020828247, 'FinalState')]
704:[(1.4714751243591309, 'DumpSSIMRetrieveState'), (3.0256121158599854, 'DumpSSIMState'), (72.28610706329346, 'FinalState')]
720:[(1.4719200134277344, 'DumpSSIMRetrieveState'), (2.6826670169830322, 'DumpSSIMState'), (131.54670810699463, 'FinalState')]
736:[(1.472316026687622, 'DumpSSIMRetrieveState'), (2.759078025817871, 'DumpSSIMState'), (199.2176661491394, 'FinalState')]
752:[(1.472701072692871, 'DumpSSIMRetrieveState'), (2.695139169692993, 'DumpSSIMState'), (136.09021520614624, 'FinalState')]
768:[(1.473031997680664, 'DumpSSIMRetrieveState'), (3.0823822021484375, 'DumpSSIMState'), (131.65648102760315, 'FinalState')]
784:[(1.4733390808105469, 'DumpSSIMRetrieveState'), (2.6276211738586426, 'DumpSSIMState'), (143.7405400276184, 'FinalState')]
