0:[(0.004368782043457031, 'DumpSSIMRetrieveState'), (0.36939382553100586, 'DumpSSIMState'), (127.12127184867859, 'FinalState')]
16:[(0.4147038459777832, 'DumpSSIMRetrieveState'), (1.17989182472229, 'DumpSSIMState'), (133.8703088760376, 'FinalState')]
32:[(0.41558289527893066, 'DumpSSIMRetrieveState'), (1.351505994796753, 'DumpSSIMState'), (138.91297388076782, 'FinalState')]
48:[(0.43140697479248047, 'DumpSSIMRetrieveState'), (1.6090788841247559, 'DumpSSIMState'), (123.4870138168335, 'FinalState')]
64:[(0.7696068286895752, 'DumpSSIMRetrieveState'), (1.7324738502502441, 'DumpSSIMState'), (130.6848659515381, 'FinalState')]
80:[(0.7766079902648926, 'DumpSSIMRetrieveState'), (1.6923739910125732, 'DumpSSIMState'), (130.0950047969818, 'FinalState')]
96:[(1.0036609172821045, 'DumpSSIMRetrieveState'), (1.6561598777770996, 'DumpSSIMState'), (91.8500018119812, 'FinalState')]
112:[(1.0190379619598389, 'DumpSSIMRetrieveState'), (1.7556629180908203, 'DumpSSIMState'), (69.38042497634888, 'FinalState')]
128:[(1.0211119651794434, 'DumpSSIMRetrieveState'), (2.3125288486480713, 'DumpSSIMState'), (137.28769779205322, 'FinalState')]
144:[(1.084826946258545, 'DumpSSIMRetrieveState'), (2.3412299156188965, 'DumpSSIMState'), (72.1153998374939, 'FinalState')]
160:[(1.2940289974212646, 'DumpSSIMRetrieveState'), (2.783768892288208, 'DumpSSIMState'), (135.48144388198853, 'FinalState')]
176:[(1.322741985321045, 'DumpSSIMRetrieveState'), (2.0597198009490967, 'DumpSSIMState'), (132.14539694786072, 'FinalState')]
192:[(1.3668627738952637, 'DumpSSIMRetrieveState'), (2.2569589614868164, 'DumpSSIMState'), (131.03693199157715, 'FinalState')]
208:[(1.3684837818145752, 'DumpSSIMRetrieveState'), (2.373788833618164, 'DumpSSIMState'), (138.84494185447693, 'FinalState')]
224:[(1.368947982788086, 'DumpSSIMRetrieveState'), (2.1506338119506836, 'DumpSSIMState'), (141.63037991523743, 'FinalState')]
240:[(1.3694179058074951, 'DumpSSIMRetrieveState'), (2.7865219116210938, 'DumpSSIMState'), (173.93790578842163, 'FinalState')]
256:[(1.3698768615722656, 'DumpSSIMRetrieveState'), (2.8112709522247314, 'DumpSSIMState'), (131.7769739627838, 'FinalState')]
272:[(1.3705098628997803, 'DumpSSIMRetrieveState'), (2.081484794616699, 'DumpSSIMState'), (128.45463490486145, 'FinalState')]
288:[(1.3711388111114502, 'DumpSSIMRetrieveState'), (2.533723831176758, 'DumpSSIMState'), (136.41166281700134, 'FinalState')]
304:[(1.3715357780456543, 'DumpSSIMRetrieveState'), (2.671412944793701, 'DumpSSIMState'), (134.24507188796997, 'FinalState')]
320:[(1.3719849586486816, 'DumpSSIMRetrieveState'), (2.969977855682373, 'DumpSSIMState'), (125.87506985664368, 'FinalState')]
336:[(1.3723227977752686, 'DumpSSIMRetrieveState'), (2.836960792541504, 'DumpSSIMState'), (128.26806592941284, 'FinalState')]
352:[(1.376013994216919, 'DumpSSIMRetrieveState'), (2.7566018104553223, 'DumpSSIMState'), (135.1545548439026, 'FinalState')]
