0:[(1.3599650859832764, 'DumpSSIMRetrieveState'), (1.8513360023498535, 'DumpSSIMState'), (71.36521100997925, 'FinalState')]
16:[(1.3607680797576904, 'DumpSSIMRetrieveState'), (2.4282379150390625, 'DumpSSIMState'), (135.21729111671448, 'FinalState')]
32:[(1.363753080368042, 'DumpSSIMRetrieveState'), (3.9440340995788574, 'DumpSSIMState'), (130.86137795448303, 'FinalState')]
48:[(1.3645029067993164, 'DumpSSIMRetrieveState'), (2.655550003051758, 'DumpSSIMState'), (131.5265350341797, 'FinalState')]
64:[(1.3682270050048828, 'DumpSSIMRetrieveState'), (3.011312961578369, 'DumpSSIMState'), (137.56398010253906, 'FinalState')]
80:[(1.3722620010375977, 'DumpSSIMRetrieveState'), (2.406130075454712, 'DumpSSIMState'), (71.09417295455933, 'FinalState')]
96:[(1.3766100406646729, 'DumpSSIMRetrieveState'), (2.308272123336792, 'DumpSSIMState'), (140.26669311523438, 'FinalState')]
112:[(1.3851089477539062, 'DumpSSIMRetrieveState'), (2.927057981491089, 'DumpSSIMState'), (144.18115210533142, 'FinalState')]
128:[(1.3892509937286377, 'DumpSSIMRetrieveState'), (2.4518799781799316, 'DumpSSIMState'), (140.0316879749298, 'FinalState')]
144:[(1.3929369449615479, 'DumpSSIMRetrieveState'), (2.833385944366455, 'DumpSSIMState'), (140.86174297332764, 'FinalState')]
160:[(1.3962719440460205, 'DumpSSIMRetrieveState'), (2.520364999771118, 'DumpSSIMState'), (70.52442693710327, 'FinalState')]
176:[(1.3993608951568604, 'DumpSSIMRetrieveState'), (2.2679800987243652, 'DumpSSIMState'), (131.02792692184448, 'FinalState')]
192:[(1.3999578952789307, 'DumpSSIMRetrieveState'), (3.1288609504699707, 'DumpSSIMState'), (141.3874979019165, 'FinalState')]
208:[(1.4024760723114014, 'DumpSSIMRetrieveState'), (3.40037202835083, 'DumpSSIMState'), (139.14518094062805, 'FinalState')]
224:[(1.4049289226531982, 'DumpSSIMRetrieveState'), (2.8933069705963135, 'DumpSSIMState'), (71.87565112113953, 'FinalState')]
240:[(1.4054310321807861, 'DumpSSIMRetrieveState'), (3.016613006591797, 'DumpSSIMState'), (128.22110390663147, 'FinalState')]
256:[(1.4060111045837402, 'DumpSSIMRetrieveState'), (2.986614942550659, 'DumpSSIMState'), (70.22905898094177, 'FinalState')]
272:[(1.4064550399780273, 'DumpSSIMRetrieveState'), (2.6144790649414062, 'DumpSSIMState'), (131.23940801620483, 'FinalState')]
288:[(1.4068140983581543, 'DumpSSIMRetrieveState'), (2.1352789402008057, 'DumpSSIMState'), (69.75434708595276, 'FinalState')]
304:[(1.4072999954223633, 'DumpSSIMRetrieveState'), (3.8926870822906494, 'DumpSSIMState'), (127.13869595527649, 'FinalState')]
320:[(1.4099860191345215, 'DumpSSIMRetrieveState'), (2.1401801109313965, 'DumpSSIMState'), (69.77386713027954, 'FinalState')]
