0:[(0.5415689945220947, 'DumpSSIMRetrieveState'), (0.8810272216796875, 'DumpSSIMState'), (128.13851714134216, 'FinalState')]
16:[(1.1278820037841797, 'DumpSSIMRetrieveState'), (2.080832004547119, 'DumpSSIMState'), (144.731507062912, 'FinalState')]
32:[(1.2163360118865967, 'DumpSSIMRetrieveState'), (2.1616880893707275, 'DumpSSIMState'), (134.4317409992218, 'FinalState')]
48:[(1.4144971370697021, 'DumpSSIMRetrieveState'), (3.039463996887207, 'DumpSSIMState'), (138.23384499549866, 'FinalState')]
64:[(1.4165630340576172, 'DumpSSIMRetrieveState'), (2.26566219329834, 'DumpSSIMState'), (141.6715271472931, 'FinalState')]
80:[(1.4168901443481445, 'DumpSSIMRetrieveState'), (2.1029911041259766, 'DumpSSIMState'), (136.30895519256592, 'FinalState')]
96:[(1.417546033859253, 'DumpSSIMRetrieveState'), (2.734117031097412, 'DumpSSIMState'), (146.07269620895386, 'FinalState')]
112:[(1.4185190200805664, 'DumpSSIMRetrieveState'), (2.4188880920410156, 'DumpSSIMState'), (152.11653804779053, 'FinalState')]
128:[(1.4195091724395752, 'DumpSSIMRetrieveState'), (2.624451160430908, 'DumpSSIMState'), (168.7049469947815, 'FinalState')]
144:[(1.4201600551605225, 'DumpSSIMRetrieveState'), (2.262270212173462, 'DumpSSIMState'), (73.97355008125305, 'FinalState')]
160:[(1.423673152923584, 'DumpSSIMRetrieveState'), (2.7116641998291016, 'DumpSSIMState'), (68.82814311981201, 'FinalState')]
176:[(1.445526123046875, 'DumpSSIMRetrieveState'), (2.230441093444824, 'DumpSSIMState'), (81.19067311286926, 'FinalState')]
192:[(1.4498460292816162, 'DumpSSIMRetrieveState'), (2.5556960105895996, 'DumpSSIMState'), (71.22237300872803, 'FinalState')]
208:[(1.4536731243133545, 'DumpSSIMRetrieveState'), (2.343071222305298, 'DumpSSIMState'), (130.6952350139618, 'FinalState')]
224:[(1.4594111442565918, 'DumpSSIMRetrieveState'), (2.4152040481567383, 'DumpSSIMState'), (127.10523104667664, 'FinalState')]
240:[(1.4601891040802002, 'DumpSSIMRetrieveState'), (2.3503611087799072, 'DumpSSIMState'), (139.33335709571838, 'FinalState')]
256:[(1.4631421566009521, 'DumpSSIMRetrieveState'), (2.6059861183166504, 'DumpSSIMState'), (135.58718013763428, 'FinalState')]
272:[(1.463780164718628, 'DumpSSIMRetrieveState'), (2.0135891437530518, 'DumpSSIMState'), (132.5766041278839, 'FinalState')]
288:[(1.4642300605773926, 'DumpSSIMRetrieveState'), (2.273499011993408, 'DumpSSIMState'), (135.69047021865845, 'FinalState')]
304:[(1.4670791625976562, 'DumpSSIMRetrieveState'), (2.244495153427124, 'DumpSSIMState'), (137.50167322158813, 'FinalState')]
320:[(1.4722421169281006, 'DumpSSIMRetrieveState'), (2.3834450244903564, 'DumpSSIMState'), (69.90392899513245, 'FinalState')]
336:[(1.4771761894226074, 'DumpSSIMRetrieveState'), (4.061138153076172, 'DumpSSIMState'), (129.13093614578247, 'FinalState')]
352:[(1.479924201965332, 'DumpSSIMRetrieveState'), (2.2791152000427246, 'DumpSSIMState'), (136.43666410446167, 'FinalState')]
368:[(1.4834082126617432, 'DumpSSIMRetrieveState'), (4.061295032501221, 'DumpSSIMState'), (137.98545002937317, 'FinalState')]
384:[(1.4861440658569336, 'DumpSSIMRetrieveState'), (2.762672185897827, 'DumpSSIMState'), (141.05400013923645, 'FinalState')]
400:[(1.4888050556182861, 'DumpSSIMRetrieveState'), (2.7833611965179443, 'DumpSSIMState'), (70.06113505363464, 'FinalState')]
416:[(1.489342212677002, 'DumpSSIMRetrieveState'), (2.532474994659424, 'DumpSSIMState'), (71.92150020599365, 'FinalState')]
432:[(1.4898509979248047, 'DumpSSIMRetrieveState'), (2.471276044845581, 'DumpSSIMState'), (133.14320302009583, 'FinalState')]
448:[(1.4903972148895264, 'DumpSSIMRetrieveState'), (2.7117221355438232, 'DumpSSIMState'), (148.59685015678406, 'FinalState')]
464:[(1.490854024887085, 'DumpSSIMRetrieveState'), (2.6026740074157715, 'DumpSSIMState'), (144.35338711738586, 'FinalState')]
480:[(1.491260051727295, 'DumpSSIMRetrieveState'), (2.700975179672241, 'DumpSSIMState'), (155.08887910842896, 'FinalState')]
496:[(1.491765022277832, 'DumpSSIMRetrieveState'), (2.5851101875305176, 'DumpSSIMState'), (149.67431616783142, 'FinalState')]
512:[(1.4942870140075684, 'DumpSSIMRetrieveState'), (3.2286200523376465, 'DumpSSIMState'), (132.1707181930542, 'FinalState')]
528:[(1.5004642009735107, 'DumpSSIMRetrieveState'), (2.750460147857666, 'DumpSSIMState'), (142.2823350429535, 'FinalState')]
544:[(1.5103950500488281, 'DumpSSIMRetrieveState'), (2.72259521484375, 'DumpSSIMState'), (104.38210415840149, 'FinalState')]
560:[(1.5153250694274902, 'DumpSSIMRetrieveState'), (2.4545531272888184, 'DumpSSIMState'), (128.42124605178833, 'FinalState')]
576:[(1.5177991390228271, 'DumpSSIMRetrieveState'), (2.206672191619873, 'DumpSSIMState'), (132.56207418441772, 'FinalState')]
592:[(1.5183870792388916, 'DumpSSIMRetrieveState'), (2.517397165298462, 'DumpSSIMState'), (71.00177311897278, 'FinalState')]
608:[(1.520632028579712, 'DumpSSIMRetrieveState'), (2.2346150875091553, 'DumpSSIMState'), (131.44487309455872, 'FinalState')]
624:[(1.5235941410064697, 'DumpSSIMRetrieveState'), (2.81423020362854, 'DumpSSIMState'), (149.76389908790588, 'FinalState')]
640:[(1.5240859985351562, 'DumpSSIMRetrieveState'), (2.445895195007324, 'DumpSSIMState'), (127.08786916732788, 'FinalState')]
656:[(1.5279271602630615, 'DumpSSIMRetrieveState'), (3.9168190956115723, 'DumpSSIMState'), (172.5448341369629, 'FinalState')]
672:[(1.532163143157959, 'DumpSSIMRetrieveState'), (2.5174551010131836, 'DumpSSIMState'), (135.59782004356384, 'FinalState')]
688:[(1.5344882011413574, 'DumpSSIMRetrieveState'), (2.5698962211608887, 'DumpSSIMState'), (143.6459882259369, 'FinalState')]
704:[(1.5350501537322998, 'DumpSSIMRetrieveState'), (2.297079086303711, 'DumpSSIMState'), (126.75085306167603, 'FinalState')]
720:[(1.5355591773986816, 'DumpSSIMRetrieveState'), (2.5059711933135986, 'DumpSSIMState'), (129.9691309928894, 'FinalState')]
736:[(1.5360891819000244, 'DumpSSIMRetrieveState'), (2.966475009918213, 'DumpSSIMState'), (129.33720421791077, 'FinalState')]
752:[(1.536675214767456, 'DumpSSIMRetrieveState'), (2.6216530799865723, 'DumpSSIMState'), (138.69613814353943, 'FinalState')]
768:[(1.5371742248535156, 'DumpSSIMRetrieveState'), (2.479854106903076, 'DumpSSIMState'), (134.55592322349548, 'FinalState')]
784:[(1.5398290157318115, 'DumpSSIMRetrieveState'), (2.82666015625, 'DumpSSIMState'), (140.24257802963257, 'FinalState')]
800:[(1.5467050075531006, 'DumpSSIMRetrieveState'), (3.0243592262268066, 'DumpSSIMState'), (147.5379340648651, 'FinalState')]
816:[(1.5581650733947754, 'DumpSSIMRetrieveState'), (2.1544182300567627, 'DumpSSIMState'), (137.3003270626068, 'FinalState')]
832:[(1.5614230632781982, 'DumpSSIMRetrieveState'), (2.4854671955108643, 'DumpSSIMState'), (136.04921317100525, 'FinalState')]
