0:[(0.08057498931884766, 'DumpSSIMRetrieveState'), (0.6633379459381104, 'DumpSSIMState'), (129.71919012069702, 'FinalState')]
16:[(0.4271390438079834, 'DumpSSIMRetrieveState'), (1.2063510417938232, 'DumpSSIMState'), (136.02665901184082, 'FinalState')]
32:[(0.6637179851531982, 'DumpSSIMRetrieveState'), (2.110321044921875, 'DumpSSIMState'), (300.78118896484375, 'ErrorState')]
48:[(0.7256889343261719, 'DumpSSIMRetrieveState'), (1.3662569522857666, 'DumpSSIMState'), (154.75797605514526, 'FinalState')]
64:[(1.435394048690796, 'DumpSSIMRetrieveState'), (2.73846697807312, 'DumpSSIMState'), (148.77884912490845, 'FinalState')]
80:[(1.4385969638824463, 'DumpSSIMRetrieveState'), (2.197330951690674, 'DumpSSIMState'), (73.2841899394989, 'FinalState')]
96:[(1.438934087753296, 'DumpSSIMRetrieveState'), (2.351494073867798, 'DumpSSIMState'), (137.58943605422974, 'FinalState')]
112:[(1.4399731159210205, 'DumpSSIMRetrieveState'), (2.7198970317840576, 'DumpSSIMState'), (127.04610109329224, 'FinalState')]
128:[(1.4406840801239014, 'DumpSSIMRetrieveState'), (3.1533610820770264, 'DumpSSIMState'), (146.98883295059204, 'FinalState')]
144:[(1.4409840106964111, 'DumpSSIMRetrieveState'), (2.553555965423584, 'DumpSSIMState'), (139.62140798568726, 'FinalState')]
160:[(1.4488959312438965, 'DumpSSIMRetrieveState'), (2.67075514793396, 'DumpSSIMState'), (133.19443607330322, 'FinalState')]
176:[(1.4574599266052246, 'DumpSSIMRetrieveState'), (2.7661831378936768, 'DumpSSIMState'), (133.91954493522644, 'FinalState')]
192:[(1.4826440811157227, 'DumpSSIMRetrieveState'), (2.989871025085449, 'DumpSSIMState'), (131.20473194122314, 'FinalState')]
208:[(1.4942381381988525, 'DumpSSIMRetrieveState'), (2.9449751377105713, 'DumpSSIMState'), (130.40205812454224, 'FinalState')]
224:[(1.4974031448364258, 'DumpSSIMRetrieveState'), (2.9900081157684326, 'DumpSSIMState'), (141.93593907356262, 'FinalState')]
240:[(1.500427007675171, 'DumpSSIMRetrieveState'), (2.4780869483947754, 'DumpSSIMState'), (132.9474151134491, 'FinalState')]
256:[(1.5011069774627686, 'DumpSSIMRetrieveState'), (2.1174700260162354, 'DumpSSIMState'), (70.2400529384613, 'FinalState')]
272:[(1.5017149448394775, 'DumpSSIMRetrieveState'), (2.628993034362793, 'DumpSSIMState'), (151.89135813713074, 'FinalState')]
288:[(1.5022461414337158, 'DumpSSIMRetrieveState'), (2.4238829612731934, 'DumpSSIMState'), (139.0431079864502, 'FinalState')]
304:[(1.5028159618377686, 'DumpSSIMRetrieveState'), (2.982551097869873, 'DumpSSIMState'), (127.75926899909973, 'FinalState')]
320:[(1.5032949447631836, 'DumpSSIMRetrieveState'), (2.548933982849121, 'DumpSSIMState'), (155.9413640499115, 'FinalState')]
336:[(1.5037691593170166, 'DumpSSIMRetrieveState'), (2.4339611530303955, 'DumpSSIMState'), (142.34942197799683, 'FinalState')]
352:[(1.504202127456665, 'DumpSSIMRetrieveState'), (2.9901070594787598, 'DumpSSIMState'), (136.2896270751953, 'FinalState')]
368:[(1.5071971416473389, 'DumpSSIMRetrieveState'), (2.629054069519043, 'DumpSSIMState'), (127.96391701698303, 'FinalState')]
384:[(1.5165770053863525, 'DumpSSIMRetrieveState'), (3.1954591274261475, 'DumpSSIMState'), (130.87083911895752, 'FinalState')]
400:[(1.5300729274749756, 'DumpSSIMRetrieveState'), (2.378283977508545, 'DumpSSIMState'), (72.11382913589478, 'FinalState')]
