0:[(0.04858899116516113, 'DumpSSIMRetrieveState'), (0.42856597900390625, 'DumpSSIMState'), (76.89826202392578, 'FinalState')]
16:[(0.07492995262145996, 'DumpSSIMRetrieveState'), (1.397939920425415, 'DumpSSIMState'), (131.81486296653748, 'FinalState')]
32:[(0.08821892738342285, 'DumpSSIMRetrieveState'), (0.8651371002197266, 'DumpSSIMState'), (136.66246104240417, 'FinalState')]
48:[(0.09490108489990234, 'DumpSSIMRetrieveState'), (0.7272140979766846, 'DumpSSIMState'), (146.50755906105042, 'FinalState')]
64:[(0.17270994186401367, 'DumpSSIMRetrieveState'), (1.0129029750823975, 'DumpSSIMState'), (136.84575009346008, 'FinalState')]
80:[(0.19031405448913574, 'DumpSSIMRetrieveState'), (1.6131401062011719, 'DumpSSIMState'), (139.37794589996338, 'FinalState')]
96:[(0.261599063873291, 'DumpSSIMRetrieveState'), (0.9818968772888184, 'DumpSSIMState'), (122.79318499565125, 'FinalState')]
112:[(0.2714579105377197, 'DumpSSIMRetrieveState'), (1.613292932510376, 'DumpSSIMState'), (129.42101407051086, 'FinalState')]
128:[(0.2723259925842285, 'DumpSSIMRetrieveState'), (1.684736967086792, 'DumpSSIMState'), (70.0614070892334, 'FinalState')]
144:[(0.31272101402282715, 'DumpSSIMRetrieveState'), (1.5185809135437012, 'DumpSSIMState'), (177.39989709854126, 'FinalState')]
160:[(0.3400239944458008, 'DumpSSIMRetrieveState'), (0.9727170467376709, 'DumpSSIMState'), (134.70181608200073, 'FinalState')]
176:[(0.47691893577575684, 'DumpSSIMRetrieveState'), (1.3776700496673584, 'DumpSSIMState'), (147.5257270336151, 'FinalState')]
192:[(0.5946509838104248, 'DumpSSIMRetrieveState'), (1.797286033630371, 'DumpSSIMState'), (174.31215000152588, 'FinalState')]
208:[(0.6040589809417725, 'DumpSSIMRetrieveState'), (1.8671929836273193, 'DumpSSIMState'), (130.8426649570465, 'FinalState')]
224:[(0.6457920074462891, 'DumpSSIMRetrieveState'), (1.5187759399414062, 'DumpSSIMState'), (128.99335408210754, 'FinalState')]
240:[(0.6608049869537354, 'DumpSSIMRetrieveState'), (2.1710309982299805, 'DumpSSIMState'), (133.64990997314453, 'FinalState')]
256:[(0.6672070026397705, 'DumpSSIMRetrieveState'), (1.4343209266662598, 'DumpSSIMState'), (127.14585900306702, 'FinalState')]
272:[(0.6725950241088867, 'DumpSSIMRetrieveState'), (1.8017420768737793, 'DumpSSIMState'), (145.00467205047607, 'FinalState')]
288:[(0.7099390029907227, 'DumpSSIMRetrieveState'), (1.759016990661621, 'DumpSSIMState'), (132.5492570400238, 'FinalState')]
304:[(0.7198240756988525, 'DumpSSIMRetrieveState'), (1.957031011581421, 'DumpSSIMState'), (125.54491400718689, 'FinalState')]
320:[(0.7396090030670166, 'DumpSSIMRetrieveState'), (1.5853030681610107, 'DumpSSIMState'), (130.7341079711914, 'FinalState')]
336:[(0.7647020816802979, 'DumpSSIMRetrieveState'), (2.259751081466675, 'DumpSSIMState'), (143.9337558746338, 'FinalState')]
352:[(0.8116090297698975, 'DumpSSIMRetrieveState'), (2.0102949142456055, 'DumpSSIMState'), (130.93220901489258, 'FinalState')]
368:[(0.8446919918060303, 'DumpSSIMRetrieveState'), (1.613494873046875, 'DumpSSIMState'), (127.5904929637909, 'FinalState')]
384:[(0.9096651077270508, 'DumpSSIMRetrieveState'), (2.1535820960998535, 'DumpSSIMState'), (131.6379840373993, 'FinalState')]
400:[(1.0492420196533203, 'DumpSSIMRetrieveState'), (2.0440759658813477, 'DumpSSIMState'), (138.2370629310608, 'FinalState')]
416:[(1.1450929641723633, 'DumpSSIMRetrieveState'), (2.016119956970215, 'DumpSSIMState'), (70.78818988800049, 'FinalState')]
432:[(1.4253580570220947, 'DumpSSIMRetrieveState'), (3.05533504486084, 'DumpSSIMState'), (196.47478795051575, 'FinalState')]
448:[(1.495323896408081, 'DumpSSIMRetrieveState'), (2.417397975921631, 'DumpSSIMState'), (133.05167198181152, 'FinalState')]
464:[(1.4974689483642578, 'DumpSSIMRetrieveState'), (2.3956589698791504, 'DumpSSIMState'), (70.68228697776794, 'FinalState')]
480:[(1.4983599185943604, 'DumpSSIMRetrieveState'), (3.2727298736572266, 'DumpSSIMState'), (126.6499559879303, 'FinalState')]
496:[(1.4996299743652344, 'DumpSSIMRetrieveState'), (2.8156368732452393, 'DumpSSIMState'), (133.781977891922, 'FinalState')]
512:[(1.5048120021820068, 'DumpSSIMRetrieveState'), (2.8908488750457764, 'DumpSSIMState'), (132.1007959842682, 'FinalState')]
528:[(1.5061109066009521, 'DumpSSIMRetrieveState'), (2.343118906021118, 'DumpSSIMState'), (132.58852887153625, 'FinalState')]
544:[(1.5108740329742432, 'DumpSSIMRetrieveState'), (2.3863608837127686, 'DumpSSIMState'), (68.7934319972992, 'FinalState')]
560:[(1.5180249214172363, 'DumpSSIMRetrieveState'), (2.25746488571167, 'DumpSSIMState'), (127.3720920085907, 'FinalState')]
576:[(1.525162935256958, 'DumpSSIMRetrieveState'), (2.827104091644287, 'DumpSSIMState'), (155.88722705841064, 'FinalState')]
592:[(1.5289700031280518, 'DumpSSIMRetrieveState'), (2.386445999145508, 'DumpSSIMState'), (134.92203998565674, 'FinalState')]
608:[(1.5296590328216553, 'DumpSSIMRetrieveState'), (2.7130300998687744, 'DumpSSIMState'), (72.34671092033386, 'FinalState')]
624:[(1.5344820022583008, 'DumpSSIMRetrieveState'), (2.6819920539855957, 'DumpSSIMState'), (176.4278540611267, 'FinalState')]
640:[(1.5418670177459717, 'DumpSSIMRetrieveState'), (2.9492828845977783, 'DumpSSIMState'), (73.81967997550964, 'FinalState')]
656:[(1.5443639755249023, 'DumpSSIMRetrieveState'), (3.2423501014709473, 'DumpSSIMState'), (123.80539107322693, 'FinalState')]
672:[(1.5449450016021729, 'DumpSSIMRetrieveState'), (2.4775989055633545, 'DumpSSIMState'), (126.26141691207886, 'FinalState')]
688:[(1.5456669330596924, 'DumpSSIMRetrieveState'), (3.024367094039917, 'DumpSSIMState'), (128.55409789085388, 'FinalState')]
704:[(1.5481109619140625, 'DumpSSIMRetrieveState'), (2.6997809410095215, 'DumpSSIMState'), (132.75868701934814, 'FinalState')]
720:[(1.5486869812011719, 'DumpSSIMRetrieveState'), (3.7320029735565186, 'DumpSSIMState'), (132.3673210144043, 'FinalState')]
736:[(1.549226999282837, 'DumpSSIMRetrieveState'), (2.6207709312438965, 'DumpSSIMState'), (153.55271291732788, 'FinalState')]
752:[(1.5497350692749023, 'DumpSSIMRetrieveState'), (2.5955610275268555, 'DumpSSIMState'), (73.57688808441162, 'FinalState')]
768:[(1.550271987915039, 'DumpSSIMRetrieveState'), (2.3558878898620605, 'DumpSSIMState'), (71.3187460899353, 'FinalState')]
784:[(1.5549399852752686, 'DumpSSIMRetrieveState'), (2.7843029499053955, 'DumpSSIMState'), (135.07547807693481, 'FinalState')]
800:[(1.5634000301361084, 'DumpSSIMRetrieveState'), (3.09077787399292, 'DumpSSIMState'), (135.13296389579773, 'FinalState')]
816:[(1.5706000328063965, 'DumpSSIMRetrieveState'), (2.2735249996185303, 'DumpSSIMState'), (129.9307780265808, 'FinalState')]
832:[(1.5738739967346191, 'DumpSSIMRetrieveState'), (3.7839579582214355, 'DumpSSIMState'), (131.56905007362366, 'FinalState')]
848:[(1.5747621059417725, 'DumpSSIMRetrieveState'), (3.1974499225616455, 'DumpSSIMState'), (135.8613359928131, 'FinalState')]
864:[(1.5755419731140137, 'DumpSSIMRetrieveState'), (2.346872091293335, 'DumpSSIMState'), (72.14584493637085, 'FinalState')]
880:[(1.5761849880218506, 'DumpSSIMRetrieveState'), (3.0196850299835205, 'DumpSSIMState'), (132.5106999874115, 'FinalState')]
1:[(1.579293966293335, 'DumpSSIMRetrieveState'), (2.9300880432128906, 'DumpSSIMState'), (131.18777894973755, 'FinalState')]
17:[(1.584881067276001, 'DumpSSIMRetrieveState'), (2.8674769401550293, 'DumpSSIMState'), (133.4427170753479, 'FinalState')]
33:[(1.5900309085845947, 'DumpSSIMRetrieveState'), (4.029819011688232, 'DumpSSIMState'), (147.192312002182, 'FinalState')]
49:[(1.5929200649261475, 'DumpSSIMRetrieveState'), (2.7432470321655273, 'DumpSSIMState'), (154.21684098243713, 'FinalState')]
65:[(1.593667984008789, 'DumpSSIMRetrieveState'), (3.996022939682007, 'DumpSSIMState'), (132.45329594612122, 'FinalState')]
81:[(1.5944349765777588, 'DumpSSIMRetrieveState'), (2.9275078773498535, 'DumpSSIMState'), (128.2644078731537, 'FinalState')]
97:[(1.595221996307373, 'DumpSSIMRetrieveState'), (2.6654129028320312, 'DumpSSIMState'), (68.71190810203552, 'FinalState')]
113:[(1.6004018783569336, 'DumpSSIMRetrieveState'), (3.063883066177368, 'DumpSSIMState'), (193.35093307495117, 'FinalState')]
129:[(1.6076159477233887, 'DumpSSIMRetrieveState'), (2.7520670890808105, 'DumpSSIMState'), (72.6812539100647, 'FinalState')]
145:[(1.6127500534057617, 'DumpSSIMRetrieveState'), (3.2729079723358154, 'DumpSSIMState'), (145.2114360332489, 'FinalState')]
161:[(1.6170120239257812, 'DumpSSIMRetrieveState'), (2.369594097137451, 'DumpSSIMState'), (69.45470404624939, 'FinalState')]
177:[(1.6190381050109863, 'DumpSSIMRetrieveState'), (2.4954729080200195, 'DumpSSIMState'), (133.6374659538269, 'FinalState')]
193:[(1.619560956954956, 'DumpSSIMRetrieveState'), (2.565596103668213, 'DumpSSIMState'), (71.29513502120972, 'FinalState')]
209:[(1.6200430393218994, 'DumpSSIMRetrieveState'), (2.2505249977111816, 'DumpSSIMState'), (135.83783888816833, 'FinalState')]
225:[(1.6204099655151367, 'DumpSSIMRetrieveState'), (2.888266086578369, 'DumpSSIMState'), (140.36345100402832, 'FinalState')]
241:[(1.622189998626709, 'DumpSSIMRetrieveState'), (2.3130290508270264, 'DumpSSIMState'), (72.32222104072571, 'FinalState')]
257:[(1.6225309371948242, 'DumpSSIMRetrieveState'), (2.3501710891723633, 'DumpSSIMState'), (69.38104510307312, 'FinalState')]
