0:[(0.3827810287475586, 'DumpSSIMRetrieveState'), (0.7757880687713623, 'DumpSSIMState'), (127.3276629447937, 'FinalState')]
16:[(0.8845429420471191, 'DumpSSIMRetrieveState'), (1.87888503074646, 'DumpSSIMState'), (132.08755087852478, 'FinalState')]
32:[(1.3872079849243164, 'DumpSSIMRetrieveState'), (2.21994686126709, 'DumpSSIMState'), (124.83991599082947, 'FinalState')]
48:[(1.3874070644378662, 'DumpSSIMRetrieveState'), (2.959563970565796, 'DumpSSIMState'), (140.27742385864258, 'FinalState')]
64:[(1.387929916381836, 'DumpSSIMRetrieveState'), (2.303065061569214, 'DumpSSIMState'), (71.25207185745239, 'FinalState')]
80:[(1.3883390426635742, 'DumpSSIMRetrieveState'), (2.6246190071105957, 'DumpSSIMState'), (74.57155108451843, 'FinalState')]
96:[(1.3892769813537598, 'DumpSSIMRetrieveState'), (2.3951220512390137, 'DumpSSIMState'), (150.7342929840088, 'FinalState')]
112:[(1.3908629417419434, 'DumpSSIMRetrieveState'), (2.31168794631958, 'DumpSSIMState'), (137.39793300628662, 'FinalState')]
128:[(1.3915009498596191, 'DumpSSIMRetrieveState'), (2.8884410858154297, 'DumpSSIMState'), (170.28997802734375, 'FinalState')]
144:[(1.392103910446167, 'DumpSSIMRetrieveState'), (2.6727850437164307, 'DumpSSIMState'), (130.47655987739563, 'FinalState')]
160:[(1.4035248756408691, 'DumpSSIMRetrieveState'), (2.4868109226226807, 'DumpSSIMState'), (149.59265899658203, 'FinalState')]
176:[(1.4328770637512207, 'DumpSSIMRetrieveState'), (2.525606870651245, 'DumpSSIMState'), (147.34823203086853, 'FinalState')]
192:[(1.4395899772644043, 'DumpSSIMRetrieveState'), (2.5245518684387207, 'DumpSSIMState'), (154.3517289161682, 'FinalState')]
208:[(1.4432859420776367, 'DumpSSIMRetrieveState'), (3.7602570056915283, 'DumpSSIMState'), (159.7380509376526, 'FinalState')]
