0:[(0.2136058807373047, 'XCEncSettingsState'), (2.2950539588928223, 'XCEncLoopState'), (2.2951228618621826, 'XCEncPreRunState'), (2.304095983505249, 'XCEncRunState'), (11.26425290107727, 'XCEncDumpState'), (14.715301036834717, 'XCEncLoopState'), (14.715443849563599, 'XCEncFinishState'), (14.8831148147583, 'XCEncQuitState'), (14.883265018463135, 'FinalState')]
4:[(0.27220582962036133, 'XCEncSettingsState'), (2.2846429347991943, 'XCEncLoopState'), (2.2847278118133545, 'XCEncPreRunState'), (2.287405014038086, 'XCEncRunState'), (11.235476970672607, 'XCEncDumpState'), (14.60453486442566, 'XCEncLoopState'), (14.604739904403687, 'XCEncFinishState'), (14.93187689781189, 'XCEncQuitState'), (14.932004928588867, 'FinalState')]
8:[(0.3262779712677002, 'XCEncSettingsState'), (2.4689648151397705, 'XCEncLoopState'), (2.4690299034118652, 'XCEncPreRunState'), (2.4759109020233154, 'XCEncRunState'), (16.83989691734314, 'XCEncDumpState'), (20.675227880477905, 'XCEncLoopState'), (20.67545199394226, 'XCEncFinishState'), (20.96264100074768, 'XCEncQuitState'), (20.96284294128418, 'FinalState')]
12:[(0.37244296073913574, 'XCEncSettingsState'), (2.4691569805145264, 'XCEncLoopState'), (2.469208002090454, 'XCEncPreRunState'), (2.475965976715088, 'XCEncRunState'), (20.72343897819519, 'XCEncDumpState'), (25.12128782272339, 'XCEncLoopState'), (25.121434926986694, 'XCEncFinishState'), (25.396890878677368, 'XCEncQuitState'), (25.39700198173523, 'FinalState')]
16:[(0.5058028697967529, 'XCEncSettingsState'), (2.6382570266723633, 'XCEncLoopState'), (2.6383168697357178, 'XCEncPreRunState'), (2.6457388401031494, 'XCEncRunState'), (20.644011974334717, 'XCEncDumpState'), (24.48275399208069, 'XCEncLoopState'), (24.482873916625977, 'XCEncFinishState'), (25.529724836349487, 'XCEncQuitState'), (25.529873847961426, 'FinalState')]
20:[(0.6788439750671387, 'XCEncSettingsState'), (3.5805609226226807, 'XCEncLoopState'), (3.5807058811187744, 'XCEncPreRunState'), (3.589669942855835, 'XCEncRunState'), (21.340659856796265, 'XCEncDumpState'), (25.16789484024048, 'XCEncLoopState'), (25.168078899383545, 'XCEncFinishState'), (25.46346688270569, 'XCEncQuitState'), (25.463572025299072, 'FinalState')]
24:[(0.8261618614196777, 'XCEncSettingsState'), (5.238595962524414, 'XCEncLoopState'), (5.23868989944458, 'XCEncPreRunState'), (5.245081901550293, 'XCEncRunState'), (23.385039806365967, 'XCEncDumpState'), (27.343353986740112, 'XCEncLoopState'), (27.34351086616516, 'XCEncFinishState'), (27.575199842453003, 'XCEncQuitState'), (27.57530903816223, 'FinalState')]
28:[(1.3198859691619873, 'XCEncSettingsState'), (4.807462930679321, 'XCEncLoopState'), (4.807588815689087, 'XCEncPreRunState'), (4.815447807312012, 'XCEncRunState'), (20.597280979156494, 'XCEncDumpState'), (24.38055682182312, 'XCEncLoopState'), (24.38071298599243, 'XCEncFinishState'), (24.547433853149414, 'XCEncQuitState'), (24.54758596420288, 'FinalState')]
32:[(1.339749813079834, 'XCEncSettingsState'), (3.537482976913452, 'XCEncLoopState'), (3.537611961364746, 'XCEncPreRunState'), (3.542212963104248, 'XCEncRunState'), (14.111670017242432, 'XCEncDumpState'), (16.698318004608154, 'XCEncLoopState'), (16.698472023010254, 'XCEncFinishState'), (16.922284841537476, 'XCEncQuitState'), (16.922410011291504, 'FinalState')]
36:[(1.340202808380127, 'XCEncSettingsState'), (5.240985870361328, 'XCEncLoopState'), (5.2410759925842285, 'XCEncPreRunState'), (5.246827840805054, 'XCEncRunState'), (22.378137826919556, 'XCEncDumpState'), (26.469347953796387, 'XCEncLoopState'), (26.46955394744873, 'XCEncFinishState'), (26.712239027023315, 'XCEncQuitState'), (26.712373971939087, 'FinalState')]
40:[(1.340683937072754, 'XCEncSettingsState'), (5.064149856567383, 'XCEncLoopState'), (5.064265012741089, 'XCEncPreRunState'), (5.07363486289978, 'XCEncRunState'), (21.902323007583618, 'XCEncDumpState'), (25.702590942382812, 'XCEncLoopState'), (25.702697038650513, 'XCEncFinishState'), (25.889549016952515, 'XCEncQuitState'), (25.889680862426758, 'FinalState')]
